isin,buyvolume,sellvolume
isin15848,0,0
isin15849,0,135000
isin15850,0,0
isin15851,0,0
isin15852,0,1107000
isin15853,0,0
isin15854,0,0
isin15855,0,0
isin15856,5508000,10449000
isin15857,0,2835000
isin15858,0,0
isin15859,0,567000
isin15860,0,0
isin15861,810000,877500
isin15862,0,702000
isin15863,0,0
isin15864,0,0
isin15865,0,0
isin15866,2835000,2268000
isin15867,0,0
isin15868,0,0
isin15869,0,10449000
isin15870,0,0
isin15871,0,0
isin15872,2835000,6358500
isin15873,0,3834000
isin15874,0,2511000
isin15875,11682000,31644000
isin15876,0,2862000
isin15877,0,0
isin15878,0,0
isin15879,0,5643000
isin15880,4707000,837000
isin15881,5148692.308,5731714.286
isin15882,0,2268000
isin15883,0,0
isin15884,10449000,10449000
isin15885,0,0
isin15886,0,0
isin15887,0,0
isin15888,0,0
isin15889,0,0
isin15890,0,1012500
isin15891,0,0
isin15892,2705400,1379454.545
isin15893,685125,873000
isin15894,0,0
isin15895,0,0
isin15896,0,567000
isin15897,0,5313600
isin15898,0,0
isin15899,324000,10449000
isin15900,0,0
isin15901,985500,702000
isin15902,567000,5643000
isin15903,0,0
isin15904,0,0
isin15905,0,0
isin15906,0,10449000
isin15907,0,918000
isin15908,0,0
isin15909,5643000,4806000
isin15910,0,0
isin15911,0,0
isin15912,567000,1134000
isin15913,0,0
isin15914,11323384.62,18643500
isin15915,4611600,12858750
isin15917,0,0
isin15918,0,0
isin15919,823500,462375
isin15920,436500,448200
isin15921,4854600,3175200
isin15922,2835000,5274000
isin15923,1998000,334800
isin15924,0,0
isin15925,0,0
isin15926,0,0
isin15927,0,0
isin15928,0,0
isin15929,0,0
isin15930,0,0
isin15931,0,0
isin15932,0,270000
isin15933,567000,319500
isin15934,0,463500
isin15935,0,0
isin15936,0,0
isin15937,0,0
isin15938,0,2358000
isin15939,0,0
isin15940,0,1971000
isin15941,0,0
isin15942,5683500,567000
isin15943,0,0
isin15944,0,10449000
isin15945,0,0
isin15946,0,0
isin15947,0,0
isin15948,0,0
isin15949,0,0
isin15950,0,0
isin15951,0,0
isin15952,0,0
isin15953,6642000,10449000
isin15954,0,0
isin15955,0,0
isin15956,0,0
isin15957,0,0
isin15958,0,0
isin15959,10449000,10449000
isin15960,2835000,10449000
isin15961,0,0
isin15962,0,0
isin15963,0,0
isin15964,135000,135000
isin15965,0,0
isin15966,0,0
isin15967,0,0
isin15968,0,0
isin15969,0,0
isin15970,6108750,10449000
isin15971,0,0
isin15972,10449000,10449000
isin15973,0,0
isin15974,0,0
isin15975,0,0
isin15976,0,0
isin15977,0,0
isin15978,0,0
isin15979,0,0
isin15980,0,0
isin15981,0,0
isin15982,0,0
isin15983,0,0
isin15984,0,0
isin15985,567000,567000
isin15986,0,1188000
isin15987,0,0
isin15988,0,0
isin15989,0,0
isin15990,0,0
isin15991,0,0
isin15992,0,0
isin15993,0,0
isin15994,0,0
isin15995,0,0
isin15996,1120500,189000
isin15997,0,0
isin15998,0,0
isin15999,0,0
isin16000,0,0
isin16001,0,0
isin16002,567000,1134000
isin16003,10449000,945000
isin16004,3861000,567000
isin16005,0,0
isin16006,0,10449000
isin16007,0,0
isin16008,0,8785800
isin16009,10449000,6642000
isin16010,0,0
isin16011,533250,280800
isin16013,0,0
isin16015,0,0
isin16016,0,0
isin16017,1323000,681750
isin16018,1911000,861750
isin16019,2560090.909,885375
isin16020,0,0
isin16021,0,0
isin16022,10449000,7944750
isin16023,0,0
isin16024,0,540000
isin16025,0,418500
isin16026,0,0
isin16027,0,0
isin16028,4189500,4800600
isin16029,0,0
isin16030,0,0
isin16031,0,0
isin16032,0,0
isin16033,891000,785700
isin16034,0,0
isin16035,0,0
isin16036,0,459000
isin16037,0,0
isin16038,0,0
isin16039,0,0
isin16040,1701000,1404000
isin16041,0,0
isin16042,2109857.143,1930500
isin16043,567000,567000
isin16044,0,0
isin16045,567000,243000
isin16046,0,0
isin16047,1512000,846000
isin16048,0,10449000
isin16049,5319000,465750
isin16050,0,0
isin16051,0,0
isin16052,0,0
isin16053,0,0
isin16054,0,0
isin16055,0,567000
isin16056,2710384.615,3225000
isin16057,0,0
isin16058,0,0
isin16059,0,0
isin16060,567000,1390500
isin16061,0,0
isin16062,0,0
isin16063,0,10449000
isin16064,0,0
isin16065,0,0
isin16066,0,0
isin16067,0,0
isin16068,0,0
isin16069,0,2754000
isin16070,0,0
isin16071,0,0
isin16072,0,567000
isin16073,0,0
isin16074,0,0
isin16075,3706363.636,3516000
isin16076,0,3592928.571
isin16077,0,4248000
isin16078,2286900,2937600
isin16079,0,0
isin16080,567000,846000
isin16081,0,0
isin16082,0,0
isin16083,0,0
isin16084,783000,675000
isin16085,0,702000
isin16086,0,135000
isin16087,0,0
isin16088,0,0
isin16089,162000,202500
isin16090,324000,108000
isin16091,81000,567000
isin16092,0,0
isin16093,0,0
isin16094,0,0
isin16095,0,0
isin16096,0,0
isin16097,72000,175500
isin16098,0,0
isin16099,0,0
isin16100,0,0
isin16101,0,0
isin16102,4482000,5926500
isin16103,7155000,10449000
isin16104,0,0
isin16105,0,0
isin16106,0,702000
isin16107,0,837000
isin16108,0,0
isin16109,0,0
isin16110,0,1701000
isin16111,0,0
isin16112,1755000,3429000
isin16113,0,0
isin16114,0,0
isin16115,3186000,589500
isin16116,1818000,8472600
isin16117,0,0
isin16118,0,0
isin16119,747000,909000
isin16120,0,0
isin16121,0,0
isin16122,0,0
isin16123,0,0
isin16124,0,0
isin16125,0,10449000
isin16126,0,0
isin16127,0,0
isin16128,0,0
isin16129,0,0
isin16130,0,0
isin16131,0,648000
isin16132,0,0
isin16133,0,0
isin16134,0,10449000
isin16135,0,567000
isin16136,0,0
isin16137,0,0
isin16138,0,0
isin16139,0,0
isin16140,0,0
isin16141,0,0
isin16142,0,10449000
isin16143,0,0
isin16144,0,0
isin16145,0,0
isin16146,0,0
isin16147,5175000,945000
isin16148,0,4914000
isin16149,0,0
isin16150,1522800,4968000
isin16151,0,0
isin16152,5365285.714,1161000
isin16153,0,0
isin16154,0,0
isin16155,0,567000
isin16156,0,0
isin16157,273000,114750
isin16158,747000,567000
isin16159,675000,675000
isin16160,567000,1080000
isin16161,0,0
isin16162,567000,567000
isin16163,1128000,1134000
isin16164,0,0
isin16165,0,0
isin16166,558562.5,2383941.176
isin16167,0,270000
isin16168,0,0
isin16169,592714.2857,838800
isin16170,648000,526500
isin16171,567000,567000
isin16172,1502181.818,1885500
isin16173,1777500,666000
isin16174,1188000,2624400
isin16175,1350000,982800
isin16176,0,0
isin16177,486000,486000
isin16178,459000,553500
isin16179,526500,729000
isin16180,364500,270000
isin16181,378000,567000
isin16182,1039500,841500
isin16183,0,0
isin16184,0,0
isin16185,0,0
isin16186,726000,564000
isin16187,0,0
isin16188,2452500,3965142.857
isin16189,480315.7895,637875
isin16190,1734750,2776500
isin16191,1869750,309535.7143
isin16192,1404000,270000
isin16193,719653.8462,1056857.143
isin16194,713250,3085714.286
isin16195,1470000,888157.8947
isin16196,1575000,837000
isin16197,1292142.857,2179285.714
isin16198,2826000,1352076.923
isin16199,1111153.846,792000
isin16200,1188000,816750
isin16201,1273500,1316250
isin16202,170617.0213,1029857.143
isin16203,1284187.5,192176.4706
isin16204,2765571.429,1455545.455
isin16205,0,0
isin16206,1711800,1566000
isin16207,270000,270000
isin16208,4478625,10449000
isin16209,385200,268411.7647
isin16210,0,0
isin16211,0,2268000
isin16212,918000,369562.5
isin16213,567000,666000
isin16214,4509000,702000
isin16215,644142.8571,2233285.714
isin16216,783000,1069200
isin16217,2577461.538,1416600
isin16218,810000,1377000
isin16219,702000,702000
isin16220,558000,270000
isin16221,10449000,3861000
isin16222,833142.8571,1305000
isin16223,801000,918000
isin16224,370800,514800
isin16225,0,0
isin16226,938250,1039500
isin16227,369000,207000
isin16228,1035000,432000
isin16229,3363428.571,4361727.273
isin16230,499500,10449000
isin16231,4746600,2079000
isin16232,1931625,1164919.355
isin16233,0,0
isin16234,3972857.143,3807000
isin16235,868500,1666800
isin16236,270000,270000
isin16237,0,1134000
isin16238,567000,567000
isin16239,1242000,668250
isin16240,2142000,2565000
isin16241,2757857.143,6881625
isin16242,621000,129600
isin16243,310500,270000
isin16244,757588.2353,903272.7273
isin16245,0,432000
isin16246,2193230.769,1965000
isin16247,0,148500
isin16248,0,0
isin16249,1971000,499500
isin16250,756000,1205357.143
isin16251,961200,851727.2727
isin16252,585000,864000
isin16253,7200000,7978500
isin16254,7155000,4333500
isin16255,819000,1753312.5
isin16256,3807000,1165153.846
isin16257,3756857.143,6337636.364
isin16258,2700000,4041000
isin16259,567000,567000
isin16260,2226461.538,1005480
isin16261,786240,3304125
isin16262,0,0
isin16263,0,0
isin16264,567000,567000
isin16265,0,0
isin16266,2311714.286,3345545.455
isin16267,837000,553500
isin16268,702000,4380750
isin16269,1693014.085,2583000
isin16270,419912.7907,644516.129
isin16271,1171800,3739500
isin16272,3881250,2878200
isin16273,0,0
isin16274,567000,567000
isin16275,0,81000
isin16276,0,72000
isin16277,964058.8235,904500
isin16278,360000,1572750
isin16279,0,27000
isin16280,342000,270000
isin16281,1141714.286,922909.0909
isin16282,0,0
isin16283,0,0
isin16284,3665250,1282500
isin16285,351000,837000
isin16286,270000,270000
isin16287,229500,10449000
isin16288,540000,2778000
isin16289,1593000,2835000
isin16290,3027857.143,1242000
isin16291,1101600,1856250
isin16292,567000,6213857.143
isin16293,10449000,6982200
isin16294,8478000,3045600
isin16295,3815250,4121052.632
isin16296,177000,432000
isin16297,64800,65250
isin16298,803250,517500
isin16299,7897500,6895800
isin16300,567000,3861000
isin16301,834428.5714,2190176.471
isin16302,0,567000
isin16303,7155000,4989000
isin16304,0,0
isin16305,1035000,10449000
isin16306,0,0
isin16307,10449000,2119500
isin16308,567000,2619000
isin16309,151875,604125
isin16310,0,270000
isin16311,0,10449000
isin16312,4989000,6817500
isin16313,1404000,270000
isin16314,567000,567000
isin16315,3543750,5508000
isin16316,823500,823500
isin16317,2945076.923,3085105.263
isin16318,1211625,1330363.636
isin16319,1878750,1303363.636
isin16320,216000,651857.1429
isin16321,567000,567000
isin16322,0,0
isin16323,81000,54000
isin16324,0,0
isin16325,1995300,1521000
isin16326,1674000,613285.7143
isin16327,925363.6364,748285.7143
isin16328,592578.9474,721285.7143
isin16329,2153680.851,2230200
isin16330,2457000,4131000
isin16331,0,0
isin16332,0,1984500
isin16333,0,0
isin16334,0,729000
isin16335,1503000,3246750
isin16336,0,0
isin16337,2410714.286,1366200
isin16338,0,567000
isin16339,0,0
isin16340,0,567000
isin16341,0,0
isin16342,0,0
isin16343,189000,850500
isin16344,0,1093500
isin16345,234000,10449000
isin16346,985500,1701000
isin16347,0,0
isin16348,586285.7143,588600
isin16349,769500,324000
isin16350,0,0
isin16351,342000,226125
isin16352,0,0
isin16353,432000,1404000
isin16354,0,0
isin16355,702000,291600
isin16356,286200,367200
isin16357,283500,1984500
isin16358,0,0
isin16359,351000,815400
isin16360,837000,999000
isin16361,4519800,1602000
isin16362,1701000,1413000
isin16363,0,0
isin16364,0,0
isin16365,351000,1053000
isin16366,216000,270000
isin16367,99000,81000
isin16368,214363.6364,411750
isin16369,0,0
isin16370,1548000,1336500
isin16371,0,0
isin16372,10449000,10449000
isin16373,0,0
isin16374,2811000,1133000
isin16375,81000,81000
isin16376,2668090.909,1602000
isin16377,205200,180000
isin16378,0,0
isin16379,10449000,3429000
isin16380,846000,918000
isin16381,567000,958500
isin16382,0,0
isin16383,981000,594000
isin16384,0,0
isin16385,955800,600750
isin16386,0,0
isin16387,0,1404000
isin16388,214000,476357.1429
isin16389,1552500,1552500
isin16390,1122300,561071.7391
isin16391,2293568.182,1793625
isin16392,1941198.113,829890
isin16393,955451.6129,1367181.818
isin16394,4105741.935,3129923.077
isin16395,4727382.353,4806000
isin16396,362152.1739,895263.1579
isin16397,0,0
isin16398,0,0
isin16399,270000,54000
isin16400,1404000,567000
isin16401,0,0
isin16402,5751000,4968000
isin16403,3233250,708750
isin16404,2141100,567000
isin16405,0,0
isin16406,168230.7692,487928.5714
isin16407,81000,51300
isin16408,4460400,837000
isin16409,1561235.294,486000
isin16410,8839800,9183375
isin16411,3629571.429,711000
isin16412,270000,1836000
isin16413,0,0
isin16414,5508000,7155000
isin16415,427500,5602500
isin16416,162000,81000
isin16417,1152000,276750
isin16418,0,297000
isin16419,1695600,2497500
isin16420,0,0
isin16421,999000,702000
isin16422,7117200,10449000
isin16423,135000,202500
isin16424,695250,4077000
isin16425,0,0
isin16426,378000,162000
isin16427,0,0
isin16428,0,0
isin16429,0,0
isin16430,1125000,1039500
isin16431,7857000,6642000
isin16432,5079857.143,1822500
isin16433,567000,756000
isin16434,489857.1429,751500
isin16435,648000,535090.9091
isin16436,0,0
isin16437,2835000,2835000
isin16438,538346.9388,301050
isin16439,2422406.25,2140714.286
isin16440,1168200,617625
isin16441,267265.8228,612849.0566
isin16442,581914.2857,1266500
isin16443,1502181.818,285428.5714
isin16444,0,0
isin16445,0,0
isin16446,567000,5845500
isin16447,0,0
isin16448,0,0
isin16449,0,0
isin16450,0,0
isin16451,4617000,6642000
isin16452,2268000,4041000
isin16453,5508000,567000
isin16454,0,0
isin16455,10449000,10449000
isin16456,0,0
isin16457,0,0
isin16458,0,0
isin16459,0,0
isin16460,0,0
isin16461,1134000,1101600
isin16462,0,0
isin16463,0,0
isin16464,270000,666000
isin16465,1020600,108000
isin16466,0,0
isin16467,0,0
isin16468,0,0
isin16469,0,162000
isin16470,207000,189000
isin16471,567000,945000
isin16472,162000,157235.2941
isin16473,0,0
isin16474,0,0
isin16475,0,0
isin16476,0,0
isin16477,0,0
isin16478,0,0
isin16479,0,0
isin16480,0,0
isin16481,0,0
isin16482,0,0
isin16483,0,0
isin16484,0,0
isin16485,0,0
isin16486,0,0
isin16487,0,0
isin16488,0,0
isin16489,0,0
isin16490,0,0
isin16491,0,0
isin16492,0,0
isin16493,567000,1971000
isin16494,0,0
isin16495,0,0
isin16496,1134000,1134000
isin16497,0,0
isin16498,0,0
isin16499,0,378000
isin16500,0,0
isin16501,0,0
isin16502,0,0
isin16503,0,0
isin16504,0,0
isin16505,0,0
isin16506,0,10449000
isin16507,0,0
isin16508,0,0
isin16509,0,0
isin16510,0,0
isin16511,0,0
isin16512,0,0
isin16513,0,0
isin16514,0,0
isin16515,0,0
isin16516,0,0
isin16517,0,0
isin16518,0,0
isin16519,0,1836000
isin16520,0,0
isin16521,142544.1176,181636.3636
isin16522,97500,49500
isin16523,0,0
isin16524,0,0
isin16525,2835000,14148000
isin16526,0,472500
isin16527,162000,1971000
isin16528,0,0
isin16529,0,0
isin16530,0,0
isin16531,0,0
isin16532,0,0
isin16533,0,0
isin16534,0,0
isin16535,0,0
isin16536,0,189000
isin16537,0,0
isin16538,0,0
isin16539,0,0
isin16540,0,135000
isin16541,0,1026000
isin16542,0,0
isin16543,0,0
isin16544,0,0
isin16545,0,0
isin16546,0,162000
isin16547,0,0
isin16548,0,0
isin16549,0,0
isin16550,0,0
isin16551,0,0
isin16552,0,0
isin16554,0,0
isin16555,216000,351000
isin16556,0,0
isin16557,0,0
isin16558,0,0
isin16559,567000,7812000
isin16560,0,0
isin16561,567000,855000
isin16562,0,0
isin16563,0,0
isin16564,0,0
isin16565,0,0
isin16566,0,27000
isin16567,0,0
isin16568,590142.8571,175500
isin16569,162000,189000
isin16570,2506090.909,3078000
isin16571,465750,251100
isin16572,0,0
isin16573,0,0
isin16574,0,0
isin16575,0,0
isin16576,0,0
isin16577,0,0
isin16578,0,0
isin16579,0,0
isin16580,0,0
isin16581,702000,567000
isin16582,0,0
isin16583,0,0
isin16584,0,0
isin16585,0,0
isin16586,0,0
isin16587,0,0
isin16588,1294500,1418361.702
isin16589,0,0
isin16590,0,0
isin16591,0,0
isin16592,0,0
isin16593,0,0
isin16594,0,0
isin16595,0,0
isin16596,0,0
isin16597,0,0
isin16598,0,0
isin16599,0,0
isin16600,3263142.857,3250800
isin16601,2710800,981818.1818
isin16602,0,0
isin16603,0,567000
isin16604,0,3663000
isin16605,0,81000
isin16606,0,0
isin16607,0,0
isin16608,0,0
isin16609,0,0
isin16610,0,0
isin16611,0,0
isin16612,0,0
isin16613,0,0
isin16614,0,837000
isin16615,0,0
isin16616,0,0
isin16617,0,0
isin16618,0,0
isin16619,0,0
isin16620,0,0
isin16621,0,0
isin16622,0,0
isin16623,0,81000
isin16624,0,418500
isin16625,0,0
isin16626,0,0
isin16627,0,0
isin16628,0,0
isin16629,0,0
isin16630,81000,870750
isin16631,0,0
isin16632,0,0
isin16633,0,0
isin16634,0,10449000
isin16635,0,0
isin16636,0,0
isin16637,0,27000
isin16638,294000,1404000
isin16639,0,270000
isin16640,0,270000
isin16641,0,0
isin16642,0,0
isin16643,0,0
isin16644,81000,423562.5
isin16645,0,0
isin16646,729000,82687.5
isin16647,0,0
isin16648,0,0
isin16649,0,0
isin16650,0,0
isin16651,0,0
isin16652,0,0
isin16653,0,0
isin16654,0,0
isin16655,0,0
isin16656,0,540000
isin16657,0,0
isin16658,0,0
isin16659,0,1080000
isin16660,0,0
isin16661,0,0
isin16662,10449000,10449000
isin16663,0,0
isin16664,0,0
isin16665,1417500,769500
isin16667,0,0
isin16668,0,0
isin16669,0,0
isin16670,0,0
isin16671,0,0
isin16672,1404000,1404000
isin16673,0,0
isin16674,0,0
isin16675,0,0
isin16676,0,0
isin16677,1323000,2538000
isin16678,0,0
isin16679,0,0
isin16680,0,0
isin16681,0,0
isin16682,0,0
isin16683,0,0
isin16684,0,0
isin16685,0,0
isin16686,0,0
isin16687,0,0
isin16688,0,0
isin16689,45000,702000
isin16690,0,0
isin16691,0,0
isin16692,0,0
isin16693,0,0
isin16694,0,0
isin16695,0,0
isin16696,0,0
isin16697,0,0
isin16698,0,0
isin16699,0,0
isin16700,0,567000
isin16701,0,0
isin16702,0,0
isin16703,0,0
isin16704,0,0
isin16705,2058750,324000
isin16706,457071.4286,3520800
isin16707,349875,283500
isin16708,1903500,2118150
isin16709,6569100,729000
isin16710,10449000,567000
isin16711,2821500,283500
isin16712,0,4514400
isin16713,0,0
isin16714,0,0
isin16715,0,0
isin16716,0,4419000
isin16717,0,0
