Account Number,Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
M8834,VALID,PRM,Open,Female,Western,RENTED,56,Three Full Years,6,0,22,0,0,3,0,2011,11,30,2015,3,9, Card II TYPE,2179.905,0,1815.9,0,189.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,21
M8835,VALID,PWR,Open,Female,Northern,RENTED,72,Three Full Years,2,0,17,0,0,3,0,2013,5,25,2015,5,7, Card II TYPE,752.85,0,1714.47,0,29.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,-37
M8836,VALID,POP,Open,Female,Eastern,RENTED,52,Three Full Years,6,0,12,0,1,3,0,2012,12,1,2015,3,7, Card II TYPE,1294.125,0,2177.31,188,640.7,0,29,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,854,23
M8837,VALID,KLA,Open,Female,Eastern,RENTED,46,Three Full Years,6,0,17,0,2,3,3,2012,8,14,2015,3,7,Paper based/Post,10.5,770.5,2076.23,239,963.2,0,27,3,2,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,961,23
M8838,VALID,PRM,Open,Male,Northern,RENTED,52,Three Full Years,6,6,22,0,0,3,0,2014,1,10,2016,3,15, Card II TYPE,814.275,0,1876.63,38,133.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,-350
M8839,VALID,POP,Open,Male,Eastern,RENTED,48,Three Full Years,7,6,17,0,0,3,0,2013,12,1,2016,3,10, Card II TYPE,1036.35,0,2074.15,0,341.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,-345
M8840,VALID,PPL,Open,Female,Western,RENTED,68,Three Full Years,6,6,17,0,1,3,0,2012,4,19,2015,3,21, Card II TYPE,925.68,0,1729.41,0,9.25,0,72,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,9
M8841,VALID,PPL,Open,Male,Eastern,RENTED,53,Three Full Years,4,0,12,0,6,3,1,2012,5,1,2015,3,19,Paper based/Post,805.56,667.2,2148.74,145,671.1,0,48,3,5,1,2,3,0,0,2,0,3,2,0,0,0,1,0,0,0,0,0,0,1064,11
M8842,VALID,PRP,Open,Male,Eastern,RENTED,57,Three Full Years,7,10,17,0,0,3,0,2012,6,2,2015,3,18, Card II TYPE,748.44,0,1998.04,147,306.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,12
M8843,VALID,PWR,Open,Male,Northern,RENTED,56.78630952,Three Full Years,6,0,22,0,0,3,0,2012,12,22,2015,3,25, Card II TYPE,794.64,0,1512.09,0,14.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,5
M8844,VALID,PWP,Closed,Male,Northern,RENTED,49.28982051,Three Full Years,3,0,12,0,0,None,0,2012,4,6,2015,3,26,None,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,4
M8845,VALID,PWR,Open,Female,Northern,RENTED,46,Three Full Years,4,0,17,0,0,3,0,2012,8,15,2015,3,21, Card II TYPE,753.585,0,2092.62,120,491.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,9
M8846,VALID,POP,Closed,Female,Northern,RENTED,45,Three Full Years,6,0,17,0,1,1,0,2012,6,14,2015,3,14, Card II TYPE,1179.15,0,770.05,0,46.15,0,55,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1021,16
M8847,VALID,PWR,Open,Female,Eastern,RENTED,35,Three Full Years,5,0,12,0,1,3,0,2012,11,6,2015,3,22, Card II TYPE,825.09,0,2142.37,495,608.3,0,41,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,879,8
M8848,VALID,PWM,Open,Male,Eastern,RENTED,58,Three Full Years,10,5,12,0,0,3,0,2011,10,26,2015,3,30, Card II TYPE,1246.77,0,2182.69,0,275.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0
M8849,VALID,CNN,Open,Male,Eastern,RENTED,60,Three Full Years,1,20,1,0,0,3,0,2013,11,26,2016,3,7, Card II TYPE,787.185,0,1869.74,388,255.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,-342
M8850,VALID,PRP,Open,Male,Eastern,RENTED,57,Three Full Years,4,0,12,0,3,3,0,2015,2,10,2017,1,23, Card II TYPE,917.28,0,1145.74,0,53.25,0,56,2,3,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,50,-663
M8851,VALID,MXX,Open,Male,Northern,RENTED,77,Three Full Years,5,13,12,0,0,3,0,2012,6,27,2015,3,22, Card II TYPE,1656.9,0,1761.92,0,269.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,8
M8852,VALID,PRR,Open,Male,Northern,RENTED,33,Three Full Years,7,0,12,0,0,3,0,2014,10,30,2016,10,24,Paper based/Post,957.075,0,2085.79,296,341.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,-569
M8853,VALID,PWR,Open,Male,Eastern,RENTED,62,Three Full Years,4,0,21,0,0,3,0,2013,7,25,2015,7,24, Card II TYPE,794.64,0,2046.72,0,98.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,-114
M8854,VALID,POP,Open,Male,Western,Second Hand,53,Full Year,5,0,7,0,1,3,0,2013,12,12,2015,3,23, Card I TYPE,839.895,0,1799.43,330,465.1,0,57,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,478,7
M8855,VALID,CHC,Open,Female,Eastern,RENTED,60,Three Full Years,4,0,17,0,0,3,0,2013,12,22,2016,3,23, Card II TYPE,643.965,0,1647.72,0,16.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,-358
M8856,VALID,KLA,Closed,Female,Eastern,RENTED,43.025,Three Full Years,3,0,7,0,0,3,0,2012,6,23,2015,3,23, Card II TYPE,118.545,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,7
M8857,VALID,PWR,Open,Female,Eastern,RENTED,59,Three Full Years,4,14,12,1,0,3,0,2013,8,30,2015,8,29, Card II TYPE,832.86,0,2148.58,0,84.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,-149
M8858,VALID,PWR,Open,Male,Northern,RENTED,62,Three Full Years,7,6,22,0,0,3,0,2012,11,20,2016,3,25, Card II TYPE,647.01,0,1951.9,0,209.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,-360
M8859,VALID,PPL,Open,Female,Northern,RENTED,61,Three Full Years,5,10,22,0,1,3,0,2014,3,19,2016,3,28, Card II TYPE,537.39,0,1956.33,496,214.9,0,75,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,-363
M8860,VALID,PWM,Open,Male,Eastern,RENTED,37,Three Full Years,9,14,22,0,1,3,0,2011,11,7,2015,3,30, Card I TYPE,1245.09,0,2016.52,0,132.45,0,16,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0
M8861,VALID,PWM,Open,Female,Eastern,RENTED,47.695,Three Full Years,4,0,4,0,0,2,0,2012,2,28,2015,4,1, Card I TYPE,1161.09,0,2088.25,0,464.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,-1
M8862,VALID,PWR,Open,Female,Northern,RENTED,52,Three Full Years,7,14,22,0,1,2,0,2012,9,6,2015,3,31, Card II TYPE,648.585,0,1806.3,0,24,0,34,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,939,-1
M8863,VALID,POP,Open,Male,Western,BOUGHT,40,Three Full Years,6,5,17,0,0,3,0,2013,1,25,2015,3,22, Card II TYPE,839.895,0,1895.5,0,179.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,8
M8864,VALID,KLA,Open,Female,Northern,RENTED,44,Three Full Years,6,0,12,0,2,3,0,2012,2,23,2015,4,3, Card II TYPE,1141.14,0,2159.26,0,598.6,0,53,3,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1132,-3
M8865,VALID,PWM,Open,Male,Western,RENTED,52.1475,Three Full Years,3,0,2,0,3,3,0,2011,10,18,2015,3,21, Card II TYPE,1162.665,0,2081.84,0,367.3,0,21,3,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1262,9
M8866,VALID,POP,Open,Male,Northern,BOUGHT,60,Three Full Years,4,0,12,0,1,2,1,2013,12,7,2016,4,1, Card II TYPE,839.895,699.9,1656.87,0,28.2,0,57,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,483,-366
M8867,VALID,POP,Open,Male,Western,RENTED,31,Three Full Years,6,0,7,0,0,3,0,2012,6,20,2015,4,3, Card II TYPE,1047.375,0,2060.43,0,279.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,-3
M8868,VALID,PRR,Open,Female,Eastern,RENTED,79,Three Full Years,1,14,12,0,0,2,0,2012,10,14,2015,4,5,Paper based/Post,878.85,0,2146.63,25,317.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,-5
M8869,VALID,PWR,Open,Male,Eastern,RENTED,70,Three Full Years,6,14,22,0,1,3,0,2012,7,28,2015,3,7, Card II TYPE,33.705,0,87.81,0,5.6,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,977,23
M8870,VALID,PWP,Open,Male,Eastern,RENTED,39,Three Full Years,5,0,12,0,0,3,0,2012,6,7,2015,3,12, Card II TYPE,751.17,0,1798.88,0,63.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,18
M8871,VALID,PWR,Open,Male,Northern,BOUGHT,63,Three Full Years,6,5,12,0,0,3,0,2012,6,12,2015,3,12, Card II TYPE,724.395,0,2176.46,0,206.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,18
M8872,VALID,PWR,Open,Male,Eastern,RENTED,56,Three Full Years,6,0,22,0,0,3,0,2013,9,6,2015,8,12, Card II TYPE,823.515,0,2003.42,9,314.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,-132
M8873,VALID,MXX,Open,Female,Eastern,BOUGHT,48.12666667,Three Full Years,3,0,7,0,1,3,0,2012,7,26,2015,3,8, Card II TYPE,839.895,0,2081.5,203,607.4,0,42,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,22
M8874,VALID,PRR,Open,Male,Northern,BOUGHT,39.75733333,Three Full Years,4,0,4,0,0,3,0,2013,12,12,2016,3,14, Card II TYPE,1175.895,0,2040.31,9,426.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,-349
M8875,VALID,KLA,Open,Female,Northern,RENTED,45,Three Full Years,7,10,21,0,0,3,0,2011,11,30,2015,3,17, Card II TYPE,1056.09,0,2013.35,0,531.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,13
M8876,VALID,PWR,Open,Male,Eastern,RENTED,48.475,Three Full Years,5,0,17,0,0,3,2,2012,2,2,2015,3,14,Paper based/Post,6.93,547.4,2159.88,95,344.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,16
M8877,VALID,CHC,Open,Male,Northern,RENTED,49,Full Year,6,6,21,0,0,3,0,2014,2,9,2015,3,14, Card II TYPE,577.29,0,1857.35,765,241.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,16
M8878,VALID,POP,Open,Female,Northern,RENTED,43,Three Full Years,6,0,17,0,1,3,0,2013,5,21,2015,5,14, Card II TYPE,1009.575,0,1830.05,0,414.25,0,73,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,-44
M8879,VALID,PWR,Open,Male,Eastern,RENTED,53.6,Three Full Years,6,0,22,0,0,3,0,2011,11,12,2015,3,22, Card II TYPE,713.475,0,1685.67,0,0.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,8
M8880,VALID,PRM,Open,Male,Northern,RENTED,69,Three Full Years,6,0,22,0,0,3,0,2014,3,8,2016,3,22, Card II TYPE,636.3,0,2011.32,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,-357
M8881,VALID,PRR,Open,Male,Eastern,RENTED,56,Three Full Years,1,0,21,0,1,3,1,2013,12,19,2016,3,15, Card II TYPE,1009.785,861.7,1991.86,0,307.55,0,47,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,471,-350
M8882,VALID,PWR,Open,Male,Northern,RENTED,51,Three Full Years,5,5,21,0,0,3,0,2013,10,3,2015,9,15, Card II TYPE,782.25,0,1906.5,101,196.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,-165
M8883,VALID,PWR,Open,Female,Northern,BOUGHT,61,Three Full Years,7,14,12,0,1,3,0,2012,7,21,2015,3,16, Card II TYPE,629.895,0,2081.22,0,6.6,0,5,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,984,14
M8884,VALID,PRM,Open,Female,Northern,RENTED,56,Three Full Years,5,6,12,0,0,3,0,2013,12,19,2016,3,19,Paper based/Post,697.095,0,2085.15,526,624.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,-354
M8885,INVALID,PWR,Open,Male,Western,RENTED,82,Three Full Years,4,0,12,0,0,3,0,2013,4,9,2015,3,17, Card II TYPE,742.665,0,1653.89,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,13
M8886,VALID,PRM,Open,Female,Northern,RENTED,35,Three Full Years,3,10,12,0,0,3,0,2013,12,21,2016,3,18, Card II TYPE,753.69,0,2008.77,0,318.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,-353
M8887,VALID,PWP,Open,Male,Western,RENTED,64,Three Full Years,4,0,17,0,0,2,0,2012,6,7,2015,4,1, Card II TYPE,755.055,0,1801.66,0,66.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,-1
M8888,VALID,PWP,Open,Female,Western,BOUGHT,58,Three Full Years,6,0,22,0,0,3,0,2012,4,1,2015,3,24, Card II TYPE,629.895,0,2111.94,0,106.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,6
M8889,VALID,KLA,Open,Male,Eastern,RENTED,49,Three Full Years,5,0,12,0,1,2,0,2013,8,15,2015,7,28, Card II TYPE,1063.965,0,1969.4,0,296.85,0,34,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,595,-118
M8890,VALID,ESS,Open,Male,Eastern,RENTED,78,Three Full Years,11,14,17,0,0,None,0,2012,4,10,2015,3,26,None,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,4
M8891,VALID,POP,Open,Female,Northern,RENTED,59,Three Full Years,6,14,17,0,2,3,0,2012,6,16,2015,3,27, Card II TYPE,1005.06,0,2179.77,0,107.35,0,38,3,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1019,3
M8892,VALID,KLA,Open,Female,Northern,RENTED,27,Three Full Years,5,0,12,0,0,3,0,2013,2,21,2015,3,13, Card I TYPE,1131.69,0,1877.69,0,699.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,17
M8893,VALID,PWR,Open,Male,Western,RENTED,75,Three Full Years,5,0,22,0,0,3,0,2012,7,11,2015,3,7, Card II TYPE,742.665,0,568.8,0,0.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,23
M8894,VALID,KLA,Open,Male,Northern,RENTED,51,Three Full Years,6,14,22,0,0,3,0,2012,9,8,2015,4,5, Card II TYPE,964.95,0,2132.81,378,978.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,-5
M8895,VALID,MXX,Open,Male,Eastern,BOUGHT,47,Three Full Years,3,0,21,0,1,3,0,2014,1,7,2016,4,3, Card II TYPE,1259.895,0,2047.81,339,338.15,0,60,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,448,-368
M8896,VALID,PWR,Open,Male,Eastern,RENTED,57,Three Full Years,6,0,21,0,0,2,0,2013,12,1,2016,3,11,Paper based/Post,838.74,0,1989.06,0,308.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,-346
M8897,VALID,POP,Open,Male,Eastern,RENTED,49.80533333,Three Full Years,3,0,12,0,6,2,0,2011,11,12,2016,4,4,Paper based/Post,801.885,0,1812.5,0,188.75,0,61,3,4,2,1,2,3,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,1238,-369
M8898,VALID,PWM,Open,Male,Northern,RENTED,65,Three Full Years,6,13,12,0,0,3,0,2012,7,5,2015,4,3, Card I TYPE,1236.9,0,2092.08,0,193.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-3
M8899,VALID,POP,Open,Male,Eastern,RENTED,66,Three Full Years,4,0,22,0,0,3,0,2013,4,20,2015,4,7, Card II TYPE,960.54,0,2179.12,71,411.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,-7
M8900,VALID,POP,Open,Male,Northern,RENTED,55,Three Full Years,6,6,17,0,0,2,0,2012,10,2,2015,3,31, Card II TYPE,1036.14,0,2017.67,0,307.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,-1
M8901,VALID,KLA,Open,Female,Eastern,RENTED,52,Three Full Years,3,0,22,0,0,2,0,2012,5,26,2015,4,1, Card II TYPE,1063.965,0,2032.67,9,756.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,-1
M8902,VALID,PWM,Open,Male,Eastern,RENTED,51,Three Full Years,6,0,17,0,1,3,0,2012,4,15,2015,3,20, Card II TYPE,1168.23,0,2123.81,0,376.45,0,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1080,10
M8903,VALID,KLA,Open,Male,Western,BOUGHT,47,Three Full Years,4,0,21,0,0,3,0,2012,9,1,2015,3,6, Card II TYPE,1029.42,0,1971.12,98,974.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,24
M8904,VALID,POP,Open,Female,Eastern,RENTED,63,Three Full Years,1,6,7,0,0,3,0,2011,10,13,2015,3,20, Card II TYPE,1032.36,0,2145.81,0,332.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,10
M8905,VALID,PPL,Open,Male,Northern,RENTED,55,Three Full Years,6,20,12,0,0,3,0,2014,6,6,2016,5,14, Card I TYPE,767.76,0,1994.52,0,142.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,-409
M8906,VALID,PRM,Open,Female,Northern,RENTED,44,Three Full Years,3,0,12,0,1,3,1,2011,11,23,2015,3,10,Paper based/Post,919.59,754.8,2027.27,0,137.95,0,17,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1227,20
M8907,VALID,PRP,Open,Female,Northern,RENTED,52,Three Full Years,7,2,21,0,0,3,0,2011,11,8,2015,3,19, Card I TYPE,833.07,0,1797.61,7,269.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,11
M8908,VALID,PWR,Open,Male,Northern,RENTED,36,Three Full Years,6,10,17,0,0,1,1,2013,8,2,2015,12,20,Paper based/Post,649.215,518.3,1815.09,0,178.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,-260
M8909,VALID,PWR,Open,Female,Eastern,RENTED,49.25176471,Three Full Years,4,0,7,0,0,3,0,2013,1,27,2015,3,19, Card II TYPE,641.97,0,1801.73,0,149.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,11
M8910,VALID,PRM,Open,Female,Northern,BOUGHT,52,Three Full Years,5,0,12,0,1,3,1,2013,10,9,2015,9,27,Paper based/Post,1425.48,578.8,2077.27,96,188.9,0,25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,541,-177
M8911,VALID,PRR,Open,Female,Northern,RENTED,33,Three Full Years,3,0,12,0,0,3,0,2011,11,3,2015,4,5, Card II TYPE,1009.575,0,2052.05,805,507.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,-5
M8912,VALID,PWR,Open,Female,Northern,RENTED,64,Three Full Years,2,0,17,0,0,3,0,2011,12,23,2015,3,20, Card I TYPE,642.39,0,1568.82,0,8.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,10
M8913,VALID,PWP,Open,Female,Northern,RENTED,54.5825,Three Full Years,5,0,12,0,0,3,0,2012,2,15,2015,3,20,Paper based/Post,834.75,0,1645.76,0,83.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,10
M8914,VALID,PWR,Open,Female,Northern,BOUGHT,61,Three Full Years,9,13,22,0,0,3,0,2012,6,27,2015,3,24, Card II TYPE,639.765,0,2164.41,0,6.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,6
M8915,VALID,PRM,Open,Male,Eastern,BOUGHT,67,Three Full Years,4,0,12,0,0,3,0,2014,2,5,2016,3,24, Card II TYPE,562.695,0,2176.37,0,279.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,-359
M8916,VALID,PRR,Open,Male,Eastern,RENTED,58,Three Full Years,6,6,22,0,1,2,1,2013,9,18,2015,8,20,Paper based/Post,1013.04,864.8,2179.63,0,248.6,0,65,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,562,-140
M8917,VALID,KLA,Open,Male,Northern,BOUGHT,57,Three Full Years,9,6,22,0,0,2,0,2012,12,4,2015,3,31, Card II TYPE,944.895,0,1995.79,0,243.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,-1
M8918,VALID,CHC,Closed,Female,Northern,RENTED,51,Three Full Years,6,9,22,0,2,2,1,2014,1,10,2016,1,10, Card II TYPE,661.08,529.6,792.75,97,95.35,0,59,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,445,-285
M8919,VALID,POP,Open,Male,Eastern,RENTED,61,Three Full Years,4,0,22,0,2,3,0,2011,11,16,2015,3,29, Card I TYPE,1083.915,0,1902.33,0,282.35,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,1
M8920,VALID,PWR,Open,Female,Eastern,RENTED,37,Three Full Years,5,0,21,0,0,3,0,2012,8,28,2015,3,8, Card II TYPE,750.015,0,1608.77,0,101.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,22
M8921,VALID,CHC,Open,Male,Northern,RENTED,38,Three Full Years,4,0,22,0,0,3,0,2014,4,5,2016,3,28, Card II TYPE,537.39,0,2017.78,171,131.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,-363
M8922,VALID,PPL,Closed,Female,Eastern,RENTED,44,Three Full Years,3,0,12,0,1,3,0,2013,9,17,2015,9,17, Card II TYPE,749.385,0,1512.12,0,54,0,25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,563,-167
M8923,VALID,PPL,Open,Female,Northern,RENTED,57,Three Full Years,6,19,21,0,4,3,0,2015,1,29,2016,12,30, Card II TYPE,755.475,0,1332.16,0,101.7,0,43,3,1,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,-635
M8924,VALID,PRM,Open,Female,Northern,RENTED,49,Three Full Years,4,5,12,0,0,3,0,2014,2,13,2016,4,3, Card II TYPE,643.545,0,2081.56,0,416.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,-368
M8925,VALID,PWR,Open,Male,Northern,RENTED,60,Three Full Years,9,5,21,0,0,3,0,2012,7,7,2015,3,30, Card II TYPE,753.375,0,2075.88,0,80.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0
M8926,VALID,POP,Open,Male,Eastern,BOUGHT,47,Three Full Years,8,5,21,0,0,3,0,2012,5,25,2015,4,4, Card II TYPE,839.895,0,2144.22,0,399.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,-4
M8927,VALID,PWR,Open,Female,Northern,RENTED,51,Three Full Years,3,9,7,0,0,2,0,2012,6,12,2015,3,9,Paper based/Post,870.975,0,1602.85,0,0.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,21
M8928,VALID,PWP,Open,Male,Western,RENTED,71,Three Full Years,3,0,12,0,2,3,0,2012,5,24,2015,4,5, Card II TYPE,754.53,0,1538.28,0,1.5,0,68,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,-5
M8929,VALID,CHC,Open,Male,Eastern,RENTED,43.879,Three Full Years,3,0,1,0,0,2,0,2014,8,16,2016,8,1, Card II TYPE,727.965,0,2140.6,491,266.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,-486
