"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB"
"7330","VALID","PPL","Open","Male","Northern","RENTED",49,"Three Full Years","3","0","1","0","1","2","0","2015","2","25","2015","2","25"," Card II TYPE",2307,882,8696,1,459
"7331","VALID","KLA","Open","Male","Western","BOUGHT",31,"Three Full Years","4","0","2","0","2","2","0","2015","2","25","2015","2","25"," Card II TYPE",1427,882,8692,338,5452
"7332","VALID","PPL","Open","Male","Eastern","RENTED",40.8625,"Three Full Years","3","0","4","0","0","1","0","2015","3","2","2015","3","2"," Card II TYPE",2307,882,8478,1,6181
"7333","VALID","PPL","Open","Female","Western","RENTED",45,"Three Full Years","3","0","4","0","0","2","0","2015","2","27","2015","2","27"," Card II TYPE",2307,882,8560,1,911
"7334","VALID","PPL","Open","Male","Northern","RENTED",47,"Three Full Years","3","0","4","0","0","2","0","2015","2","26","2015","2","26"," Card II TYPE",3166,882,8672,1,4699
"7335","VALID","PPL","Open","Female","Northern","RENTED",30,"Three Full Years","3","0","1","0","2","2","0","2015","2","27","2015","2","27"," Card II TYPE",1562,882,8673,1,2341
"7336","VALID","PPL","Open","Female","Northern","RENTED",43.503,"Three Full Years","3","0","4","0","2","2","0","2015","3","1","2015","3","1"," Card II TYPE",1796,882,8503,1,1667
"7337","VALID","PPL","Open","Male","Eastern","RENTED",49.0862254901961,"Three Full Years","6","0","17","0","0","1","0","2015","3","10","2015","3","10"," Card II TYPE",2307,882,8290,1,1
"7338","VALID","PPL","Open","Female","Western","RENTED",49,"Three Full Years","4","5","17","0","0","2","0","2015","2","26","2015","2","26"," Card II TYPE",203,882,8690,1,4178
"7339","VALID","PPL","Open","Male","Western","RENTED",45.3543333333333,"Three Full Years","4","0","7","0","0","2","0","2015","2","26","2015","2","26"," Card II TYPE",2307,882,8455,1,4873
"7340","VALID","PRP","Open","Female","Northern","BOUGHT",60,"Three Full Years","3","0","7","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",1460,882,8571,1,2262
"7341","VALID","PPL","Open","Female","Eastern","RENTED",56,"Three Full Years","3","0","21","0","1","2","0","2015","2","28","2015","2","28"," Card II TYPE",1168,882,8641,1,6653
"7342","VALID","KLA","Open","Female","Eastern","BOUGHT",29,"Three Full Years","2","0","12","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",6,882,8700,1,6230
"7343","VALID","PPL","Open","Female","Eastern","RENTED",30,"Three Full Years","7","0","12","0","5","2","0","2015","3","1","2015","3","1"," Card II TYPE",1470,882,8628,1,5958
"7344","VALID","PRP","Open","Male","Western","RENTED",45.3636666666667,"Three Full Years","5","0","7","0","1","2","0","2015","2","26","2015","2","26"," Card II TYPE",2806,882,8740,1,4660
"7345","VALID","PRP","Open","Female","Northern","RENTED",24,"Three Full Years","5","0","7","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",2806,882,8593,1,6445
"7346","VALID","MXX","Open","Male","Eastern","RENTED",50.6818333333333,"Three Full Years","3","0","7","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",1318,882,8578,1,3042
"7347","VALID","KLA","Open","Male","Eastern","RENTED",38,"Three Full Years","3","5","7","0","2","1","1","2015","2","27","2015","2","27"," Card II TYPE",3167,822,8766,1,1907
"7348","VALID","PPL","Open","Male","Northern","RENTED",60,"Three Full Years","1","0","17","0","0","2","0","2015","2","26","2015","2","26"," Card II TYPE",2307,882,8579,1,1619
"7349","VALID","PRP","Open","Male","Eastern","RENTED",46,"Three Full Years","1","0","12","1","1","1","0","2015","2","28","2015","2","28"," Card II TYPE",1676,882,8632,1,1325
"7350","INVALID","PPL","Open","Male","Northern","RENTED",44.5551666666667,"Three Full Years","2","0","1","0","2","1","0","2015","2","28","2015","2","28"," Card II TYPE",136,882,8568,1,5316
"7351","VALID","PPL","Open","Female","Eastern","RENTED",49,"Three Full Years","7","10","22","0","2","2","0","2015","2","27","2015","2","27"," Card II TYPE",1796,882,8697,1,6480
"7352","VALID","KLA","Open","Male","Eastern","RENTED",43,"Three Full Years","3","0","7","0","0","1","0","2015","3","3","2015","3","3"," Card II TYPE",3167,882,8644,1072,539
"7353","VALID","PRP","Open","Female","Eastern","BOUGHT",42.8069230769231,"Three Full Years","4","0","7","0","1","1","1","2015","2","28","2015","2","28"," Card II TYPE",2809,131,8753,1,2009
"7354","VALID","PPL","Open","Female","Eastern","RENTED",25,"Three Full Years","1","13","12","1","0","1","0","2015","3","3","2015","3","3"," Card II TYPE",1872,882,8620,1,2826
"7355","VALID","KLA","Open","Male","Northern","BOUGHT",31,"Three Full Years","7","0","12","0","4","1","1","2015","2","28","2015","2","28"," Card II TYPE",1384,798,8566,1,5625
"7356","VALID","PPL","Open","Female","Northern","RENTED",51.4118333333333,"Three Full Years","3","0","7","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",1796,882,8486,1,2871
"7357","VALID","PPL","Open","Female","Northern","RENTED",46.0893333333333,"Three Full Years","3","0","7","0","1","2","0","2015","2","28","2015","2","28"," Card II TYPE",2804,882,8661,1,1118
"7358","VALID","PPL","Open","Male","Eastern","RENTED",41.8999404761905,"Three Full Years","4","0","1","0","1","2","0","2015","3","1","2015","3","1"," Card II TYPE",1253,882,8667,1,2915
"7359","INVALID","PPL","Open","Female","Northern","RENTED",51,"Three Full Years","5","0","7","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",1562,882,8581,1,2801
"7360","INVALID","PPL","Open","Male","Southern","RENTED",64,"Three Full Years","3","20","22","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",1115,882,8485,1,5718
"7361","VALID","KLA","Open","Male","Western","RENTED",58,"Three Full Years","3","5","1","0","9","1","0","2015","3","20","2015","3","20"," Card II TYPE",3167,882,8218,1,794
"7362","VALID","PPL","Open","Male","Northern","RENTED",30,"Three Full Years","3","0","17","0","0","1","0","2015","3","3","2015","3","3"," Card II TYPE",2371,882,8630,1,938
"7363","VALID","PPL","Open","Male","Eastern","RENTED",47,"Three Full Years","4","0","2","0","0","2","0","2015","3","1","2015","3","1"," Card I TYPE",1193,882,8702,1,412
"7364","VALID","PPL","Open","Male","Eastern","RENTED",72,"Three Full Years","3","0","22","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",1775,882,8580,1,5592
"7365","INVALID","PRP","Open","Female","Northern","RENTED",67,"Three Full Years","6","0","7","0","3","2","0","2015","2","28","2015","2","28"," Card II TYPE",2307,882,8523,1,6542
"7366","VALID","PPL","Open","Female","Eastern","RENTED",41,"Three Full Years","3","0","7","1","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",2657,882,8565,1,1370
"7367","VALID","PPL","Open","Male","Eastern","RENTED",36,"Three Full Years","3","0","7","0","1","1","0","2015","3","1","2015","3","1"," Card II TYPE",1872,882,8650,1,2423
"7368","VALID","PPL","Open","Male","Eastern","RENTED",40.1558333333333,"Three Full Years","3","0","7","0","0","1","0","2015","3","1","2015","3","1"," Card II TYPE",2657,882,8608,1,5372
"7369","VALID","KLA","Open","Female","Northern","RENTED",46,"Three Full Years","6","9","22","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",3167,882,8674,1,360
"7370","VALID","PPL","Open","Female","Eastern","RENTED",38,"Three Full Years","6","0","22","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",2307,882,8691,1,1518
"7371","VALID","PPL","Open","Female","Eastern","RENTED",42,"Three Full Years","4","8","7","0","3","1","0","2015","3","3","2015","3","3"," Card II TYPE",1872,882,8643,1,1774
"7372","VALID","PPL","Open","Female","Eastern","RENTED",41.6225,"Three Full Years","3","0","7","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",1648,882,8606,1,2211
"7373","VALID","PPL","Open","Male","Eastern","RENTED",40.1325,"Three Full Years","3","0","7","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",1872,882,8669,1,2310
"7374","VALID","PRP","Open","Male","Eastern","RENTED",48,"Three Full Years","6","0","22","0","0","1","0","2015","3","5","2015","3","5"," Card II TYPE",937,882,8458,1,3960
"7375","VALID","PPL","Open","Female","Northern","RENTED",34,"Three Full Years","5","5","17","0","1","1","0","2015","3","4","2015","3","4"," Card II TYPE",136,882,8564,371,1185
"7376","VALID","PPL","Open","Male","Eastern","RENTED",37,"Three Full Years","3","0","21","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",1872,882,8646,1,5666
"7377","VALID","PRP","Open","Female","Eastern","BOUGHT",50,"Three Full Years","4","0","12","1","6","1","0","2015","3","2","2015","3","2"," Card II TYPE",1576,882,8546,1,4606
"7378","VALID","PPL","Open","Male","Western","RENTED",41.9133333333333,"Three Full Years","3","0","7","0","0","1","0","2015","3","1","2015","3","1"," Card II TYPE",2307,882,8614,1,2586
"7379","VALID","KLA","Open","Male","Eastern","BOUGHT",36,"Three Full Years","3","0","7","0","3","2","0","2015","3","1","2015","3","1"," Card II TYPE",1467,882,8699,1,3879
"7380","INVALID","PPL","Open","Male","Northern","RENTED",67,"Three Full Years","4","0","12","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",136,882,8518,1,320
"7381","VALID","PPL","Open","Female","Northern","BOUGHT",42.939,"Three Full Years","3","0","7","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",1468,882,8554,1,6220
"7382","VALID","PPL","Open","Male","Western","RENTED",44.5374444444444,"Three Full Years","5","0","7","0","2","1","0","2015","3","13","2015","3","13"," Card II TYPE",1872,882,811,1,4398
"7383","VALID","PPL","Open","Male","Eastern","RENTED",51,"Three Full Years","6","9","21","0","0","1","0","2015","3","14","2015","3","14"," Card II TYPE",2307,882,8368,1,228
"7384","VALID","PPL","Open","Female","Eastern","BOUGHT",31,"Three Full Years","3","0","4","0","0","1","0","2015","3","3","2015","3","3"," Card II TYPE",362,882,8589,757,3553
"7385","VALID","PPL","Open","Female","Eastern","BOUGHT",57,"Three Full Years","6","0","7","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",5,882,8570,1,6114
"7386","VALID","PPL","Open","Female","Northern","RENTED",46,"Three Full Years","3","13","12","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",2657,882,8536,1,434
"7387","VALID","PPL","Open","Male","Eastern","RENTED",50,"Three Full Years","3","0","12","0","2","1","0","2015","3","2","2015","3","2"," Card II TYPE",1648,882,8599,1,981
"7388","VALID","PPL","Open","Male","Northern","RENTED",30,"Three Full Years","3","0","4","0","1","1","0","2015","3","2","2015","3","2"," Card II TYPE",2307,882,8612,1,4564
"7389","VALID","PPL","Open","Female","Eastern","RENTED",52,"Three Full Years","1","0","1","0","1","1","0","2015","3","5","2015","3","5"," Card II TYPE",579,882,8559,282,4259
"7390","VALID","KLA","Open","Female","Eastern","BOUGHT",74,"Three Full Years","6","0","4","0","0","1","0","2015","3","5","2015","3","5"," Card II TYPE",5,882,8575,1,5842
"7391","VALID","KLA","Open","Female","Northern","RENTED",54,"Three Full Years","6","18","22","0","0","1","0","2015","3","3","2015","3","3"," Card II TYPE",483,882,8624,1,1211
"7392","VALID","PPL","Open","Male","Eastern","RENTED",53,"Three Full Years","3","10","1","0","0","1","0","2015","3","11","2015","3","11"," Card II TYPE",1872,882,8387,1,1067
"7393","VALID","PPL","Open","Female","Northern","RENTED",45,"Three Full Years","2","0","2","0","0","1","0","2015","3","7","2015","3","7"," Card II TYPE",1872,882,8533,1,6250
"7394","VALID","PPL","Open","Male","Eastern","RENTED",61,"Three Full Years","8","14","22","0","0","1","0","2015","3","5","2015","3","5"," Card II TYPE",1872,882,8512,1,5263
"7395","VALID","PPL","Open","Female","Southern","RENTED",53,"Three Full Years","7","5","17","0","0","1","0","2015","3","9","2015","3","9"," Card II TYPE",329,882,8462,1,6275
"7396","VALID","PPL","Open","Male","Northern","RENTED",43.5115,"Three Full Years","3","0","7","0","1","1","0","2015","3","3","2015","3","3"," Card II TYPE",2307,882,8573,1,6217
"7397","VALID","MXX","Open","Male","Eastern","RENTED",57,"Three Full Years","4","0","21","0","1","1","0","2015","3","6","2015","3","6"," Card II TYPE",800,882,8487,1,5389
"7398","VALID","PPL","Open","Female","Northern","RENTED",39.2577777777778,"Three Full Years","3","0","4","0","1","1","0","2015","3","6","2015","3","6"," Card II TYPE",1452,882,8456,1,4354
"7399","VALID","PPL","Open","Male","Northern","RENTED",39.9025,"Three Full Years","3","0","2","0","1","1","0","2015","3","4","2015","3","4"," Card II TYPE",136,882,8601,515,6161
"7400","VALID","PPL","Open","Female","Western","BOUGHT",46.116,"Three Full Years","4","0","7","0","0","1","0","2015","3","16","2015","3","16"," Card II TYPE",7,882,8437,1,1009
"7401","VALID","PPL","Open","Male","Northern","RENTED",43,"Three Full Years","3","0","7","0","1","1","0","2015","3","3","2015","3","3"," Card II TYPE",2307,882,8592,1,363
"7402","VALID","PPL","Open","Male","Northern","RENTED",25,"Three Full Years","2","0","1","0","0","1","0","2015","3","9","2015","3","9"," Card II TYPE",1872,882,8481,1,1571
"7403","VALID","KLA","Open","Male","Western","RENTED",45.264,"Three Full Years","4","0","7","0","0","1","0","2015","3","3","2015","3","3"," Card II TYPE",3167,882,8635,1,5292
"7404","VALID","PPL","Open","Male","Eastern","RENTED",42,"Three Full Years","3","0","2","0","0","1","0","2015","3","4","2015","3","4"," Card II TYPE",61,882,8597,746,5017
"7405","VALID","PPL","Open","Female","Eastern","RENTED",65,"Three Full Years","3","0","22","0","0","1","0","2015","3","4","2015","3","4"," Card II TYPE",2307,882,8494,1,5564
"7406","VALID","PPL","Open","Male","Northern","RENTED",42.9026666666667,"Three Full Years","3","0","7","0","0","1","0","2015","3","3","2015","3","3"," Card II TYPE",1648,882,8540,1,6025
"7407","VALID","PPL","Open","Female","Eastern","RENTED",56.1866666666667,"Three Full Years","3","0","22","0","0","1","0","2015","3","4","2015","3","4"," Card II TYPE",2128,882,8609,1,4295
"7408","VALID","PPL","Open","Male","Northern","RENTED",41.377,"Three Full Years","4","0","12","0","0","1","0","2015","3","4","2015","3","4"," Card II TYPE",1796,882,8471,1,3776
"7409","VALID","PPL","Open","Female","Northern","RENTED",47.659,"Three Full Years","3","0","12","0","2","1","0","2015","3","5","2015","3","5"," Card II TYPE",1872,882,8548,695,6378
"7410","VALID","PPL","Open","Female","Eastern","RENTED",43.5776666666667,"Three Full Years","3","0","7","0","2","1","0","2015","3","4","2015","3","4"," Card II TYPE",2804,882,8577,1,4905
"7411","VALID","PPL","Open","Male","Western","RENTED",37,"Three Full Years","4","0","12","0","0","1","0","2015","3","4","2015","3","4"," Card II TYPE",1168,882,8520,1,483
"7412","VALID","PRP","Open","Male","Eastern","RENTED",56,"Three Full Years","5","0","4","1","2","1","0","2015","3","5","2015","3","5"," Card II TYPE",1168,882,8567,1,2249
"7413","VALID","PPL","Open","Male","Eastern","RENTED",43.4308333333333,"Three Full Years","3","0","4","0","1","1","0","2015","3","23","2015","3","23"," Card II TYPE",1796,882,8170,1,6549
"7414","VALID","PPL","Open","Female","Western","RENTED",73,"Three Full Years","7","0","22","0","5","1","0","2015","3","5","2015","3","5"," Card II TYPE",3166,882,8527,1,5825
"7415","VALID","PPL","Open","Male","Northern","RENTED",50.4111699346405,"Three Full Years","6","0","17","0","0","1","0","2015","3","10","2015","3","10"," Card II TYPE",2307,882,8435,1,1475
"7416","VALID","PPL","Open","Female","Northern","RENTED",39.0244444444444,"Three Full Years","3","0","4","0","1","1","0","2015","3","6","2015","3","6"," Card II TYPE",1872,882,8480,1,2502
"7417","VALID","PPL","Open","Female","Northern","RENTED",63,"Three Full Years","6","20","17","0","0","1","0","2015","3","5","2015","3","5"," Card II TYPE",1796,882,8464,1,6365
"7418","VALID","PRP","Open","Male","Eastern","RENTED",20,"Three Full Years","6","0","2","0","2","1","0","2015","3","6","2015","3","6"," Card II TYPE",434,882,8463,1,5727
"7419","VALID","MXX","Open","Female","Eastern","RENTED",61,"Three Full Years","9","10","22","0","4","1","0","2015","3","6","2015","3","6"," Card II TYPE",1887,882,8497,633,5903
"7420","VALID","KLA","Open","Male","Western","BOUGHT",40.2373333333333,"Three Full Years","4","0","12","0","1","1","0","2015","3","4","2015","3","4"," Card II TYPE",1140,882,8610,1,739
"7421","VALID","KLA","Open","Female","Eastern","RENTED",49,"Three Full Years","5","5","17","0","2","1","0","2015","3","7","2015","3","7"," Card II TYPE",1870,882,8528,1,4954
"7422","VALID","KLA","Open","Female","Western","RENTED",46,"Three Full Years","4","0","21","0","0","1","0","2015","3","5","2015","3","5"," Card II TYPE",3167,882,8569,1,1227
"7423","VALID","PPL","Open","Male","Northern","BOUGHT",45.3877777777778,"Three Full Years","2","0","7","0","0","1","0","2015","3","6","2015","3","6"," Card II TYPE",1408,882,8475,1,318
"7424","VALID","PPL","Open","Female","Northern","RENTED",44,"Three Full Years","4","0","12","0","2","1","0","2015","3","5","2015","3","5"," Card II TYPE",3166,882,8552,1,6164
"7425","VALID","PPL","Open","Male","Eastern","RENTED",77,"Three Full Years","4","13","22","0","2","1","0","2015","3","6","2015","3","6"," Card II TYPE",2603,882,8417,1,44
