,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,payment_number,Default_number
8764,M8799,2015-02-06,VALID,PRP,Open,Female,Northern,RENTED,52.0,Three Full Years,3.0,5.0,21.0,2017-01-12,0,0,1,3,0
8765,M8800,2011-11-10,VALID,PRR,Open,Female,Western,RENTED,59.0,Three Full Years,6.0,10.0,22.0,2015-03-15,0,0,0,3,0
8766,M8801,2014-02-22,VALID,PRM,Open,Male,Eastern,RENTED,38.0,Three Full Years,3.0,0.0,17.0,2016-03-15,0,0,0,3,0
8767,M8802,2014-03-04,VALID,PRR,Open,Male,Northern,RENTED,49.0,Three Full Years,5.0,13.0,12.0,2016-04-04,0,0,0,3,0
8768,M8803,2014-06-21,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-14,0,0,3,4,1
8769,M8804,2014-10-21,VALID,KLA,Open,Female,Northern,RENTED,32.0,Three Full Years,6.0,0.0,22.0,2016-10-19,0,0,0,3,0
8770,M8805,2011-12-20,VALID,PWM,Open,Female,Western,RENTED,62.0,Three Full Years,7.0,5.0,17.0,2015-03-24,0,0,0,3,0
8771,M8806,2012-12-29,VALID,PRR,Open,Male,Eastern,RENTED,43.0,Three Full Years,1.0,5.0,22.0,2015-03-13,0,0,1,1,3
8772,M8807,2013-12-02,VALID,PWR,Open,Male,Eastern,RENTED,35.0,Three Full Years,6.0,0.0,12.0,2016-03-19,0,0,0,3,0
8773,M8808,2013-07-10,VALID,PWR,Open,Female,Eastern,RENTED,63.0,Three Full Years,4.0,0.0,22.0,2015-06-17,0,0,0,3,0
8774,M8809,2013-07-05,VALID,PWR,Open,Male,Eastern,RENTED,35.0,Three Full Years,5.0,0.0,21.0,2015-06-17,0,0,0,3,0
8775,M8810,2012-05-11,VALID,PWP,Open,Female,Northern,RENTED,61.0,Three Full Years,6.0,13.0,12.0,2015-03-26,0,0,0,3,0
8776,M8811,2013-12-25,INVALID,PRM,Open,Male,Eastern,RENTED,64.0,Three Full Years,6.0,0.0,22.0,2016-03-19,0,0,0,3,0
8777,M8812,2011-12-03,VALID,PWR,Open,Female,Northern,RENTED,58.0,Three Full Years,5.0,5.0,21.0,2015-03-18,0,0,0,3,0
8778,M8813,2015-01-28,VALID,PPL,Open,Male,Eastern,RENTED,44.0,Three Full Years,3.0,20.0,21.0,2017-01-20,0,0,4,3,0
8779,M8814,2012-06-15,VALID,PWR,Open,Male,Northern,BOUGHT,54.0,Three Full Years,3.0,0.0,17.0,2015-03-21,0,0,0,3,0
8780,M8815,2011-12-31,VALID,PWP,Open,Female,Eastern,RENTED,,Three Full Years,3.0,0.0,12.0,2015-03-24,0,0,0,3,0
8781,M8816,2011-11-09,VALID,PWR,Open,Male,Western,RENTED,29.0,Three Full Years,4.0,0.0,12.0,2015-03-18,0,0,2,2,1
8782,M8817,2013-11-07,VALID,PWR,Open,,Western,RENTED,,Three Full Years,,,,2016-03-24,0,0,0,3,0
8783,M8818,2013-02-02,VALID,PWR,Open,Male,Eastern,RENTED,33.0,Three Full Years,3.0,20.0,22.0,2015-03-25,0,0,0,3,0
8784,M8819,2014-03-07,VALID,CHC,Open,,Western,BOUGHT,,Three Full Years,,,,2016-03-17,0,0,0,3,0
8785,M8820,2011-10-04,VALID,PWR,Open,Male,Eastern,RENTED,39.0,Three Full Years,6.0,6.0,22.0,2015-03-29,0,0,0,3,0
8786,M8821,2013-01-25,VALID,POP,Open,Female,Northern,BOUGHT,51.0,Three Full Years,7.0,0.0,22.0,2015-03-24,0,0,0,3,0
8787,M8822,2012-07-25,INVALID,PWR,Open,Female,Northern,RENTED,97.0,Three Full Years,3.0,0.0,7.0,2015-03-24,0,0,0,3,0
8788,M8823,2011-10-22,VALID,PWR,Open,Male,Western,RENTED,61.0,Three Full Years,4.0,0.0,12.0,2015-03-27,0,0,0,3,0
8789,M8824,2012-01-26,VALID,PWP,Open,Female,Western,RENTED,57.0,Three Full Years,4.0,0.0,22.0,2016-03-31,0,0,3,3,0
8790,M8825,2012-04-11,VALID,PWR,Open,Male,Northern,BOUGHT,67.0,Three Full Years,7.0,14.0,17.0,2015-04-01,0,0,1,3,0
8791,M8826,2012-06-17,VALID,CNN,Open,Male,Eastern,RENTED,42.0,Three Full Years,7.0,0.0,22.0,2015-03-28,0,0,0,3,0
8792,M8827,2012-02-16,VALID,PRR,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-28,0,0,2,2,1
8793,M8828,2012-06-08,VALID,PWM,Open,Male,Eastern,RENTED,65.0,Three Full Years,6.0,0.0,12.0,2015-03-07,0,0,0,3,0
8794,M8829,2011-10-06,VALID,PWM,Open,Male,Northern,RENTED,43.0,Three Full Years,6.0,5.0,12.0,2016-03-07,0,0,1,3,0
8795,M8830,2014-08-20,VALID,PRM,Open,Female,Eastern,RENTED,42.0,Three Full Years,4.0,0.0,21.0,2016-08-04,0,0,0,3,0
8796,M8831,2011-12-30,VALID,ESS,Open,Male,Northern,RENTED,37.0,Three Full Years,6.0,0.0,12.0,2015-04-02,0,0,1,3,0
8797,M8832,2011-11-12,VALID,MXX,Open,,Eastern,RENTED,,Three Full Years,,,,2015-03-09,0,0,1,3,0
8798,M8833,2012-04-11,VALID,PWP,Open,Female,Eastern,RENTED,27.0,Three Full Years,1.0,0.0,12.0,2015-04-04,0,0,9,3,0
8799,M8834,2011-11-30,VALID,PRM,Open,Female,Western,RENTED,56.0,Three Full Years,6.0,0.0,22.0,2015-03-09,0,0,0,3,0
8800,M8835,2013-05-25,VALID,PWR,Open,Female,Northern,RENTED,72.0,Three Full Years,2.0,0.0,17.0,2015-05-07,0,0,0,3,0
8801,M8836,2012-12-01,VALID,POP,Open,Female,Eastern,RENTED,52.0,Three Full Years,6.0,0.0,12.0,2015-03-07,0,0,1,3,0
8802,M8837,2012-08-14,VALID,KLA,Open,Female,Eastern,RENTED,46.0,Three Full Years,6.0,0.0,17.0,2015-03-07,0,0,2,4,3
8803,M8838,2014-01-10,VALID,PRM,Open,Male,Northern,RENTED,52.0,Three Full Years,6.0,6.0,22.0,2016-03-15,0,0,0,3,0
8804,M8839,2013-12-01,VALID,POP,Open,Male,Eastern,RENTED,48.0,Three Full Years,7.0,6.0,17.0,2016-03-10,0,0,0,3,0
8805,M8840,2012-04-19,VALID,PPL,Open,Female,Western,RENTED,68.0,Three Full Years,6.0,6.0,17.0,2015-03-21,0,0,1,3,0
8806,M8841,2012-05-01,VALID,PPL,Open,Male,Eastern,RENTED,53.0,Three Full Years,4.0,0.0,12.0,2015-03-19,0,0,6,4,1
8807,M8842,2012-06-02,VALID,PRP,Open,Male,Eastern,RENTED,57.0,Three Full Years,7.0,10.0,17.0,2015-03-18,0,0,0,3,0
8808,M8843,2012-12-22,VALID,PWR,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-25,0,0,0,3,0
8809,M8844,2012-04-06,VALID,PWP,Closed,Male,Northern,RENTED,,,3.0,0.0,12.0,,0,0,0,0,0
8810,M8845,2012-08-15,VALID,PWR,Open,Female,Northern,RENTED,46.0,Three Full Years,4.0,0.0,17.0,2015-03-21,0,0,0,3,0
8811,M8846,2012-06-14,VALID,POP,Closed,Female,Northern,RENTED,45.0,,6.0,0.0,17.0,,0,0,1,1,0
8812,M8847,2012-11-06,VALID,PWR,Open,Female,Eastern,RENTED,35.0,Three Full Years,5.0,0.0,12.0,2015-03-22,0,0,1,3,0
8813,M8848,2011-10-26,VALID,PWM,Open,Male,Eastern,RENTED,58.0,Three Full Years,10.0,5.0,12.0,2015-03-30,0,0,0,3,0
8814,M8849,2013-11-26,VALID,CNN,Open,Male,Eastern,RENTED,60.0,Three Full Years,1.0,20.0,1.0,2016-03-07,0,0,0,3,0
8815,M8850,2015-02-10,VALID,PRP,Open,Male,Eastern,RENTED,57.0,Three Full Years,4.0,0.0,12.0,2017-01-23,0,0,3,3,0
8816,M8851,2012-06-27,VALID,MXX,Open,Male,Northern,RENTED,77.0,Three Full Years,5.0,13.0,12.0,2015-03-22,0,0,0,3,0
8817,M8852,2014-10-30,VALID,PRR,Open,Male,Northern,RENTED,33.0,Three Full Years,7.0,0.0,12.0,2016-10-24,0,0,0,3,0
8818,M8853,2013-07-25,VALID,PWR,Open,Male,Eastern,RENTED,62.0,Three Full Years,4.0,0.0,21.0,2015-07-24,0,0,0,3,0
8819,M8854,2013-12-12,VALID,POP,Open,Male,Western,Second Hand,53.0,Full Year,5.0,0.0,7.0,2015-03-23,0,0,1,3,0
8820,M8855,2013-12-22,VALID,CHC,Open,Female,Eastern,RENTED,60.0,Three Full Years,4.0,0.0,17.0,2016-03-23,0,0,0,3,0
8821,M8856,2012-06-23,VALID,KLA,Closed,,Eastern,RENTED,,,,,,,0,0,0,3,0
8822,M8857,2013-08-30,VALID,PWR,Open,Female,Eastern,RENTED,59.0,Three Full Years,4.0,14.0,12.0,2015-08-29,2015-05-27 00:00:00,1,0,3,0
8823,M8858,2012-11-20,VALID,PWR,Open,Male,Northern,RENTED,62.0,Three Full Years,7.0,6.0,22.0,2016-03-25,0,0,0,3,0
8824,M8859,2014-03-19,VALID,PPL,Open,Female,Northern,RENTED,61.0,Three Full Years,5.0,10.0,22.0,2016-03-28,0,0,1,3,0
8825,M8860,2011-11-07,VALID,PWM,Open,Male,Eastern,RENTED,37.0,Three Full Years,9.0,14.0,22.0,2015-03-30,0,0,1,3,0
8826,M8861,2012-02-28,VALID,PWM,Open,Female,Eastern,RENTED,,Three Full Years,4.0,0.0,4.0,2015-04-01,0,0,0,3,0
8827,M8862,2012-09-06,VALID,PWR,Open,Female,Northern,RENTED,52.0,Three Full Years,7.0,14.0,22.0,2015-03-31,0,0,1,3,0
8828,M8863,2013-01-25,VALID,POP,Open,Male,Western,BOUGHT,40.0,Three Full Years,6.0,5.0,17.0,2015-03-22,0,0,0,3,0
8829,M8864,2012-02-23,VALID,KLA,Open,Female,Northern,RENTED,44.0,Three Full Years,6.0,0.0,12.0,2015-04-03,0,0,2,3,0
8830,M8865,2011-10-18,VALID,PWM,Open,Male,Western,RENTED,,Three Full Years,3.0,0.0,2.0,2015-03-21,0,0,3,3,0
8831,M8866,2013-12-07,VALID,POP,Open,Male,Northern,BOUGHT,60.0,Three Full Years,4.0,0.0,12.0,2016-04-01,0,0,1,3,1
8832,M8867,2012-06-20,VALID,POP,Open,Male,Western,RENTED,31.0,Three Full Years,6.0,0.0,7.0,2015-04-03,0,0,0,3,0
8833,M8868,2012-10-14,VALID,PRR,Open,Female,Eastern,RENTED,79.0,Three Full Years,1.0,14.0,12.0,2015-04-05,0,0,0,2,0
8834,M8869,2012-07-28,VALID,PWR,Open,Male,Eastern,RENTED,70.0,Three Full Years,6.0,14.0,22.0,2015-03-07,0,0,1,3,0
8835,M8870,2012-06-07,VALID,PWP,Open,Male,Eastern,RENTED,39.0,Three Full Years,5.0,0.0,12.0,2015-03-12,0,0,0,3,0
8836,M8871,2012-06-12,VALID,PWR,Open,Male,Northern,BOUGHT,63.0,Three Full Years,6.0,5.0,12.0,2015-03-12,0,0,0,3,0
8837,M8872,2013-09-06,VALID,PWR,Open,Male,Eastern,RENTED,56.0,Three Full Years,6.0,0.0,22.0,2015-08-12,0,0,0,3,0
8838,M8873,2012-07-26,VALID,MXX,Open,Female,Eastern,BOUGHT,,Three Full Years,3.0,0.0,7.0,2015-03-08,0,0,1,3,0
8839,M8874,2013-12-12,VALID,PRR,Open,,Northern,BOUGHT,,Three Full Years,,,,2016-03-14,0,0,0,3,0
8840,M8875,2011-11-30,VALID,KLA,Open,Female,Northern,RENTED,45.0,Three Full Years,7.0,10.0,21.0,2015-03-17,0,0,0,3,0
8841,M8876,2012-02-02,VALID,PWR,Open,,Eastern,RENTED,,Three Full Years,,,,2015-03-14,0,0,0,4,2
8842,M8877,2014-02-09,VALID,CHC,Open,Male,Northern,RENTED,49.0,Full Year,6.0,6.0,21.0,2015-03-14,0,0,0,3,0
8843,M8878,2013-05-21,VALID,POP,Open,Female,Northern,RENTED,43.0,Three Full Years,6.0,0.0,17.0,2015-05-14,0,0,1,3,0
8844,M8879,2011-11-12,VALID,PWR,Open,,Eastern,RENTED,,Three Full Years,,,,2015-03-22,0,0,0,3,0
8845,M8880,2014-03-08,VALID,PRM,Open,Male,Northern,RENTED,69.0,Three Full Years,6.0,0.0,22.0,2016-03-22,0,0,0,3,0
8846,M8881,2013-12-19,VALID,PRR,Open,Male,Eastern,RENTED,56.0,Three Full Years,1.0,0.0,21.0,2016-03-15,0,0,1,3,1
8847,M8882,2013-10-03,VALID,PWR,Open,Male,Northern,RENTED,51.0,Three Full Years,5.0,5.0,21.0,2015-09-15,0,0,0,3,0
8848,M8883,2012-07-21,VALID,PWR,Open,Female,Northern,BOUGHT,61.0,Three Full Years,7.0,14.0,12.0,2015-03-16,0,0,1,3,0
8849,M8884,2013-12-19,VALID,PRM,Open,Female,Northern,RENTED,56.0,Three Full Years,5.0,6.0,12.0,2016-03-19,0,0,0,3,0
8850,M8885,2013-04-09,INVALID,PWR,Open,Male,Western,RENTED,82.0,Three Full Years,4.0,0.0,12.0,2015-03-17,0,0,0,3,0
8851,M8886,2013-12-21,VALID,PRM,Open,Female,Northern,RENTED,35.0,Three Full Years,3.0,10.0,12.0,2016-03-18,0,0,0,3,0
8852,M8887,2012-06-07,VALID,PWP,Open,Male,Western,RENTED,64.0,Three Full Years,4.0,0.0,17.0,2015-04-01,0,0,0,3,0
8853,M8888,2012-04-01,VALID,PWP,Open,Female,Western,BOUGHT,58.0,Three Full Years,6.0,0.0,22.0,2015-03-24,0,0,0,3,0
8854,M8889,2013-08-15,VALID,KLA,Open,Male,Eastern,RENTED,49.0,Three Full Years,5.0,0.0,12.0,2015-07-28,0,0,1,3,0
8855,M8890,2012-04-10,VALID,ESS,Open,Male,Eastern,RENTED,78.0,Three Full Years,11.0,14.0,17.0,2015-03-26,0,0,0,0,0
8856,M8891,2012-06-16,VALID,POP,Open,Female,Northern,RENTED,59.0,Three Full Years,6.0,14.0,17.0,2015-03-27,0,0,2,3,0
8857,M8892,2013-02-21,VALID,KLA,Open,Female,Northern,RENTED,27.0,Three Full Years,5.0,0.0,12.0,2015-03-13,0,0,0,3,0
8858,M8893,2012-07-11,VALID,PWR,Open,Male,Western,RENTED,75.0,Three Full Years,5.0,0.0,22.0,2015-03-07,0,0,0,3,0
8859,M8894,2012-09-08,VALID,KLA,Open,Male,Northern,RENTED,51.0,Three Full Years,6.0,14.0,22.0,2015-04-05,0,0,0,3,0
8860,M8895,2014-01-07,VALID,MXX,Open,Male,Eastern,BOUGHT,47.0,Three Full Years,3.0,0.0,21.0,2016-04-03,0,0,1,3,0
8861,M8896,2013-12-01,VALID,PWR,Open,Male,Eastern,RENTED,57.0,Three Full Years,6.0,0.0,21.0,2016-03-11,0,0,0,3,0
8862,M8897,2011-11-12,VALID,POP,Open,Male,Eastern,RENTED,,Three Full Years,3.0,0.0,12.0,2016-04-04,0,0,6,2,0
8863,M8898,2012-07-05,VALID,PWM,Open,Male,Northern,RENTED,65.0,Three Full Years,6.0,13.0,12.0,2015-04-03,0,0,0,3,0
8864,M8899,2013-04-20,VALID,POP,Open,Male,Eastern,RENTED,66.0,Three Full Years,4.0,0.0,22.0,2015-04-07,0,0,0,3,0
8865,M8900,2012-10-02,VALID,POP,Open,Male,Northern,RENTED,55.0,Three Full Years,6.0,6.0,17.0,2015-03-31,0,0,0,3,0
8866,M8901,2012-05-26,VALID,KLA,Open,Female,Eastern,RENTED,52.0,Three Full Years,3.0,0.0,22.0,2015-04-01,0,0,0,3,0
8867,M8902,2012-04-15,VALID,PWM,Open,Male,Eastern,RENTED,51.0,Three Full Years,6.0,0.0,17.0,2015-03-20,0,0,1,3,0
8868,M8903,2012-09-01,VALID,KLA,Open,Male,Western,BOUGHT,47.0,Three Full Years,4.0,0.0,21.0,2015-03-06,0,0,0,3,0
8869,M8904,2011-10-13,VALID,POP,Open,Female,Eastern,RENTED,63.0,Three Full Years,1.0,6.0,7.0,2015-03-20,0,0,0,3,0
8870,M8905,2014-06-06,VALID,PPL,Open,Male,Northern,RENTED,55.0,Three Full Years,6.0,20.0,12.0,2016-05-14,0,0,0,3,0
8871,M8906,2011-11-23,VALID,PRM,Open,Female,Northern,RENTED,44.0,Three Full Years,3.0,0.0,12.0,2015-03-10,0,0,1,3,1
8872,M8907,2011-11-08,VALID,PRP,Open,Female,Northern,RENTED,52.0,Three Full Years,7.0,2.0,21.0,2015-03-19,0,0,0,3,0
8873,M8908,2013-08-02,VALID,PWR,Open,Male,Northern,RENTED,36.0,Three Full Years,6.0,10.0,17.0,2015-12-20,0,0,0,2,1
8874,M8909,2013-01-27,VALID,PWR,Open,Female,Eastern,RENTED,,Three Full Years,4.0,0.0,7.0,2015-03-19,0,0,0,3,0
8875,M8910,2013-10-09,VALID,PRM,Open,Female,Northern,BOUGHT,52.0,Three Full Years,5.0,0.0,12.0,2015-09-27,0,0,1,3,1
8876,M8911,2011-11-03,VALID,PRR,Open,Female,Northern,RENTED,33.0,Three Full Years,3.0,0.0,12.0,2015-04-05,0,0,0,3,0
8877,M8912,2011-12-23,VALID,PWR,Open,Female,Northern,RENTED,64.0,Three Full Years,2.0,0.0,17.0,2015-03-20,0,0,0,3,0
8878,M8913,2012-02-15,VALID,PWP,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-20,0,0,0,3,0
8879,M8914,2012-06-27,VALID,PWR,Open,Female,Northern,BOUGHT,61.0,Three Full Years,9.0,13.0,22.0,2015-03-24,0,0,0,3,0
8880,M8915,2014-02-05,VALID,PRM,Open,Male,Eastern,BOUGHT,67.0,Three Full Years,4.0,0.0,12.0,2016-03-24,0,0,0,3,0
8881,M8916,2013-09-18,VALID,PRR,Open,Male,Eastern,RENTED,58.0,Three Full Years,6.0,6.0,22.0,2015-08-20,0,0,1,3,1
8882,M8917,2012-12-04,VALID,KLA,Open,Male,Northern,BOUGHT,57.0,Three Full Years,9.0,6.0,22.0,2015-03-31,0,0,0,3,0
8883,M8918,2014-01-10,VALID,CHC,Closed,Female,Northern,RENTED,51.0,,6.0,9.0,22.0,,0,0,2,2,1
8884,M8919,2011-11-16,VALID,POP,Open,Male,Eastern,RENTED,61.0,Three Full Years,4.0,0.0,22.0,2015-03-29,0,0,2,3,0
8885,M8920,2012-08-28,VALID,PWR,Open,Female,Eastern,RENTED,37.0,Three Full Years,5.0,0.0,21.0,2015-03-08,0,0,0,3,0
8886,M8921,2014-04-05,VALID,CHC,Open,Male,Northern,RENTED,38.0,Three Full Years,4.0,0.0,22.0,2016-03-28,0,0,0,3,0
8887,M8922,2013-09-17,VALID,PPL,Closed,Female,Eastern,RENTED,44.0,,3.0,0.0,12.0,,0,0,1,3,0
8888,M8923,2015-01-29,VALID,PPL,Open,Female,Northern,RENTED,57.0,Three Full Years,6.0,19.0,21.0,2016-12-30,0,0,4,3,0
8889,M8924,2014-02-13,VALID,PRM,Open,Female,Northern,RENTED,49.0,Three Full Years,4.0,5.0,12.0,2016-04-03,0,0,0,3,0
8890,M8925,2012-07-07,VALID,PWR,Open,Male,Northern,RENTED,60.0,Three Full Years,9.0,5.0,21.0,2015-03-30,0,0,0,3,0
8891,M8926,2012-05-25,VALID,POP,Open,Male,Eastern,BOUGHT,47.0,Three Full Years,8.0,5.0,21.0,2015-04-04,0,0,0,3,0
8892,M8927,2012-06-12,VALID,PWR,Open,Female,Northern,RENTED,51.0,Three Full Years,3.0,9.0,7.0,2015-03-09,0,0,0,3,0
8893,M8928,2012-05-24,VALID,PWP,Open,Male,Western,RENTED,71.0,Three Full Years,3.0,0.0,12.0,2015-04-05,0,0,2,3,0
8894,M8929,2014-08-16,VALID,CHC,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-01,0,0,0,3,0
8895,M8930,2012-07-20,VALID,PWR,Open,Female,Northern,BOUGHT,52.0,Three Full Years,4.0,5.0,22.0,2015-04-03,0,0,0,3,0
8896,M8931,2012-01-25,VALID,POP,Open,Male,Eastern,RENTED,30.0,Three Full Years,3.0,10.0,12.0,2015-03-06,0,0,0,3,0
8897,M8932,2011-11-19,VALID,PWR,Open,Female,Northern,RENTED,59.0,Three Full Years,6.0,0.0,22.0,2015-03-09,0,0,0,3,0
8898,M8933,2012-06-21,VALID,PWM,Open,Female,Eastern,BOUGHT,43.0,Three Full Years,8.0,0.0,12.0,2015-03-11,0,0,0,3,0
8899,M8934,2012-05-09,VALID,KLA,Open,Female,Northern,RENTED,58.0,Three Full Years,3.0,6.0,22.0,2015-03-11,0,0,0,3,0
8900,M8935,2014-02-20,INVALID,CHC,Open,Male,Northern,RENTED,48.0,Three Full Years,9.0,13.0,22.0,2016-03-14,0,0,0,3,0
8901,M8936,2014-04-12,VALID,PPL,Open,Male,Eastern,RENTED,50.0,Three Full Years,6.0,6.0,17.0,2016-03-14,0,0,1,3,0
8902,M8937,2012-09-20,VALID,PWM,Open,Male,Western,RENTED,68.0,Three Full Years,7.0,0.0,22.0,2015-03-14,0,0,0,3,0
8903,M8938,2012-04-14,VALID,PRM,Open,Female,Northern,RENTED,62.0,Three Full Years,8.0,7.0,22.0,2016-03-24,0,0,1,3,0
8904,M8939,2012-07-08,VALID,KLA,Open,Male,Eastern,RENTED,39.0,Three Full Years,6.0,6.0,12.0,2015-03-16,0,0,0,3,0
8905,M8940,2012-03-21,VALID,PWR,Open,Male,Northern,RENTED,63.0,Three Full Years,7.0,14.0,22.0,2015-03-28,0,0,0,3,0
8906,M8941,2011-10-27,VALID,PRP,Open,Male,Northern,RENTED,49.0,Three Full Years,4.0,0.0,22.0,2015-03-15,0,0,0,3,0
8907,M8942,2013-09-28,VALID,PRR,Open,Female,Eastern,RENTED,58.0,Three Full Years,5.0,20.0,21.0,2015-09-17,0,0,0,3,0
8908,M8943,2012-06-27,VALID,PRP,Open,Female,Eastern,RENTED,52.0,Three Full Years,4.0,0.0,17.0,2015-03-06,0,0,1,3,0
8909,M8944,2013-07-26,VALID,PRP,Open,,Western,RENTED,,Three Full Years,,,,2015-03-16,0,0,1,3,0
8910,M8945,2014-03-27,INVALID,CHC,Open,Male,Northern,RENTED,60.0,Three Full Years,3.0,0.0,2.0,2016-03-18,0,0,0,3,0
8911,M8946,2012-01-23,VALID,PWR,Open,Male,Northern,RENTED,60.0,Three Full Years,5.0,0.0,17.0,2015-03-25,0,0,0,3,0
8912,M8947,2013-11-27,VALID,PWR,Open,Female,Western,RENTED,58.0,Three Full Years,4.0,0.0,17.0,2016-03-22,0,0,0,3,0
8913,M8948,2012-08-08,VALID,PWR,Open,Male,Northern,RENTED,41.0,Three Full Years,4.0,0.0,21.0,2015-03-19,0,0,0,3,0
8914,M8949,2011-10-07,VALID,PWR,Open,Male,Eastern,RENTED,49.0,Three Full Years,5.0,0.0,22.0,2015-03-22,0,0,1,3,0
8915,M8950,2012-06-07,VALID,PWP,Open,Male,Northern,RENTED,84.0,Three Full Years,4.0,0.0,22.0,2015-03-24,0,0,1,3,0
8916,M8951,2013-10-02,INVALID,PWR,Open,Female,Eastern,RENTED,56.0,Three Full Years,5.0,14.0,17.0,2015-09-17,0,0,0,3,3
8917,M8952,2012-03-28,VALID,POP,Open,Male,Northern,BOUGHT,47.0,Three Full Years,3.0,0.0,21.0,2015-03-23,0,0,0,3,0
8918,M8953,2014-07-04,VALID,PRR,Open,Female,Eastern,RENTED,33.0,Three Full Years,1.0,0.0,7.0,2016-07-02,0,0,0,3,0
8919,M8954,2012-06-20,VALID,PWR,Closed,Male,Eastern,RENTED,69.0,,7.0,14.0,22.0,,0,0,1,3,0
8920,M8955,2013-03-19,VALID,PWR,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-25,0,0,0,3,0
8921,M8956,2012-05-03,VALID,POP,Open,Male,Eastern,RENTED,53.0,Three Full Years,6.0,5.0,17.0,2015-03-25,0,0,0,3,0
8922,M8957,2013-01-06,VALID,PWR,Open,Female,Western,RENTED,58.0,Three Full Years,6.0,14.0,21.0,2015-03-30,2015-04-28 00:00:00,1,1,3,0
8923,M8958,2014-03-11,VALID,PRP,Open,Female,Northern,BOUGHT,49.0,Three Full Years,6.0,0.0,22.0,2016-03-27,0,0,0,3,0
8924,M8959,2012-06-19,VALID,PRM,Open,Male,Northern,RENTED,71.0,Three Full Years,4.0,14.0,22.0,2015-03-26,0,0,0,3,0
8925,M8960,2012-03-24,VALID,PWM,Open,Male,Western,RENTED,58.0,Three Full Years,3.0,0.0,4.0,2015-03-28,0,0,0,3,0
8926,M8961,2012-03-01,VALID,PWP,Open,Female,Northern,RENTED,63.0,Three Full Years,6.0,13.0,21.0,2015-04-01,0,0,0,3,0
8927,M8962,2014-03-11,VALID,CHC,Open,Female,Northern,RENTED,59.0,Three Full Years,5.0,5.0,21.0,2016-03-31,0,0,0,3,0
8928,M8963,2012-03-27,VALID,POP,Open,Female,Eastern,RENTED,62.0,Three Full Years,4.0,0.0,12.0,2015-04-01,0,0,3,2,1
8929,M8964,2015-02-01,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-01-08,0,0,2,3,0
8930,M8965,2012-06-29,VALID,POP,Open,Female,Eastern,RENTED,46.0,Three Full Years,5.0,20.0,17.0,2015-03-12,0,0,0,3,0
8931,M8966,2013-11-27,VALID,KLA,Open,Male,Northern,RENTED,57.0,Three Full Years,5.0,5.0,12.0,2016-04-05,0,0,1,3,0
8932,M8967,2013-12-14,VALID,MXX,Open,Female,Northern,RENTED,35.0,Three Full Years,2.0,0.0,7.0,2016-04-05,0,0,0,3,0
8933,M8968,2011-12-02,VALID,PWR,Open,Female,Eastern,RENTED,54.0,Three Full Years,3.0,13.0,21.0,2015-03-12,0,0,0,3,0
8934,M8969,2012-05-08,VALID,PWR,Open,Male,Eastern,BOUGHT,52.0,Three Full Years,4.0,6.0,22.0,2015-03-15,0,0,0,3,0
8935,M8970,2014-02-07,VALID,PRP,Open,Female,Eastern,RENTED,68.0,Three Full Years,7.0,0.0,17.0,2016-03-11,0,0,2,3,0
8936,M8971,2013-06-12,VALID,MXX,Open,Male,Northern,RENTED,69.0,Three Full Years,3.0,0.0,22.0,2015-06-11,0,0,0,3,0
8937,M8972,2012-10-03,VALID,CNN,Open,Male,Northern,BOUGHT,54.0,Three Full Years,3.0,14.0,22.0,2015-03-13,0,0,0,3,0
8938,M8973,2013-02-10,INVALID,PWR,Open,Female,Northern,RENTED,62.0,Three Full Years,4.0,0.0,22.0,2015-03-12,0,0,0,2,0
8939,M8974,2014-08-08,VALID,CHC,Open,Male,Northern,RENTED,81.0,Three Full Years,4.0,0.0,17.0,2016-08-08,0,0,0,3,0
8940,M8975,2012-08-19,VALID,PWR,Open,Female,Northern,BOUGHT,51.0,Three Full Years,5.0,0.0,22.0,2015-03-13,0,0,0,4,0
8941,M8976,2012-01-23,VALID,MXX,Open,Male,Eastern,RENTED,52.0,Three Full Years,6.0,6.0,17.0,2015-03-11,0,0,0,3,0
8942,M8977,2012-07-18,VALID,POP,Open,Female,Eastern,RENTED,60.0,Three Full Years,4.0,20.0,21.0,2015-03-15,0,0,0,3,0
8943,M8978,2012-08-05,VALID,PWR,Open,Male,Eastern,RENTED,26.0,Three Full Years,4.0,0.0,12.0,2015-03-14,0,0,0,3,0
8944,M8979,2013-11-17,VALID,PWM,Open,Male,Eastern,RENTED,57.0,Three Full Years,6.0,0.0,12.0,2016-03-20,0,0,0,3,0
8945,M8980,2012-05-10,VALID,PWR,Open,Male,Northern,RENTED,63.0,Three Full Years,4.0,6.0,22.0,2015-03-12,0,0,0,3,0
