,Account Number,Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,CommenceDays,Warrentydays
7906,M7941,VALID,POP,Open,Male,Eastern,RENTED,58.0,Three Full Years,5,0,12,0,0,3,0,2011,12,7,2015,3,7, Card II TYPE,311,882,5767,1,5248,0,0,3,1213,23
7907,M7942,VALID,PWM,Open,Male,Eastern,RENTED,50.0,Three Full Years,5,0,17,0,0,3,2,2011,11,7,2015,4,3, Card I TYPE,512,85,4235,1,4976,0,0,3,1243,-3
7908,M7943,VALID,PRR,Open,Male,Northern,BOUGHT,41.0,Three Full Years,4,6,22,0,0,3,0,2013,10,22,2016,3,11, Card II TYPE,2807,882,7596,857,5399,0,0,3,528,-346
7909,M7944,VALID,PWM,Open,Female,Northern,RENTED,71.0,Three Full Years,6,14,22,0,1,3,0,2012,1,7,2015,3,14, Card II TYPE,679,882,6921,1,6356,0,82,3,1178,16
7910,M7945,VALID,POP,Open,Female,Eastern,RENTED,43.0,Three Full Years,4,0,22,0,0,3,0,2011,11,21,2015,3,19, Card II TYPE,3184,882,7550,380,5985,0,0,3,1229,11
7911,M7946,VALID,CNN,Open,Male,Eastern,BOUGHT,38.0,Full Year Plus 3 Months,4,0,21,0,0,3,0,2013,7,14,2015,3,17, Card II TYPE,1649,882,6450,948,605,0,0,3,626,13
7912,M7947,VALID,KLA,Open,Female,Northern,RENTED,69.0,Three Full Years,4,14,17,0,2,3,0,2012,3,1,2015,3,12, Card I TYPE,885,882,1143,1,5297,0,48,3,1124,18
7913,M7948,VALID,PRP,Open,Female,Northern,RENTED,72.0,Full Year Plus 3 Months,4,6,17,0,0,3,0,2014,3,14,2015,6,30, Card I TYPE,2833,882,3508,326,3408,0,0,3,381,-90
7914,M7949,VALID,PWR,Open,Male,Eastern,RENTED,61.0,Three Full Years,7,8,21,0,2,2,0,2012,9,3,2015,3,21, Card II TYPE,2431,882,8184,1,4741,0,42,2,942,9
7915,M7950,VALID,PRP,Open,Female,Northern,RENTED,57.0,Three Full Years,4,19,21,0,0,3,0,2014,4,23,2016,4,10, Card II TYPE,2852,882,5977,982,2906,0,0,3,342,-375
7916,M7951,VALID,PRR,Open,Male,Northern,RENTED,48.0,Full Year Plus 3 Months,6,10,17,0,0,3,0,2014,6,28,2015,9,8, Card II TYPE,3051,882,3270,1,315,0,0,3,277,-158
7917,M7952,VALID,POP,Open,Male,Eastern,RENTED,72.0,Three Full Years,6,0,22,0,0,3,0,2013,1,10,2015,3,8, Card II TYPE,3196,882,7911,1,3400,0,0,3,810,22
7918,M7953,VALID,KLA,Open,Male,Eastern,RENTED,44.0,Three Full Years,4,0,12,0,0,3,0,2011,10,10,2015,3,8, Card II TYPE,222,882,6546,1,3981,0,0,3,1270,22
7919,M7954,VALID,PRP,Open,Male,Eastern,RENTED,51.0,Three Full Years,13,6,22,0,0,3,0,2011,11,21,2015,3,16,Paper based/Post,1930,882,7246,1,1107,0,0,3,1229,14
7920,M7955,VALID,PPL,Open,Female,Northern,RENTED,61.0,Three Full Years,3,0,12,0,0,3,0,2013,12,18,2016,3,8, Card I TYPE,2331,882,1278,1,4033,0,0,3,472,-343
7921,M7956,VALID,POP,Open,Female,Western,RENTED,32.0,Three Full Years,5,5,21,0,2,3,0,2013,10,30,2016,3,20, Card II TYPE,3223,882,5082,1,3795,0,3,3,520,-355
7922,M7957,VALID,PWM,Open,Male,Eastern,RENTED,29.0,Three Full Years,9,0,17,0,0,2,1,2011,10,7,2015,3,17, Card II TYPE,1065,174,786,1,5264,0,0,3,1273,13
7923,M7958,VALID,PWP,Open,Female,Eastern,RENTED,63.0,Three Full Years,11,5,21,0,1,3,0,2011,11,2,2015,3,14, Card II TYPE,2827,882,7369,2,1915,0,1,3,1248,16
7924,M7959,VALID,PRR,Open,Female,Northern,RENTED,47.0,Three Full Years,3,0,12,0,0,3,0,2013,6,30,2015,6,18, Card II TYPE,2774,882,5474,579,4753,0,0,3,640,-78
7925,M7960,VALID,PWR,Open,Male,Eastern,BOUGHT,56.0,Full Year Plus 3 Months,6,0,17,0,0,3,0,2012,11,27,2015,3,22, Card II TYPE,2068,882,6133,1,1461,0,0,3,858,8
7926,M7961,VALID,PWR,Open,Female,Eastern,RENTED,56.0,Three Full Years,3,0,12,0,0,3,0,2011,11,17,2015,3,22,Paper based/Post,2649,882,7046,1,6411,0,0,3,1233,8
7927,M7962,VALID,KLA,Open,Female,Western,RENTED,59.0,Three Full Years,3,5,22,0,2,3,0,2011,10,27,2015,3,21, Card II TYPE,197,882,5754,714,5864,0,56,3,1253,9
7928,M7963,VALID,PWM,Open,Male,Eastern,RENTED,53.042,Three Full Years,4,0,22,0,2,3,0,2011,11,10,2015,3,29, Card II TYPE,500,882,1784,1,4120,0,69,3,1240,1
7929,M7964,VALID,PWP,Open,Male,Eastern,RENTED,64.0,Three Full Years,6,0,17,0,0,3,0,2012,4,14,2015,3,8, Card II TYPE,2356,882,3575,1,1165,0,0,3,1081,22
7930,M7965,VALID,CNN,Open,Female,Western,BOUGHT,59.0,Full Year Plus 3 Months,6,5,22,0,0,3,0,2013,1,12,2015,4,5, Card II TYPE,1649,882,6073,1,6269,0,0,3,808,-5
7931,M7966,VALID,PWR,Open,Male,Western,BOUGHT,60.0,Three Full Years,7,5,17,0,0,2,0,2013,8,7,2015,8,2, Card II TYPE,1873,882,6711,1,990,0,0,3,603,-122
7932,M7967,VALID,PWR,Open,Female,Western,RENTED,53.0,Three Full Years,7,0,17,0,0,3,0,2011,10,7,2015,3,8, Card II TYPE,1950,882,8048,1,3307,0,0,3,1273,22
7933,M7968,VALID,PWR,Open,Male,Western,RENTED,45.28309524,Three Full Years,3,0,4,0,0,3,0,2013,1,10,2015,4,4, Card II TYPE,2386,882,7670,339,2374,0,0,3,810,-4
7934,M7969,VALID,PWR,Open,Female,Western,RENTED,60.0,Three Full Years,5,6,22,0,0,3,0,2011,10,7,2015,3,8, Card II TYPE,1902,882,6599,1,770,0,0,3,1273,22
7935,M7970,VALID,PRP,Open,Male,Eastern,RENTED,38.0,Three Full Years,6,0,22,0,1,3,1,2011,12,16,2015,3,12, Card II TYPE,3209,744,4716,964,5244,0,5,3,1204,18
7936,M7971,VALID,KLA,Open,Female,Western,BOUGHT,51.0,Three Full Years,3,5,21,0,0,3,0,2012,2,17,2015,3,16, Card I TYPE,3168,882,3491,611,439,0,0,3,1138,14
7937,M7972,VALID,CHC,Open,Female,Eastern,RENTED,64.0,Three Full Years,3,5,22,0,1,3,0,2012,6,28,2015,3,15, Card I TYPE,1411,882,7050,881,1959,0,54,3,1007,15
7938,M7973,VALID,CNN,Open,Female,Eastern,RENTED,60.0,Three Full Years,1,0,17,0,0,3,0,2012,8,24,2015,3,21, Card II TYPE,2076,882,7407,1,761,0,0,3,951,9
7939,M7974,VALID,PWM,Open,Female,Northern,RENTED,79.0,Three Full Years,3,0,22,0,0,3,0,2011,11,28,2015,3,20, Card II TYPE,976,882,437,1,3194,0,0,3,1222,10
7940,M7975,VALID,POP,Open,Female,Northern,BOUGHT,52.0,Three Full Years,9,14,22,0,0,3,0,2013,2,21,2015,3,20, Card II TYPE,3080,882,6421,1,3127,0,0,3,769,10
7941,M7976,VALID,POP,Open,Male,Northern,RENTED,40.0,Three Full Years,5,0,7,0,0,3,0,2012,4,11,2015,3,24, Card II TYPE,42,882,7616,1,4607,0,0,3,1084,6
7942,M7977,VALID,PWR,Open,Male,Eastern,RENTED,47.0,Three Full Years,6,0,22,0,0,3,0,2012,4,7,2015,3,28, Card II TYPE,1925,882,7299,1,1415,0,0,3,1088,2
7943,M7978,VALID,PWR,Open,Male,Southern,BOUGHT,50.79,Three Full Years,6,0,1,0,0,3,0,2013,5,25,2015,5,6, Card II TYPE,1873,882,8906,1115,6722,0,0,none,675,-36
7944,M7979,VALID,PWR,Open,Male,Northern,BOUGHT,48.0,Three Full Years,6,5,22,0,0,2,0,2012,11,24,2015,3,29,Paper based/Post,2100,882,5818,1,3175,0,0,3,861,1
7945,M7980,VALID,PWR,Open,Male,Eastern,RENTED,66.0,Three Full Years,5,0,22,0,0,3,0,2011,12,7,2015,3,9,Paper based/Post,2148,882,3503,1,2149,0,0,3,1213,21
7946,M7981,VALID,PWR,Open,Male,Eastern,BOUGHT,55.0,Three Full Years,9,10,21,0,0,3,0,2012,9,27,2015,3,14, Card I TYPE,1873,882,5188,1,1448,0,0,3,918,16
7947,M7982,VALID,PRM,Open,Female,Eastern,RENTED,63.0,Three Full Years,6,14,22,0,0,3,0,2012,5,16,2015,3,9, Card II TYPE,2277,882,6952,710,4790,0,0,3,1049,21
7948,M7983,VALID,PWM,Open,Male,Western,RENTED,50.0,Three Full Years,6,0,17,0,1,3,0,2011,11,30,2015,3,10, Card II TYPE,518,882,6642,1,3250,0,23,3,1220,20
7949,M7984,VALID,PWM,Open,Male,Western,RENTED,64.0,Three Full Years,3,0,12,0,2,3,1,2011,11,8,2015,3,23, Card II TYPE,632,27,8085,1,4787,0,21,3,1242,7
7950,M7985,VALID,MXX,Open,Male,Northern,RENTED,35.0,Three Full Years,4,0,22,0,0,3,0,2011,10,4,2015,3,16, Card II TYPE,1357,882,3548,338,3273,0,0,3,1276,14
7951,M7986,VALID,PWP,Open,Male,Eastern,BOUGHT,80.0,Three Full Years,3,5,22,0,2,1,0,2012,5,17,2015,3,18, Card II TYPE,3026,882,8425,1,2616,0,33,3,1048,12
7952,M7987,VALID,PWR,Open,Female,Western,BOUGHT,58.0,Three Full Years,4,0,17,0,2,3,0,2013,5,31,2015,5,12, Card II TYPE,2175,882,5205,1,356,0,78,3,669,-42
7953,M7988,VALID,POP,Open,Male,Western,BOUGHT,69.0,Three Full Years,4,6,12,0,0,None,0,2012,7,18,2015,3,17,None,3331,882,8166,1,1,1,0,2,987,13
7954,M7989,VALID,CNN,Open,Male,Northern,RENTED,41.0,Three Full Years,6,14,17,0,0,3,0,2012,6,22,2015,3,23, Card I TYPE,1218,882,4797,1,33,0,0,3,1013,7
7955,M7990,VALID,PWM,Open,Male,Eastern,RENTED,53.0,Three Full Years,6,5,17,0,0,3,0,2011,11,14,2015,3,24, Card II TYPE,516,882,7667,1,2199,0,0,3,1236,6
7956,M7991,VALID,PPL,Open,Female,Eastern,RENTED,40.0,Three Full Years,8,5,17,0,1,3,0,2012,7,4,2016,3,20, Card II TYPE,1895,882,8043,383,3833,0,44,3,1001,-355
7957,M7992,VALID,PRR,Open,Male,Northern,RENTED,49.0,Three Full Years,4,0,22,0,0,2,0,2013,10,10,2016,4,2, Card II TYPE,42,882,6818,1,5354,0,0,3,540,-367
7958,M7993,VALID,PRP,Open,Female,Western,RENTED,56.0,Three Full Years,3,6,12,0,1,2,0,2011,12,14,2015,3,31, Card II TYPE,3223,882,5322,1,2145,0,1,3,1206,-1
7959,M7994,VALID,PWR,Open,Male,Eastern,RENTED,57.0,Three Full Years,5,10,22,0,0,3,0,2012,9,23,2015,3,27, Card II TYPE,2375,882,4310,1,254,0,0,3,922,3
7960,M7995,VALID,CHC,Open,Female,Northern,BOUGHT,59.0,Three Full Years,6,0,21,0,0,None,0,2013,8,4,2016,5,17,None,3331,882,8360,1,1,1,0,1,606,-412
7961,M7996,VALID,POP,Open,Male,Southern,BOUGHT,28.0,Three Full Years,6,10,17,1,0,3,0,2012,4,19,2015,3,14, Card II TYPE,2807,882,471,1,2317,0,0,3,1076,16
7962,M7997,VALID,PWR,Open,Male,Eastern,RENTED,53.0,Three Full Years,7,19,21,0,2,2,0,2011,10,8,2015,3,18, Card II TYPE,1930,882,1567,1,1941,0,51,3,1272,12
7963,M7998,VALID,POP,Open,Male,Western,Second Hand,48.0,Three Full Years,5,0,17,0,0,3,0,2012,8,29,2015,3,9, Card II TYPE,2807,882,3310,1,1740,0,0,3,946,21
7964,M7999,VALID,POP,Open,Male,Eastern,Second Hand,69.0,Three Full Years,6,5,17,0,0,3,0,2012,3,20,2015,3,17, Card II TYPE,3283,882,4586,1,316,0,0,3,1105,13
7965,M8000,VALID,PWR,Open,Male,Northern,Second Hand,55.0,Three Full Years,4,0,17,0,0,3,0,2012,8,8,2015,3,14, Card II TYPE,2034,882,4097,1,4366,0,0,3,967,16
7966,M8001,VALID,POP,Open,Female,Western,BOUGHT,52.51333333,Three Full Years,4,0,12,0,2,3,0,2012,10,30,2015,3,14, Card II TYPE,2807,882,220,1,2421,0,56,3,885,16
7967,M8002,VALID,PPL,Open,Male,Northern,RENTED,43.0,Three Full Years,6,10,21,0,2,3,0,2011,11,2,2015,3,22, Card II TYPE,1967,882,7551,437,3677,0,57,3,1248,8
7968,M8003,VALID,CHC,Open,Male,Northern,RENTED,50.0,Three Full Years,3,0,21,0,1,3,0,2011,11,7,2015,3,23, Card I TYPE,2045,882,6270,140,5168,0,16,3,1243,7
7969,M8004,VALID,KLA,Open,Female,Northern,BOUGHT,42.0,Three Full Years,5,0,22,0,0,3,0,2014,3,29,2016,3,30, Card I TYPE,2681,882,6452,1,2907,0,0,3,366,-365
7970,M8005,VALID,CNN,Open,Male,Eastern,RENTED,66.0,Three Full Years,1,0,22,0,0,3,0,2012,11,24,2015,3,11, Card II TYPE,2099,882,3081,1,2388,0,0,3,861,19
7971,M8006,VALID,POP,Open,Male,Northern,BOUGHT,66.0,Three Full Years,6,0,21,0,0,3,0,2012,4,6,2015,3,24, Card II TYPE,2990,882,6327,1,3060,0,0,3,1089,6
7972,M8007,VALID,POP,Open,Male,Northern,BOUGHT,51.0,Three Full Years,7,20,22,0,0,3,0,2012,6,14,2015,3,7, Card I TYPE,2807,882,1498,1,5787,0,0,3,1021,23
7973,M8008,VALID,PRR,Open,Male,Eastern,BOUGHT,46.0,Three Full Years,6,5,22,0,0,3,0,2014,4,5,2016,4,4, Card II TYPE,2308,882,7001,854,3538,0,0,3,360,-369
7974,M8009,VALID,PRP,Open,Male,Northern,Second Hand,54.0,Three Full Years,8,5,22,0,0,3,0,2012,3,10,2015,3,7, Card II TYPE,3080,882,3580,1,886,0,0,3,1115,23
7975,M8010,VALID,PWR,Open,Male,Eastern,BOUGHT,62.0,Three Full Years,3,10,22,0,0,3,0,2012,6,7,2015,3,23, Card II TYPE,1649,882,6467,1,639,0,0,3,1028,7
7976,M8011,VALID,PWR,Open,Male,Northern,BOUGHT,70.0,Three Full Years,5,0,22,0,7,2,0,2013,4,23,2015,4,22, Card II TYPE,3171,882,2316,1,6609,0,64,3,707,-22
7977,M8012,VALID,PWP,Open,Female,Northern,RENTED,56.085,Three Full Years,3,0,12,0,0,3,0,2011,10,12,2015,3,7, Card II TYPE,2593,882,1166,1,6555,0,0,3,1268,23
7978,M8013,VALID,PPL,Open,Male,Western,RENTED,43.0,Three Full Years,4,0,12,0,0,3,0,2012,7,22,2015,3,8, Card II TYPE,2380,882,4600,1,6412,0,0,3,983,22
7979,M8014,VALID,PWR,Open,Male,Western,RENTED,42.0,Three Full Years,6,0,21,0,0,3,1,2012,2,23,2015,3,15, Card II TYPE,1946,350,3666,1,1434,0,0,3,1132,15
7980,M8015,VALID,PWR,Open,Male,Eastern,RENTED,53.82407895,Three Full Years,6,5,22,0,0,3,0,2011,10,2,2015,3,18, Card II TYPE,1916,882,3736,1,1386,0,0,3,1278,12
7981,M8016,VALID,PWP,Open,Female,Western,RENTED,59.0,Three Full Years,8,14,22,0,3,3,0,2012,1,18,2015,3,22, Card II TYPE,2379,882,7405,1,1764,0,21,3,1167,8
7982,M8017,VALID,PWM,Open,Male,Eastern,BOUGHT,62.0,Three Full Years,6,0,22,0,3,3,3,2012,2,23,2015,3,26,Paper based/Post,703,42,5674,1,1111,0,51,3,1132,4
7983,M8018,VALID,POP,Open,Female,Northern,RENTED,58.0,Three Full Years,8,13,22,0,1,3,0,2012,1,16,2015,3,27, Card II TYPE,3221,882,6097,1,1733,0,64,3,1169,3
7984,M8019,VALID,KLA,Open,Male,Western,RENTED,60.0,Three Full Years,10,0,12,0,0,3,0,2011,10,21,2015,3,25, Card II TYPE,249,882,5722,1,3979,0,0,3,1259,5
7985,M8020,VALID,PWM,Open,Female,Eastern,RENTED,58.0,Three Full Years,8,20,17,0,1,3,1,2012,6,4,2015,4,1,Paper based/Post,514,6,4216,1,2342,0,44,3,1031,-1
7986,M8021,VALID,PWM,Open,Male,Northern,RENTED,55.0,Three Full Years,6,5,22,0,0,3,0,2012,8,14,2015,4,5, Card II TYPE,536,882,5712,1,4325,0,0,3,961,-5
7987,M8022,VALID,PWR,Open,Female,Eastern,BOUGHT,49.0,Three Full Years,6,5,22,0,0,3,0,2012,8,2,2015,3,9, Card II TYPE,1873,882,6957,1,500,0,0,3,973,21
7988,M8023,VALID,PWR,Open,Male,Northern,BOUGHT,60.0,Three Full Years,6,14,21,0,0,3,0,2013,1,26,2015,3,7, Card II TYPE,2176,882,8436,1,1507,0,0,3,794,23
7989,M8024,VALID,PWP,Open,Male,Western,RENTED,60.0,Three Full Years,7,18,22,0,1,3,0,2012,1,2,2015,3,12, Card II TYPE,2383,882,8754,1,1768,0,49,3,1183,18
7990,M8025,VALID,PWR,Open,Male,Eastern,BOUGHT,34.0,Three Full Years,6,0,17,0,0,3,0,2012,6,24,2015,3,18, Card II TYPE,1873,882,7287,1,2476,0,0,3,1011,12
7991,M8026,VALID,PWM,Open,Male,Eastern,RENTED,41.0,Three Full Years,6,0,17,0,0,3,0,2012,3,7,2015,3,15, Card II TYPE,524,882,3065,1,3046,0,0,3,1118,15
7992,M8027,VALID,PWR,Open,Female,Eastern,RENTED,51.975,Three Full Years,3,0,7,0,0,3,0,2012,10,27,2015,3,25, Card II TYPE,2372,882,8906,1115,6722,0,0,none,888,5
7993,M8028,VALID,PRR,Open,Male,Northern,BOUGHT,48.0,Three Full Years,8,0,12,0,0,3,0,2012,6,27,2015,3,16, Card II TYPE,140,882,4311,183,3071,0,0,3,1008,14
7994,M8029,VALID,PWR,Open,Male,Eastern,RENTED,78.0,Three Full Years,6,0,17,0,4,3,0,2012,9,14,2015,3,26, Card II TYPE,888,882,4279,622,3165,0,49,3,931,4
7995,M8030,VALID,PWR,Open,Female,Northern,BOUGHT,59.0,Three Full Years,3,0,22,0,3,3,0,2013,2,23,2015,3,23, Card II TYPE,1873,882,8316,1,4287,0,44,3,767,7
7996,M8031,VALID,POP,Open,Male,Eastern,RENTED,35.0,Three Full Years,4,0,17,0,1,2,0,2013,10,18,2016,4,2, Card II TYPE,3213,882,7728,1,6556,0,9,3,532,-367
7997,M8032,VALID,PRP,Open,Female,Western,RENTED,49.0,Three Full Years,5,0,17,0,0,3,0,2014,11,26,2016,11,25, Card II TYPE,2866,882,4681,1,1104,0,0,3,129,-600
7998,M8033,VALID,PWR,Open,Male,Northern,RENTED,59.0,Three Full Years,6,5,7,0,2,3,0,2011,10,7,2015,3,27, Card II TYPE,2615,882,6240,1,1928,0,8,3,1273,3
7999,M8034,VALID,PWP,Open,Male,Northern,RENTED,51.0,Three Full Years,7,8,22,0,0,3,0,2012,1,12,2015,3,7, Card II TYPE,2687,882,3283,1,282,0,0,3,1173,23
8000,M8035,VALID,POP,Open,Female,Northern,BOUGHT,63.0,Three Full Years,4,0,4,0,0,3,0,2013,2,10,2015,3,30, Card II TYPE,3257,882,6532,1,3838,0,0,3,780,0
8001,M8036,VALID,POP,Open,Male,Western,BOUGHT,65.0,Three Full Years,7,0,17,0,0,2,0,2012,10,25,2015,4,1, Card II TYPE,2807,882,7910,1,2669,0,0,3,890,-1
8002,M8037,VALID,ESS,Open,Male,Eastern,BOUGHT,65.0,Three Full Years,6,0,22,0,0,2,0,2012,8,21,2015,4,1, Card II TYPE,1426,882,269,1,294,0,0,3,954,-1
8003,M8038,VALID,PWM,Open,Male,Northern,RENTED,46.0,Three Full Years,6,13,22,0,0,3,0,2012,6,24,2015,3,13, Card I TYPE,502,882,3392,1,3622,0,0,3,1011,17
8004,M8039,VALID,PWR,Open,Female,Eastern,BOUGHT,47.0,Three Full Years,6,6,22,0,0,1,0,2012,6,17,2015,3,28,Paper based/Post,986,882,5859,304,3684,0,0,3,1018,2
8005,M8040,VALID,PWM,Open,Male,Northern,RENTED,65.0,Three Full Years,2,14,22,0,0,3,0,2011,11,9,2015,3,10, Card I TYPE,775,882,6868,1,2263,0,0,3,1241,20
8006,M8041,VALID,PRR,Open,Male,Eastern,BOUGHT,52.0,Three Full Years,9,8,21,0,0,3,0,2013,9,9,2015,8,19, Card II TYPE,2807,882,3117,1,2765,0,0,3,571,-139
8007,M8042,VALID,PWR,Open,Female,Northern,RENTED,59.0,Three Full Years,5,0,22,0,0,3,0,2013,3,13,2015,3,11, Card II TYPE,2273,882,5858,426,3823,0,0,3,747,19
8008,M8043,VALID,PWR,Open,Male,Western,RENTED,37.0,Three Full Years,3,6,17,0,0,3,1,2012,10,3,2015,3,10, Card II TYPE,2367,501,7784,1,3377,0,0,3,912,20
8009,M8044,VALID,POP,Open,Male,Northern,RENTED,51.01933333,Three Full Years,4,0,12,0,1,3,1,2011,12,13,2015,3,14, Card II TYPE,3218,749,6611,1,4335,0,48,3,1207,16
8010,M8045,VALID,MXX,Open,Male,Eastern,RENTED,44.0,Three Full Years,8,0,22,0,1,3,0,2013,12,12,2016,3,15, Card II TYPE,955,882,7978,771,6000,0,23,3,478,-350
8011,M8046,VALID,POP,Open,Male,Northern,RENTED,43.0,Three Full Years,3,0,22,0,0,3,1,2013,10,20,2016,3,22, Card II TYPE,998,113,958,1,6057,0,0,3,530,-357
8012,M8047,VALID,POP,Open,Male,Northern,RENTED,43.0,Three Full Years,13,5,22,0,0,3,0,2011,11,30,2015,3,23, Card II TYPE,3242,882,7464,1,5100,0,0,3,1220,7
8013,M8048,VALID,POP,Open,Male,Eastern,RENTED,57.0,Three Full Years,7,0,21,0,1,2,0,2012,1,10,2015,3,31, Card II TYPE,3209,882,5378,1,2335,0,59,3,1175,-1
8014,M8049,VALID,PWR,Open,Male,Eastern,BOUGHT,55.0,Three Full Years,6,5,22,0,0,3,0,2012,10,2,2015,3,29, Card II TYPE,1873,882,7610,1,1718,0,0,3,913,1
8015,M8050,VALID,POP,Open,Male,Eastern,BOUGHT,64.0,Three Full Years,8,5,17,0,0,3,0,2012,6,20,2015,4,3,Paper based/Post,1172,882,7065,1,3541,0,0,3,1015,-3
8016,M8051,VALID,POP,Open,Male,Northern,RENTED,52.0,Three Full Years,9,6,12,0,0,3,0,2011,12,15,2015,4,4, Card II TYPE,42,882,4300,1,2918,0,0,3,1205,-4
8017,M8052,VALID,PWR,Open,Female,Northern,RENTED,69.0,Three Full Years,4,0,22,0,0,3,0,2011,11,11,2015,3,7, Card II TYPE,2045,882,6279,1,1387,0,0,3,1239,23
8018,M8053,VALID,PRM,Open,Female,Eastern,RENTED,64.0,Three Full Years,6,0,22,0,0,3,0,2013,5,29,2015,5,13, Card II TYPE,317,882,5317,1,3971,0,0,3,671,-43
8019,M8054,VALID,PWR,Open,Male,Eastern,RENTED,61.0,Three Full Years,8,0,22,0,2,3,0,2012,3,27,2015,3,12, Card II TYPE,1934,882,857,1,282,0,77,3,1098,18
8020,M8055,VALID,PWR,Open,Male,Western,RENTED,44.0,Three Full Years,6,10,22,0,0,3,0,2011,11,5,2015,3,11, Card II TYPE,1983,882,2695,1,2174,0,0,3,1245,19
8021,M8056,VALID,CNN,Open,Male,Eastern,BOUGHT,53.0,Three Full Years,4,0,22,0,0,3,0,2013,8,2,2015,3,18, Card II TYPE,1809,882,7505,1,6147,0,0,3,608,12
8022,M8057,VALID,PRM,Open,Female,Eastern,BOUGHT,59.0,Three Full Years,6,14,17,0,1,3,0,2012,6,28,2015,3,18,Paper based/Post,2100,882,3707,1023,2063,0,34,3,1007,12
8023,M8058,VALID,PPL,Open,Male,Southern,RENTED,83.0,Three Full Years,3,14,22,0,0,3,0,2014,9,5,2016,8,28, Card II TYPE,2215,882,6531,515,699,0,0,3,210,-513
8024,M8059,VALID,PRP,Open,Male,Eastern,BOUGHT,69.0,Three Full Years,7,0,22,0,0,3,0,2012,6,15,2015,3,21,Paper based/Post,2300,882,1324,1,415,0,0,3,1020,9
8025,M8060,VALID,PPL,Open,Male,Northern,RENTED,63.0,Three Full Years,6,0,17,0,0,3,0,2011,11,15,2015,3,21, Card II TYPE,2331,882,4982,828,3921,0,0,3,1235,9
8026,M8061,VALID,PWR,Open,Male,Northern,RENTED,61.0,Three Full Years,6,14,17,0,1,3,0,2011,12,1,2015,3,26, Card I TYPE,1951,882,3067,1,2573,0,78,3,1219,4
8027,M8062,VALID,POP,Open,Female,Northern,RENTED,46.0,Three Full Years,4,0,2,0,0,2,0,2012,4,22,2015,3,31, Card II TYPE,3236,882,2518,1,3716,0,0,3,1073,-1
8028,M8063,VALID,PWR,Open,Female,Eastern,BOUGHT,56.0,Three Full Years,1,13,17,0,0,3,0,2013,4,22,2015,3,27, Card I TYPE,2515,882,5006,1,1936,0,0,3,708,3
8029,M8064,VALID,PWR,Closed,Male,Eastern,RENTED,80.0,Three Full Years,6,0,12,0,0,3,0,2012,5,15,2015,3,15, Card II TYPE,1268,882,8906,1115,6722,0,0,none,1050,15
8030,M8065,VALID,PWP,Open,Male,Northern,RENTED,55.0,Three Full Years,5,5,22,0,0,3,0,2011,11,4,2015,3,28, Card II TYPE,3185,882,1211,1,2216,0,0,3,1246,2
8031,M8066,VALID,PRR,Open,Female,Western,RENTED,39.0,Three Full Years,6,0,17,0,0,3,0,2012,3,4,2015,4,4, Card I TYPE,2379,882,3983,1,5950,0,0,3,1121,-4
8032,M8067,VALID,POP,Open,Male,Northern,RENTED,53.0,Three Full Years,5,20,21,0,0,3,0,2012,6,20,2015,3,7, Card II TYPE,3220,882,4111,1,6712,0,0,3,1015,23
8033,M8068,VALID,ESS,Open,Male,Eastern,RENTED,56.0,Three Full Years,9,5,21,0,0,3,0,2012,1,20,2015,3,10, Card II TYPE,1574,882,3156,1,3352,0,0,3,1165,20
8034,M8069,VALID,PWM,Open,Male,Northern,RENTED,53.0,Three Full Years,6,5,12,0,0,3,0,2012,5,25,2015,3,10, Card II TYPE,665,882,6487,1,3083,0,0,3,1040,20
8035,M8070,VALID,PWP,Open,Male,Northern,RENTED,51.0,Three Full Years,5,6,22,0,0,3,0,2012,3,22,2015,3,7, Card II TYPE,2546,882,2265,1,689,0,0,3,1103,23
8036,M8071,VALID,PWP,Open,Male,Northern,RENTED,56.0,Three Full Years,7,14,22,0,0,3,0,2012,5,31,2015,3,9, Card II TYPE,2930,882,7104,1,1035,0,0,3,1034,21
8037,M8072,VALID,PRM,Open,Male,Northern,RENTED,56.0,Three Full Years,4,13,21,0,0,3,0,2011,11,29,2015,3,17, Card II TYPE,2527,882,6202,326,2729,0,0,3,1221,13
8038,M8073,VALID,PPL,Open,Male,Northern,RENTED,36.0,Three Full Years,4,0,17,0,0,3,0,2012,9,27,2015,3,18, Card I TYPE,2391,882,3273,594,3051,0,0,3,918,12
8039,M8074,VALID,KLA,Open,Male,Western,RENTED,64.0,Three Full Years,6,0,12,0,0,3,0,2013,2,15,2015,3,23, Card II TYPE,252,882,6046,1,4558,0,0,3,775,7
8040,M8075,VALID,PRM,Open,Female,Eastern,RENTED,56.0,Three Full Years,4,0,12,0,2,2,0,2013,1,2,2016,3,31, Card II TYPE,1506,882,3013,1,704,0,30,3,818,-366
8041,M8076,VALID,PWR,Open,Female,Western,BOUGHT,51.0,Three Full Years,4,0,17,0,0,3,0,2012,9,21,2015,3,28, Card II TYPE,1873,882,1349,1,1731,0,0,3,924,2
