,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention
4694,V4709,2013-11-26,VALID,PWR,Open,Male,Northern,RENTED,68.0,Three Full Years,2.0,14.0,21.0,2015-07-06,0,None,0,2013.0,11.0,26.0,2015.0,7.0,6.0,None,None,None,None,1910.2699999999998,0.0,120.55000000000001,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,V4710,2012-07-18,VALID,KLA,Open,Male,Eastern,RENTED,62.0,Three Full Years,3.0,9.0,22.0,2015-08-04,2,None,0,2012.0,7.0,18.0,2015.0,8.0,4.0,None,None,None,None,2028.52,646.0,1095.4499999999998,604518.0,1,-83,3,1,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4696,V4711,2011-12-01,VALID,PPL,Open,Male,Northern,RENTED,37.0,Three Full Years,4.0,10.0,17.0,2015-07-07,0,None,0,2011.0,12.0,1.0,2015.0,7.0,7.0,None,None,None,None,2111.27,1234.0,704.45000000000005,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,V4712,2014-01-24,VALID,PPL,Open,Female,Western,RENTED,74.0,Three Full Years,6.0,10.0,21.0,2016-07-11,0,None,0,2014.0,1.0,24.0,2016.0,7.0,11.0,None,None,None,None,2196.2799999999997,0.0,60.449999999999996,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,V4713,2012-10-30,VALID,PWR,Open,Female,Eastern,RENTED,49.0,Three Full Years,6.0,0.0,22.0,2015-07-08,1,None,0,2012.0,10.0,30.0,2015.0,7.0,8.0,None,None,None,None,2022.8099999999999,0.0,88.900000000000006,604518.0,1,-55,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4699,V4714,2012-12-29,VALID,PRP,Open,Male,Northern,BOUGHT,41.0,Three Full Years,4.0,0.0,22.0,2015-07-18,1,None,0,2012.0,12.0,29.0,2015.0,7.0,18.0,None,None,None,None,2001.3800000000001,89.0,259.54999999999995,604518.0,1,-42,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4700,V4715,2013-06-11,VALID,PWR,Open,Male,Northern,RENTED,31.0,Three Full Years,4.0,0.0,17.0,2015-07-12,0,None,0,2013.0,6.0,11.0,2015.0,7.0,12.0,None,None,None,None,2175.6900000000001,36.0,241.10000000000002,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,V4716,2013-12-08,VALID,PMM,Open,Male,Eastern,RENTED,61.0,Three Full Years,5.0,0.0,21.0,2016-07-11,0,None,0,2013.0,12.0,8.0,2016.0,7.0,11.0,None,None,None,None,1220.4299999999998,0.0,180.64999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,V4717,2012-09-15,VALID,CNN,Closed,Male,Eastern,RENTED,80.0,,5.0,0.0,12.0,,0,None,0,2012.0,9.0,15.0,,,,None,None,None,None,1504.22,0.0,6.9999999999999991,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,V4718,2015-07-11,VALID,PPL,Open,Male,Northern,RENTED,61.0,Three Full Years,9.0,14.0,22.0,2017-07-11,4,None,0,2015.0,7.0,11.0,2017.0,7.0,11.0,None,None,None,None,483.73000000000002,0.0,445.60000000000002,201507.0,1,-109,1,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4704,V4719,2012-05-12,VALID,PWR,Open,Female,Eastern,RENTED,55.0,Three Full Years,5.0,12.0,22.0,2015-07-20,3,None,0,2012.0,5.0,12.0,2015.0,7.0,20.0,None,None,None,None,2191.5,0.0,125.05000000000001,604518.0,1,-87,3,2,1,0,2,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0
4705,V4720,2014-11-01,VALID,CHC,Open,Female,Eastern,BOUGHT,72.0,Three Full Years,4.0,14.0,22.0,2016-10-26,2,None,0,2014.0,11.0,1.0,2016.0,10.0,26.0,None,None,None,None,286.10000000000002,3.0,106.94999999999999,604518.0,1,-48,3,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4706,V4721,2013-01-21,VALID,POP,Open,Male,Northern,BOUGHT,57.0,Three Full Years,13.0,5.0,12.0,2015-07-24,0,None,0,2013.0,1.0,21.0,2015.0,7.0,24.0,None,None,None,None,2194.2200000000003,0.0,75.099999999999994,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,V4722,2013-12-18,VALID,CHC,Open,Male,Northern,RENTED,63.0,Three Full Years,3.0,18.0,22.0,2016-07-23,0,None,0,2013.0,12.0,18.0,2016.0,7.0,23.0,None,None,None,None,2197.7299999999996,13.0,203.09999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,V4723,2013-02-14,VALID,PWM,Open,Male,Western,RENTED,60.0,Three Full Years,6.0,0.0,17.0,2015-07-26,0,None,0,2013.0,2.0,14.0,2015.0,7.0,26.0,None,None,None,None,1743.6599999999999,0.0,116.55,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,V4724,2012-02-15,VALID,POP,Open,Female,Eastern,BOUGHT,61.0,Three Full Years,7.0,0.0,12.0,2015-07-15,0,None,0,2012.0,2.0,15.0,2015.0,7.0,15.0,None,None,None,None,1896.1000000000001,0.0,97.650000000000006,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,V4725,2011-11-16,VALID,PWM,Open,Male,Eastern,RENTED,35.0,Three Full Years,6.0,10.0,12.0,2015-07-09,4,None,0,2011.0,11.0,16.0,2015.0,7.0,9.0,None,None,None,None,2198.5999999999999,0.0,320.15000000000003,604518.0,1,-109,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
4711,V4726,2013-04-04,VALID,PPL,Open,Female,Northern,RENTED,57.0,Three Full Years,4.0,14.0,22.0,2015-07-28,0,None,0,2013.0,4.0,4.0,2015.0,7.0,28.0,None,None,None,None,2011.04,4.0,143.89999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,V4727,2013-03-20,VALID,PWR,Open,Male,Eastern,RENTED,74.0,Three Full Years,2.0,14.0,12.0,2015-07-28,1,None,0,2013.0,3.0,20.0,2015.0,7.0,28.0,None,None,None,None,1872.21,0.0,110.05,604518.0,1,-80,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4713,V4728,2013-06-11,VALID,MXX,Open,Female,Eastern,RENTED,50.0,Three Full Years,4.0,0.0,22.0,2015-08-02,6,None,0,2013.0,6.0,11.0,2015.0,8.0,2.0,None,None,None,None,2107.9099999999999,138.0,834.25,604518.0,1,-69,3,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,V4729,2013-01-19,VALID,MXX,Open,Male,Western,RENTED,62.0,Three Full Years,6.0,14.0,17.0,2015-07-13,0,None,0,2013.0,1.0,19.0,2015.0,7.0,13.0,None,None,None,None,2203.8999999999996,163.0,485.75,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,V4730,2014-04-22,VALID,CHC,Open,Male,Northern,RENTED,66.0,Three Full Years,5.0,0.0,21.0,2016-08-03,0,None,0,2014.0,4.0,22.0,2016.0,8.0,3.0,None,None,None,None,1680.29,0.0,24.649999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,V4731,2013-10-02,VALID,PPL,Open,Male,Western,RENTED,74.0,Three Full Years,4.0,14.0,22.0,2015-09-07,0,None,0,2013.0,10.0,2.0,2015.0,9.0,7.0,None,None,None,None,2019.5700000000002,105.0,299.70000000000005,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,V4732,2014-04-20,VALID,PMM,Open,Female,Northern,RENTED,34.0,Three Full Years,5.0,0.0,17.0,2016-07-24,0,None,0,2014.0,4.0,20.0,2016.0,7.0,24.0,None,None,None,None,1633.4299999999998,0.0,88.049999999999997,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,V4733,2011-11-30,VALID,PRS,Open,Male,Eastern,RENTED,,Three Full Years,4.0,0.0,12.0,2015-07-11,0,None,0,2011.0,11.0,30.0,2015.0,7.0,11.0,None,None,None,None,1489.6199999999999,0.0,0.10000000000000001,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,V4734,2014-08-17,VALID,CHC,Open,Female,Northern,RENTED,87.0,Three Full Years,1.0,20.0,21.0,2016-08-11,0,None,0,2014.0,8.0,17.0,2016.0,8.0,11.0,None,None,None,None,2107.4400000000001,79.0,102.05,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,V4735,2012-07-04,VALID,PWR,Open,Female,Northern,RENTED,58.0,Three Full Years,7.0,14.0,17.0,2015-07-10,0,None,0,2012.0,7.0,4.0,2015.0,7.0,10.0,None,None,None,None,None,None,None,None,1,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,V4736,2013-10-02,VALID,POP,Open,Female,Western,RENTED,46.0,Three Full Years,4.0,0.0,7.0,2015-09-09,2,None,0,2013.0,10.0,2.0,2015.0,9.0,9.0,None,None,None,None,1832.46,0.0,335.10000000000002,604518.0,1,-88,3,0,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4722,V4737,2012-11-08,VALID,PWR,Open,Male,Eastern,RENTED,51.0,Three Full Years,5.0,20.0,22.0,2015-07-17,0,None,0,2012.0,11.0,8.0,2015.0,7.0,17.0,None,None,None,None,1931.3399999999999,0.0,221.55000000000001,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,V4738,2013-09-20,VALID,MXX,Open,Female,Northern,RENTED,47.0,Three Full Years,3.0,0.0,17.0,2015-09-12,3,None,0,2013.0,9.0,20.0,2015.0,9.0,12.0,None,None,None,None,2179.1100000000001,195.0,428.95000000000005,604518.0,1,-64,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,V4739,2015-06-10,VALID,PPL,Open,Male,Northern,RENTED,74.0,Three Full Years,4.0,5.0,17.0,2017-05-16,12,None,0,2015.0,6.0,10.0,2017.0,5.0,16.0,None,None,None,None,369.75,0.0,38.850000000000001,403013.0,1,-101,2,7,5,1,0,8,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
4725,V4740,2015-02-12,VALID,PPL,Open,Male,Northern,RENTED,32.0,Three Full Years,3.0,0.0,17.0,2017-01-16,0,None,0,2015.0,2.0,12.0,2017.0,1.0,16.0,None,None,None,None,1394.8499999999999,639.0,258.64999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,V4741,2013-09-20,VALID,PRR,Open,Female,Eastern,RENTED,35.0,Three Full Years,3.0,0.0,17.0,2016-07-17,0,None,0,2013.0,9.0,20.0,2016.0,7.0,17.0,None,None,None,None,1839.4499999999998,45.0,411.69999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,V4742,2012-08-22,VALID,MXX,Open,Female,Eastern,RENTED,41.0,Three Full Years,4.0,0.0,7.0,2015-07-18,0,None,0,2012.0,8.0,22.0,2015.0,7.0,18.0,None,None,None,None,2199.9099999999999,0.0,362.39999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,V4743,2012-02-16,VALID,PWR,Open,Female,Eastern,BOUGHT,66.0,Three Full Years,4.0,0.0,12.0,2015-07-21,0,None,0,2012.0,2.0,16.0,2015.0,7.0,21.0,None,None,None,None,1819.9000000000001,0.0,145.0,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,V4744,2013-02-19,VALID,PWR,Open,Female,Eastern,RENTED,43.0,Three Full Years,6.0,9.0,22.0,2015-07-26,0,None,0,2013.0,2.0,19.0,2015.0,7.0,26.0,None,None,None,None,2057.5299999999997,472.0,497.35000000000002,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,V4745,2015-05-30,VALID,PRP,Open,Female,Eastern,RENTED,32.0,Three Full Years,4.0,0.0,12.0,2017-05-24,8,None,0,2015.0,5.0,30.0,2017.0,5.0,24.0,None,None,None,None,1530.8800000000001,0.0,264.55000000000001,604518.0,1,-41,3,2,6,2,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4731,V4746,2014-06-29,VALID,PMM,Open,Female,Eastern,RENTED,43.0,Three Full Years,4.0,0.0,7.0,2016-07-20,6,None,0,2014.0,6.0,29.0,2016.0,7.0,20.0,None,None,None,None,2005.2600000000002,280.0,283.19999999999999,604518.0,1,-69,3,3,3,0,0,5,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0
4732,V4747,2012-06-30,VALID,KLA,Open,Male,Eastern,RENTED,68.0,Three Full Years,7.0,0.0,21.0,2015-08-01,2,None,0,2012.0,6.0,30.0,2015.0,8.0,1.0,None,None,None,None,927.5,0.0,204.39999999999998,403013.0,1,-87,2,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4733,V4748,2012-07-08,VALID,KLA,Open,Male,Eastern,RENTED,55.0,Three Full Years,5.0,0.0,12.0,2015-07-30,4,None,0,2012.0,7.0,8.0,2015.0,7.0,30.0,None,None,None,None,2197.4000000000001,0.0,634.69999999999993,604518.0,1,-76,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
4734,V4749,2014-04-03,VALID,PPL,Open,Female,Northern,RENTED,55.0,Three Full Years,3.0,0.0,12.0,2016-07-26,1,None,0,2014.0,4.0,3.0,2016.0,7.0,26.0,None,None,None,None,1823.8600000000001,0.0,80.650000000000006,604518.0,1,-115,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4735,V4750,2011-11-28,VALID,PRR,Open,Female,Eastern,RENTED,45.0,Three Full Years,5.0,0.0,22.0,2015-07-26,0,None,0,2011.0,11.0,28.0,2015.0,7.0,26.0,None,None,None,None,2036.8700000000003,92.0,327.94999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,V4751,2011-10-31,VALID,PMM,Open,Male,Western,RENTED,48.0,Three Full Years,6.0,0.0,17.0,2015-07-25,0,None,0,2011.0,10.0,31.0,2015.0,7.0,25.0,None,None,None,None,2204.3800000000001,1009.0,392.60000000000002,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,V4752,2012-03-28,VALID,PRP,Open,,Northern,RENTED,51.0,Three Full Years,7.0,5.0,21.0,2015-07-31,0,None,0,2012.0,3.0,28.0,2015.0,7.0,31.0,None,None,None,None,2089.96,553.0,398.75,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,V4753,2013-10-06,VALID,PWR,Open,Female,Northern,RENTED,57.0,Three Full Years,5.0,0.0,22.0,2016-07-31,0,None,0,2013.0,10.0,6.0,2016.0,7.0,31.0,None,None,None,None,1724.25,0.0,97.650000000000006,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,V4754,2012-04-05,VALID,PRS,Open,Female,Northern,RENTED,67.0,Three Full Years,6.0,14.0,12.0,2015-07-31,0,None,0,2012.0,4.0,5.0,2015.0,7.0,31.0,None,None,None,None,2046.4899999999998,0.0,175.5,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,V4755,2012-08-14,VALID,PPL,Closed,Male,Northern,RENTED,51.0,,2.0,0.0,7.0,,3,None,0,2012.0,8.0,14.0,,,,None,None,None,None,1199.1800000000001,0.0,4.9000000000000004,604518.0,1,-95,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4741,V4756,2012-08-04,VALID,PPL,Open,Male,Western,RENTED,47.0,Three Full Years,3.0,0.0,7.0,2015-07-31,0,None,0,2012.0,8.0,4.0,2015.0,7.0,31.0,None,None,None,None,2136.5699999999997,32.0,224.09999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,V4757,2012-07-25,VALID,PWR,Open,,Northern,RENTED,,Three Full Years,,,,2015-07-08,0,None,0,2012.0,7.0,25.0,2015.0,7.0,8.0,None,None,None,None,2173.8299999999999,51.0,326.14999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,V4758,2012-11-13,VALID,PWR,Open,Male,Eastern,RENTED,48.0,Three Full Years,4.0,0.0,17.0,2015-07-10,0,None,0,2012.0,11.0,13.0,2015.0,7.0,10.0,None,None,None,None,2186.3499999999999,0.0,296.0,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,V4759,2011-12-23,VALID,PRP,Open,Male,Western,RENTED,67.0,Three Full Years,4.0,0.0,17.0,2015-07-13,8,None,0,2011.0,12.0,23.0,2015.0,7.0,13.0,None,None,None,None,1793.2400000000002,122.0,555.40000000000009,604518.0,1,-85,3,5,3,2,2,3,3,0,3,0,0,0,0,0,0,1,0,1,1,0,0
4745,V4760,2012-07-26,VALID,PWR,Open,Male,Northern,RENTED,28.0,Three Full Years,5.0,0.0,7.0,2015-07-11,0,None,0,2012.0,7.0,26.0,2015.0,7.0,11.0,None,None,None,None,2174.4099999999999,0.0,124.59999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,V4761,2013-12-28,VALID,CHC,Open,Male,Northern,RENTED,39.0,Three Full Years,6.0,10.0,21.0,2016-07-15,0,None,0,2013.0,12.0,28.0,2016.0,7.0,15.0,None,None,None,None,2119.6700000000001,1485.0,609.89999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,V4762,2012-11-01,VALID,PWR,Open,Female,Eastern,RENTED,32.0,Three Full Years,6.0,7.0,17.0,2015-07-11,0,None,0,2012.0,11.0,1.0,2015.0,7.0,11.0,None,None,None,None,1975.9799999999998,417.0,398.54999999999995,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,V4763,2013-06-06,VALID,PWR,Open,Female,Southern,BOUGHT,67.0,Three Full Years,7.0,5.0,17.0,2015-07-29,1,None,0,2013.0,6.0,6.0,2015.0,7.0,29.0,None,None,None,None,1686.1700000000001,0.0,36.700000000000003,604518.0,1,-102,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4749,V4764,2012-05-06,VALID,PRP,Open,Male,Eastern,RENTED,54.0,Three Full Years,4.0,0.0,22.0,2015-07-15,0,None,0,2012.0,5.0,6.0,2015.0,7.0,15.0,None,None,None,None,1834.04,0.0,114.54999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,V4765,2014-02-20,VALID,PMM,Open,,Northern,RENTED,,Three Full Years,,,,2016-07-16,0,None,0,2014.0,2.0,20.0,2016.0,7.0,16.0,None,None,None,None,1896.8500000000001,632.0,253.84999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,V4766,2014-10-10,VALID,CHC,Open,Female,Northern,RENTED,,Three Full Years,4.0,0.0,1.0,2015-07-21,1,None,0,2014.0,10.0,10.0,2015.0,7.0,21.0,None,None,None,None,1980.8699999999999,748.0,144.40000000000001,604518.0,1,-76,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,V4767,2012-06-28,VALID,PRR,Open,Female,Eastern,BOUGHT,55.0,Three Full Years,5.0,0.0,22.0,2015-08-04,3,None,0,2012.0,6.0,28.0,2015.0,8.0,4.0,None,None,None,None,1997.5499999999997,166.0,462.60000000000002,604518.0,1,-92,3,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
4753,V4768,2014-02-25,VALID,CHC,Open,Male,Eastern,RENTED,56.0,Three Full Years,4.0,0.0,12.0,2016-07-22,0,None,0,2014.0,2.0,25.0,2016.0,7.0,22.0,None,None,None,None,1758.3900000000001,0.0,55.649999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,V4769,2013-02-12,VALID,PMM,Open,Male,Eastern,RENTED,46.0,Three Full Years,3.0,0.0,17.0,2015-07-22,0,None,0,2013.0,2.0,12.0,2015.0,7.0,22.0,None,None,None,None,2183.3699999999999,1017.0,370.05000000000001,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,V4770,2013-08-15,VALID,KLA,Open,Female,Western,RENTED,41.0,Three Full Years,6.0,0.0,7.0,2015-07-26,2,None,0,2013.0,8.0,15.0,2015.0,7.0,26.0,None,None,None,None,2180.75,0.0,1327.5999999999999,604518.0,1,-97,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4756,V4771,2014-01-14,VALID,PMM,Open,Male,Eastern,RENTED,61.0,Three Full Years,3.0,0.0,7.0,2016-07-27,0,None,0,2014.0,1.0,14.0,2016.0,7.0,27.0,None,None,None,None,2196.96,244.0,210.49999999999997,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,V4772,2012-08-22,VALID,PWR,Open,Male,Western,RENTED,74.0,Three Full Years,5.0,14.0,17.0,2015-07-23,0,None,0,2012.0,8.0,22.0,2015.0,7.0,23.0,None,None,None,None,2021.3299999999999,0.0,104.44999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,V4773,2013-02-25,VALID,PRR,Open,Female,Eastern,RENTED,40.0,Three Full Years,5.0,0.0,21.0,2015-07-30,0,None,0,2013.0,2.0,25.0,2015.0,7.0,30.0,None,None,None,None,2179.04,771.0,823.29999999999995,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,V4774,2012-11-06,VALID,CNN,Open,Female,Eastern,RENTED,56.0,Three Full Years,4.0,5.0,17.0,2015-07-30,0,None,0,2012.0,11.0,6.0,2015.0,7.0,30.0,None,None,None,None,1924.0,832.0,281.44999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,V4775,2013-03-13,VALID,PRR,Open,Male,Northern,RENTED,66.0,Three Full Years,4.0,15.0,22.0,2015-07-10,1,None,0,2013.0,3.0,13.0,2015.0,7.0,10.0,None,None,None,None,1984.25,525.0,623.70000000000005,604518.0,1,-53,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4761,V4776,2012-04-29,VALID,PPL,Open,Male,Northern,RENTED,46.0,Three Full Years,6.0,10.0,17.0,2015-07-12,0,None,0,2012.0,4.0,29.0,2015.0,7.0,12.0,None,None,None,None,1902.4499999999998,78.0,171.54999999999998,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,V4777,2013-03-19,VALID,PWR,Open,Male,Eastern,BOUGHT,53.0,Three Full Years,3.0,0.0,17.0,2015-07-06,0,None,0,2013.0,3.0,19.0,2015.0,7.0,6.0,None,None,None,None,2190.0599999999999,0.0,31.649999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,V4778,2012-03-02,VALID,PRR,Open,Male,Northern,RENTED,43.0,Three Full Years,4.0,0.0,22.0,2015-07-08,0,None,0,2012.0,3.0,2.0,2015.0,7.0,8.0,None,None,None,None,2034.9899999999998,1029.0,740.25,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,V4779,2015-03-12,VALID,PPL,Open,Male,Eastern,RENTED,63.0,Three Full Years,6.0,5.0,22.0,2017-03-07,2,None,0,2015.0,3.0,12.0,2017.0,3.0,7.0,None,None,None,None,2161.5799999999999,241.0,289.0,604518.0,1,-67,3,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4765,V4780,2015-01-23,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2015-07-13,0,None,0,2015.0,1.0,23.0,2015.0,7.0,13.0,None,None,None,None,2089.1999999999998,275.0,50.449999999999996,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,V4781,2013-02-15,VALID,PWR,Open,Female,Northern,BOUGHT,50.0,Three Full Years,5.0,0.0,17.0,2015-07-06,0,None,0,2013.0,2.0,15.0,2015.0,7.0,6.0,None,None,None,None,2181.98,23.0,510.09999999999997,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,V4782,2013-03-16,VALID,CNN,Open,Male,Eastern,BOUGHT,79.0,Three Full Years,8.0,14.0,22.0,2015-07-17,0,None,0,2013.0,3.0,16.0,2015.0,7.0,17.0,None,None,None,None,2201.5100000000002,0.0,109.09999999999999,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,V4783,2014-03-31,VALID,CHC,Open,Male,Northern,RENTED,44.0,Three Full Years,7.0,5.0,17.0,2016-07-14,1,None,0,2014.0,3.0,31.0,2016.0,7.0,14.0,None,None,None,None,1849.4400000000001,93.0,77.150000000000006,604518.0,1,-104,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4769,V4784,2012-11-10,VALID,PWR,Open,,Eastern,RENTED,,Three Full Years,,,,2015-07-17,0,None,0,2012.0,11.0,10.0,2015.0,7.0,17.0,None,None,None,None,1918.3299999999999,0.0,334.75,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,V4785,2013-07-20,VALID,POP,Open,Male,Northern,RENTED,59.0,Three Full Years,5.0,20.0,17.0,2015-07-14,0,None,0,2013.0,7.0,20.0,2015.0,7.0,14.0,None,None,None,None,1931.9399999999998,0.0,263.70000000000005,604518.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
