"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","query_days.1","usage_number.1","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention","CommenceDays","Warrentydays"
"1893","VALID","PRR","Open","Female","Eastern","RENTED",46,"Three Full Years",5,0,22,0,2,"3",0,2012,12,10,2015,3,10," Card II TYPE",2099,882,7149,912,4679,0,39,"3",39,"3",1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,845,20
"7239","VALID","PPL","Open","Female","Northern","RENTED",42.92583333,"Three Full Years",3,0,12,0,0,"2",0,2015,2,17,2017,2,17," Card II TYPE",809,882,8196,1,6471,0,0,"1",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-687
"7042","VALID","PPL","Open","Female","Northern","RENTED",49,"Three Full Years",4,0,21,0,1,"3",0,2015,1,25,2017,1,25," Card II TYPE",1912,882,8821,1,432,0,37,"3",37,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,-665
"9923","VALID","PWM","Open","Male","Eastern","RENTED",60,"Three Full Years",11,14,22,0,0,"3",0,2011,10,12,2015,3,14," Card II TYPE",959,882,6561,1,2195,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,16
"7657","VALID","PRP","Open","Female","Eastern","RENTED",51,"Three Full Years",7,5,17,0,0,"1",0,2015,3,28,2017,3,28," Card II TYPE",2323,882,21,1,25,0,0,"1",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-728
"1104","VALID","PRM","Open","Male","Eastern","RENTED",70,"Three Full Years",5,14,22,0,2,"3",0,2012,5,15,2015,3,15," Card II TYPE",2375,882,700,704,3086,0,40,"3",40,"3",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1050,15
"1757","VALID","PPL","Open","Male","Western","RENTED",52,"Three Full Years",1,19,12,1,0,"3",0,2012,11,7,2015,3,7," Card II TYPE",2494,882,5326,1,1870,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,23
"3880","VALID","PRM","Open","Male","Northern","RENTED",56,"Three Full Years",3,5,7,0,0,"3",0,2014,1,7,2016,1,7," Card II TYPE",2396,882,5091,597,3020,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,-282
"6258","VALID","PPL","Open","Female","Western","RENTED",49,"Three Full Years",4,0,1,0,0,"3",0,2014,10,30,2016,10,30," Card II TYPE",766,882,4122,902,1937,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,-575
"9952","VALID","POP","Open","Male","Eastern","RENTED",62,"Three Full Years",3,6,22,0,0,"3",0,2013,12,6,2016,3,28," Card II TYPE",3220,882,7225,1,3334,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,-363
"1664","VALID","ESS","Open","Female","Eastern","RENTED",26,"Three Full Years",2,0,1,0,3,"2",0,2012,10,16,2015,3,16," Card II TYPE",1630,882,8822,1,5373,0,50,"2",50,"2",1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,899,14
"5961","VALID","KLA","Open","Female","Northern","RENTED",46,"Three Full Years",4,0,22,0,0,"3",0,2014,9,30,2016,9,30," Card I TYPE",134,882,4726,69,5697,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,-545
"6792","VALID","PPL","Open","Female","Western","BOUGHT",48,"Three Full Years",4,20,17,0,1,"2",0,2014,12,31,2016,12,31," Card II TYPE",1649,882,5891,780,5404,0,14,"3",14,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94,-636
"3443","INVALID","CNN","Open","Male","Northern","RENTED",53.08833333,"Three Full Years",3,0,4,0,0,"3",0,2013,11,10,2015,11,10," Card II TYPE",2045,882,374,1,5784,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,-220
"7792","VALID","PWR","Open","Female","Western","RENTED",66,"Three Full Years",8,14,17,0,0,"3",0,2013,4,13,2015,3,21," Card II TYPE",2388,882,7813,1,328,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,9
"9325","VALID","PWM","Open","Female","Eastern","RENTED",56,"Three Full Years",4,0,22,0,0,"3",0,2011,11,11,2015,4,3," Card II TYPE",512,882,1776,1,921,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,-3
"1034","VALID","PRP","Open","Female","Eastern","RENTED",56,"Three Full Years",8,14,22,0,1,"3",0,2012,4,13,2015,3,13," Card II TYPE",1667,882,4718,1,5952,0,40,"3",40,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,17
"2871","VALID","PWR","Open","Male","Northern","RENTED",38,"Three Full Years",3,0,4,0,0,"3",0,2013,7,23,2015,7,23," Card II TYPE",319,882,5012,1,3611,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,-113
"2684","VALID","PWR","Open","Female","Northern","RENTED",62,"Three Full Years",4,0,7,0,0,"3",0,2013,6,8,2015,6,8," Card II TYPE",2404,882,3990,1,6421,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,-68
"2458","VALID","POP","Open","Male","Northern","RENTED",59,"Three Full Years",3,20,12,0,0,"3",0,2013,4,20,2015,4,20," Card II TYPE",1331,882,7007,426,4067,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,-20
"5979","VALID","PRM","Open","Male","Eastern","RENTED",49.14857143,"Three Full Years",3,0,1,0,0,"3",0,2014,9,30,2016,9,30," Card II TYPE",2568,882,2787,1,90,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,-545
"9162","VALID","KLA","Open","Male","Northern","RENTED",42,"Three Full Years",5,14,22,0,1,"3",0,2012,6,28,2015,4,5,"Paper based/Post",3171,882,6977,141,6134,0,11,"3",11,"3",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,-5
"2736","VALID","KLA","Open","Male","Southern","RENTED",47,"Three Full Years",3,0,1,0,2,"3",0,2013,6,21,2015,11,21," Card I TYPE",3230,882,5115,1,4004,0,79,"3",79,"3",1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,649,-231
"3960","VALID","PRM","Open","Male","Southern","RENTED",33,"Three Full Years",3,0,2,0,0,"3",0,2014,1,17,2016,1,17," Card II TYPE",1665,882,5438,1,2570,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,-292
"4489","VALID","MXX","Open","Female","Eastern","BOUGHT",66,"Three Full Years",5,0,22,0,0,"3",0,2014,4,10,2016,4,10," Card II TYPE",1142,882,5224,1,1414,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,-375
"307","VALID","PWR","Open","Female","Eastern","RENTED",67,"Three Full Years",4,14,17,0,1,"3",0,2013,10,18,2016,3,16," Card II TYPE",2513,882,1660,1,3574,0,13,"3",13,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,532,-351
"2133","VALID","PWM","Open","Male","Eastern","RENTED",60,"Three Full Years",3,0,12,0,0,"2",0,2013,2,2,2015,4,2," Card II TYPE",1114,882,6126,1,4495,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,-2
"654","VALID","PWR","Open","Female","Northern","RENTED",34,"Three Full Years",5,0,21,0,0,"3",0,2011,11,23,2015,3,23," Card II TYPE",2045,882,6286,274,3185,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,7
"9351","VALID","CHC","Open","Female","Northern","RENTED",59,"Three Full Years",4,0,17,0,0,"3",0,2014,4,28,2016,4,24," Card II TYPE",1922,882,2568,474,1228,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,-389
"406","VALID","PWP","Open","Male","Northern","RENTED",59,"Three Full Years",3,9,2,0,0,"3",0,2012,4,28,2015,4,5," Card I TYPE",1963,882,6866,328,3663,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,-5
"5687","VALID","CHC","Open","Female","Eastern","RENTED",54,"Three Full Years",7,0,22,0,8,"2",0,2014,8,28,2016,8,28,"Paper based/Post",2532,882,2712,515,6580,0,74,"3",74,"3",2,6,1,0,2,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,217,-513
"8808","VALID","PRP","Open","Male","Eastern","RENTED",57,"Three Full Years",7,10,17,0,0,"3",0,2012,6,2,2015,3,18," Card II TYPE",2358,882,4830,245,3186,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,12
"4077","VALID","PPL","Open","Male","Northern","RENTED",50,"Three Full Years",3,0,7,0,0,"3",0,2014,2,9,2016,2,9," Card II TYPE",2085,882,2774,140,2937,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,-314
"5166","VALID","CHC","Open","Male","Northern","RENTED",59,"Three Full Years",4,6,1,0,0,"3",0,2014,7,9,2016,7,9," Card II TYPE",1897,882,6287,1,4298,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,-464
"8330","VALID","PWR","Open","Male","Eastern","BOUGHT",49.11966667,"Three Full Years",2,0,7,0,0,"3",0,2012,6,21,2015,3,12," Card II TYPE",2043,882,1610,1,5416,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,18
"9823","VALID","KLA","Open","Male","Eastern","RENTED",46.94166667,"Three Full Years",4,0,12,0,0,"3",3,2012,1,13,2015,3,31," Card II TYPE",442,869,6418,1,4605,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,-1
"1747","VALID","PWR","Open","Female","Eastern","RENTED",60,"Three Full Years",6,5,22,0,4,"3",0,2012,11,3,2015,4,3," Card II TYPE",2329,882,2845,1,2870,0,11,"3",11,"3",0,4,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,882,-3
"5470","VALID","CHC","Open","Male","Southern","RENTED",73,"Three Full Years",4,0,22,0,0,"None",0,2014,9,18,2016,10,20,"None",3331,882,1664,1,6061,1,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,-565
"2984","VALID","PRM","Open","Male","Northern","RENTED",49,"Three Full Years",6,0,22,0,0,"3",0,2013,8,11,2015,8,11," Card II TYPE",3106,882,3885,78,2272,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,-131
"8614","VALID","PPL","Open","Male","Eastern","RENTED",50,"Three Full Years",9,6,22,0,1,"3",0,2015,1,13,2016,12,15," Card II TYPE",1941,882,1424,581,5460,0,80,"3",80,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,-620
"8176","VALID","KLA","Open","Female","Eastern","RENTED",62,"Three Full Years",9,14,22,0,6,"2",0,2011,11,11,2015,3,19," Card II TYPE",237,882,7003,236,5023,0,76,"3",76,"3",3,3,2,0,3,3,2,1,0,0,1,1,2,0,0,0,0,0,0,1,1239,11
"4258","INVALID","PRM","Open","Male","Northern","RENTED",49.892,"Three Full Years",4,0,12,0,0,"3",0,2014,3,2,2016,3,2," Card II TYPE",3077,882,957,673,1604,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,-337
"2282","VALID","PWR","Open","Female","Western","RENTED",62,"Three Full Years",5,5,17,0,2,"3",0,2013,3,26,2015,3,26," Card I TYPE",3205,882,6069,1,2642,0,3,"3",3,"3",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,734,4
"319","INVALID","PWR","Open","Male","Eastern","RENTED",60,"Three Full Years",5,0,17,0,0,"3",0,2013,11,5,2016,3,15," Card II TYPE",1941,882,3210,1,707,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,-350
"239","VALID","PRM","Open","Female","Eastern","RENTED",59,"Three Full Years",3,9,22,0,1,"3",0,2014,7,2,2015,3,29," Card II TYPE",2217,882,1723,1,4112,0,42,"3",42,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,273,1
"3642","VALID","CNN","Open","Female","Eastern","RENTED",63,"Three Full Years",13,13,17,0,0,"3",0,2013,12,4,2015,12,4," Card II TYPE",1925,882,2969,339,1351,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,-244
"8145","VALID","PRR","Open","Female","Eastern","RENTED",49,"Three Full Years",7,5,22,0,1,"3",1,2012,6,22,2015,3,9," Card II TYPE",3213,745,7099,1,1235,0,44,"3",44,"3",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1013,21
"2517","INVALID","CNN","Open","Male","Eastern","RENTED",45,"Three Full Years",3,0,12,0,0,"3",0,2013,5,12,2015,5,12,"Paper based/Post",2739,882,7713,843,159,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,-42
"859","VALID","PRM","Open","Female","Eastern","RENTED",53.38,"Three Full Years",6,0,22,0,0,"3",0,2012,2,4,2016,4,5," Card II TYPE",1925,882,1453,1,3106,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,-370
"9519","VALID","PPL","Open","Male","Western","RENTED",45,"Three Full Years",9,0,17,0,0,"3",0,2013,12,20,2016,3,21," Card II TYPE",2394,882,8906,1115,6722,0,0,"none",0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-356
"8760","VALID","PWR","Open","Male","Northern","RENTED",48,"Three Full Years",7,0,12,0,0,"3",0,2013,11,19,2016,3,11," Card II TYPE",2635,882,5871,1,388,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,-346
"7848","VALID","PWR","Open","Male","Northern","BOUGHT",47,"Three Full Years",5,5,22,0,0,"3",0,2013,5,15,2015,5,8," Card II TYPE",3030,882,634,1,4369,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,-38
"6116","VALID","PRR","Open","Female","Eastern","RENTED",37,"Three Full Years",5,13,17,0,1,"3",0,2014,10,15,2016,10,15," Card II TYPE",2099,882,7702,602,4253,0,52,"3",52,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170,-560
"8269","VALID","PWP","Open","Female","Western","RENTED",82,"Three Full Years",5,14,22,0,0,"3",0,2012,6,13,2015,3,27," Card II TYPE",2407,882,7835,466,4716,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,3
"8624","VALID","PWP","Open","Male","Eastern","RENTED",43,"Three Full Years",5,13,21,0,0,"3",0,2012,3,16,2015,3,23," Card II TYPE",2593,882,703,510,3841,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,7
"3831","VALID","PRM","Open","Male","Western","RENTED",41.46583333,"Three Full Years",1,0,7,0,0,"1",0,2014,1,1,2016,6,1," Card II TYPE",1588,882,8906,1115,6722,0,0,"none",0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,-426
"1509","VALID","CNN","Open","Male","Eastern","RENTED",51,"Three Full Years",1,0,1,0,0,"3",1,2012,9,16,2015,3,16," Card II TYPE",1518,228,3608,650,1906,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,14
"9296","VALID","PWR","Open","Male","Eastern","RENTED",54,"Three Full Years",5,0,22,0,0,"2",0,2012,9,30,2016,4,1," Card II TYPE",2922,882,7665,1,1029,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,-366
"1160","VALID","PWR","Open","Female","Northern","BOUGHT",48,"Three Full Years",4,0,22,0,0,"3",0,2012,6,10,2015,3,10," Card II TYPE",1707,882,6506,1,737,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,20
"6342","VALID","PPL","Open","Male","Eastern","RENTED",63,"Three Full Years",6,9,17,0,0,"3",1,2014,11,18,2016,11,18," Card II TYPE",1930,341,667,1,42,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,-593
"1797","VALID","CNN","Open","Male","Eastern","RENTED",55,"Three Full Years",6,13,17,0,0,"3",0,2012,11,17,2015,3,17," Card II TYPE",1925,882,7410,557,1110,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,13
"3983","VALID","PRM","Open","Male","Eastern","RENTED",57,"Three Full Years",3,0,17,0,3,"3",0,2014,1,22,2016,1,22," Card II TYPE",2628,882,5194,1,4003,0,6,"3",6,"3",1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,433,-297
"2831","INVALID","PWR","Open","Male","Northern","RENTED",60,"Three Full Years",6,14,22,0,0,"3",0,2013,7,14,2015,7,14," Card II TYPE",2683,882,2652,395,1704,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,-104
"5946","VALID","PPL","Open","Female","Eastern","RENTED",52,"Three Full Years",6,5,22,0,1,"3",0,2014,9,25,2016,9,25," Card II TYPE",3092,882,3377,655,1866,0,86,"3",86,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,190,-540
"5887","VALID","PRM","Open","Male","Northern","RENTED",42.49,"Three Full Years",3,0,2,0,0,"2",0,2014,9,19,2016,9,19,"Paper based/Post",1016,882,3416,590,2131,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,-534
"6676","VALID","PRM","Open","Female","Eastern","RENTED",44,"Three Full Years",5,0,17,0,6,"2",3,2014,12,17,2016,12,17," Card II TYPE",400,849,3752,233,2798,0,71,"3",71,"3",3,3,0,2,0,0,1,0,1,1,2,2,0,2,0,0,0,0,0,0,108,-622
"3259","VALID","CNN","Open","Female","Eastern","RENTED",67,"Three Full Years",4,14,22,0,3,"3",0,2013,9,26,2016,2,26," Card II TYPE",2229,882,734,1,1473,0,84,"3",84,"3",0,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,554,-331
"9087","VALID","PPL","Open","Male","Northern","RENTED",71,"Three Full Years",4,0,2,0,1,"3",0,2014,3,15,2015,3,20," Card II TYPE",2352,882,3755,1,5052,0,42,"3",42,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,380,10
"3828","VALID","KLA","Open","Female","Western","RENTED",43,"Three Full Years",8,5,21,0,0,"2",0,2013,12,31,2015,12,31," Card II TYPE",287,882,5344,1,5092,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,-271
"8785","VALID","CHC","Open","Male","Western","BOUGHT",55.96,"Three Full Years",6,0,22,0,0,"3",0,2014,3,7,2016,3,17," Card II TYPE",1499,882,1568,1,4299,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,-352
"520","VALID","KLA","Open","Male","Eastern","BOUGHT",46.42833333,"Three Full Years",3,0,7,0,4,"3",0,2012,9,29,2015,4,3," Card II TYPE",436,882,5116,1,6283,0,45,"3",45,"3",1,3,0,0,4,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,916,-3
"6279","VALID","KLA","Open","Male","Western","RENTED",58,"Three Full Years",5,0,4,0,0,"3",0,2014,11,4,2016,11,4," Card II TYPE",853,882,5315,1,6286,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,-579
"567","VALID","PRR","Open","Female","Western","RENTED",62,"Three Full Years",4,0,22,0,0,"2",0,2013,9,5,2015,9,2," Card II TYPE",3252,882,7976,707,4502,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,-152
"2160","VALID","POP","Open","Male","Eastern","BOUGHT",44,"Three Full Years",4,0,17,0,0,"3",0,2013,2,12,2015,3,12," Card II TYPE",365,882,2815,1,3703,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,18
"8474","VALID","CHC","Open","Female","Eastern","BOUGHT",66,"Three Full Years",5,14,12,0,0,"3",0,2014,4,9,2016,3,26," Card II TYPE",1493,882,8576,1,4988,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,-361
"2298","VALID","PPL","Open","Male","Northern","RENTED",55,"Three Full Years",6,0,4,0,0,"3",0,2013,3,12,2015,3,12," Card I TYPE",2331,882,5281,275,2145,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,18
"2014","VALID","PPL","Open","Male","Western","RENTED",45.885,"Three Full Years",3,0,4,0,7,"3",0,2013,1,11,2015,3,11," Card II TYPE",2379,882,1991,437,3212,0,43,"3",43,"3",2,5,2,1,2,2,0,0,0,0,1,1,2,1,1,0,1,0,0,1,809,19
"3709","INVALID","PWR","Open","Male","Eastern","RENTED",69,"Three Full Years",3,0,21,0,3,"2",2,2013,12,20,2015,12,20,"Paper based/Post",2615,393,7072,1,2817,0,80,"3",80,"3",2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-260
"5653","VALID","PRP","Open","Male","Southern","RENTED",87,"Three Full Years",4,14,21,0,2,"2",1,2014,8,26,2016,8,26," Card II TYPE",133,804,3081,443,4252,0,35,"3",35,"3",2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,219,-511
"7087","VALID","PPL","Open","Male","Northern","RENTED",65,"Three Full Years",5,0,12,0,2,"2",0,2015,1,31,2017,1,31," Card II TYPE",2804,882,400,1,6149,0,28,"3",28,"3",1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,59,-671
"7596","VALID","PPL","Open","Female","Southern","RENTED",65,"Three Full Years",4,0,22,1,1,"1",0,2015,3,22,2017,3,22," Card II TYPE",2305,882,8172,1,1866,0,9,"1",9,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-722
"9038","VALID","PWR","Open","Male","Northern","RENTED",62,"Three Full Years",3,0,22,0,0,"3",0,2012,6,29,2015,3,24," Card II TYPE",2331,882,2113,1,2946,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,6
"8238","VALID","PWR","Open","Female","Western","RENTED",45,"Three Full Years",4,8,22,0,0,"3",0,2013,10,18,2016,3,24,"Paper based/Post",2594,882,2619,1,762,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,-359
"7186","VALID","PPL","Open","Female","Eastern","RENTED",54,"Three Full Years",5,20,17,0,0,"2",0,2015,2,15,2017,2,15," Card II TYPE",2968,882,137,1,4488,0,0,"2",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-685
"8418","VALID","PWM","Open","Male","Eastern","RENTED",72,"Three Full Years",6,8,22,0,2,"2",0,2011,11,22,2015,3,7," Card II TYPE",623,882,8769,1,1356,0,34,"3",34,"3",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1228,23
"8657","VALID","PWP","Open","Female","Northern","RENTED",70,"Three Full Years",5,14,22,0,0,"3",0,2011,11,21,2015,3,25," Card I TYPE",478,882,7468,1,1909,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,5
"5439","VALID","KLA","Open","Female","Western","RENTED",68,"Three Full Years",6,0,21,0,1,"2",0,2014,8,5,2016,8,5," Card II TYPE",1310,882,6643,1,3811,0,57,"3",57,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,-490
"9861","VALID","PWR","Open","Male","Eastern","RENTED",66,"Three Full Years",3,0,21,0,0,"3",0,2012,10,21,2015,3,26," Card II TYPE",2234,882,1565,1,6059,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,4
"234","VALID","PWM","Open","Male","Western","RENTED",48.95,"Three Full Years",6,0,17,0,0,"3",3,2012,4,24,2015,3,25," Card II TYPE",699,40,6093,1,1273,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,5
"1304","VALID","PWR","Open","Female","Western","RENTED",41,"Three Full Years",4,12,22,0,0,"2",0,2012,7,31,2015,3,31," Card I TYPE",2915,882,6406,1,2015,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,-1
"4234","VALID","CHC","Open","Female","Northern","RENTED",50,"Three Full Years",3,13,17,0,1,"3",0,2014,3,1,2016,3,1," Card II TYPE",1961,882,5489,1087,1750,0,34,"3",34,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,-336
"6952","VALID","PPL","Open","Male","Northern","RENTED",44.885,"Three Full Years",2,0,7,0,0,"3",0,2015,1,16,2017,1,16," Card II TYPE",1115,882,669,347,2445,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-656
"3483","VALID","CNN","Open","Female","Eastern","RENTED",64,"Three Full Years",10,0,17,0,0,"3",0,2013,11,5,2015,11,5," Card II TYPE",2099,882,36,1,3104,0,0,"3",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,-215
"6732","VALID","PPL","Open","Male","Eastern","RENTED",56,"Three Full Years",3,5,22,0,1,"3",0,2014,12,24,2016,12,24," Card II TYPE",1549,882,6459,426,3325,0,78,"3",78,"3",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-629
