,Unnamed: 0,Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport.ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems.EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
4017,4018,VALID,PWR,Open,Female,Eastern,Second Hand,62.0,Three Full Years,9,0,22,0,3,0,2012,8,12,2015,7,31, Card II TYPE,1085,457,3890,1,2751,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,-121
4018,4019,VALID,POP,Open,Male,Northern,BOUGHT,53.0,Three Full Years,7,5,17,2,3,0,2012,6,1,2015,7,16, Card II TYPE,1824,457,3990,1,2658,0,-81,3,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1034,-106
4019,4020,VALID,PWR,Open,Female,Northern,BOUGHT,63.0,Three Full Years,5,0,17,1,3,0,2012,3,20,2015,7,7, Card II TYPE,1175,457,1896,1,600,0,-84,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,-97
4020,4021,VALID,PWM,Open,Female,Eastern,RENTED,51.0,Three Full Years,1,0,22,0,3,0,2011,11,7,2015,7,19,Paper based/Post,272,457,4037,1,2474,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,-109
4021,4022,VALID,PWR,Open,Male,Northern,BOUGHT,58.0,Three Full Years,7,6,21,0,3,0,2012,4,17,2015,7,16, Card II TYPE,913,457,3010,1,3505,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,-106
4022,4023,VALID,PWM,Open,Male,Western,BOUGHT,52.487952381,Three Full Years,6,0,22,0,3,0,2012,9,27,2015,7,8, Card I TYPE,113,457,4133,1,2842,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,-98
4023,4024,VALID,POP,Open,Female,Eastern,BOUGHT,58.0,Three Full Years,4,0,17,0,3,0,2012,8,8,2015,7,14, Card II TYPE,913,457,3366,1,1987,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,-104
4024,4025,VALID,PWR,Open,Male,Eastern,Second Hand,58.0,Three Full Years,7,5,17,0,3,0,2012,4,1,2015,7,13, Card II TYPE,913,457,4112,1,1597,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,-103
4025,4026,VALID,PPL,Open,Female,Eastern,RENTED,69.0,Three Full Years,6,5,22,1,3,0,2013,10,23,2016,7,17, Card II TYPE,1631,457,2261,1,3810,0,-106,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,527,-472
4026,4027,VALID,PWR,Open,Male,Eastern,RENTED,43.0,Three Full Years,8,5,22,1,3,0,2012,4,25,2015,7,24,Paper based/Post,1561,457,1356,1,2630,0,-63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,-114
4027,4028,VALID,PWM,Open,Female,Eastern,RENTED,48.0,Three Full Years,4,0,21,0,3,0,2012,8,25,2015,8,1,Paper based/Post,633,457,792,1,1200,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,-121
4028,4029,VALID,PWR,Open,Male,Northern,RENTED,77.0,Three Full Years,6,14,22,0,3,0,2011,10,29,2015,7,29, Card II TYPE,1113,457,3099,1,4303,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,-119
4029,4030,VALID,PMM,Open,Male,Eastern,RENTED,76.0,Three Full Years,4,6,22,0,3,0,2014,1,21,2016,8,4, Card II TYPE,1403,457,4425,1,3800,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,-489
4030,4031,VALID,PRS,Open,Male,Eastern,RENTED,41.0,Three Full Years,7,12,17,0,3,0,2012,1,23,2015,7,11, Card II TYPE,1397,457,3822,1,821,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,-101
4031,4032,VALID,KLA,Open,Male,Western,RENTED,46.7297301587,Three Full Years,4,0,7,0,3,0,2011,12,13,2015,7,25, Card II TYPE,148,457,2562,1,2212,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,-115
4032,4033,VALID,PWR,Open,Male,Eastern,RENTED,70.0,Three Full Years,6,14,17,0,3,0,2012,2,6,2015,7,28, Card II TYPE,1127,457,904,1,745,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,-118
4033,4034,VALID,KLA,Open,Male,Eastern,RENTED,63.0,Three Full Years,3,0,22,0,3,0,2012,3,7,2015,7,17, Card II TYPE,147,457,2937,595,3861,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,-107
4034,4035,VALID,KLA,Open,Female,Northern,RENTED,85.0,Three Full Years,7,14,21,1,3,0,2011,12,10,2015,7,9, Card II TYPE,126,457,1318,1,848,0,-104,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,-99
4035,4036,VALID,POP,Open,Male,Northern,RENTED,46.0,Three Full Years,10,0,17,0,3,0,2011,10,21,2015,8,3, Card II TYPE,1956,457,1460,1,1467,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,-123
4036,4037,VALID,PWR,Open,Male,Northern,RENTED,62.0,Three Full Years,3,0,12,0,3,0,2011,10,14,2015,7,5, Card II TYPE,1391,457,3502,1,1866,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,-95
4037,4038,VALID,PRR,Open,Female,Eastern,RENTED,50.0,Three Full Years,4,5,17,0,3,0,2011,11,16,2015,7,10, Card II TYPE,36,457,3424,1,1393,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,-100
4038,4039,VALID,POP,Open,Male,Northern,RENTED,44.0,Three Full Years,4,0,17,1,3,0,2011,10,7,2015,8,3, Card II TYPE,20,457,1986,1,1670,0,-41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,-123
4039,4040,VALID,POP,Open,Female,Western,RENTED,58.0,Three Full Years,3,5,22,0,3,0,2011,10,22,2016,7,21, Card I TYPE,1129,457,4211,1,850,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,-476
4040,4041,VALID,PWM,Open,Male,Northern,BOUGHT,50.1078690476,Three Full Years,5,0,21,0,3,0,2012,3,9,2015,7,18,Paper based/Post,336,457,4064,1,2193,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,-108
4041,4042,VALID,POP,Open,Male,Eastern,RENTED,57.0,Three Full Years,7,0,22,0,3,0,2011,12,5,2015,7,17, Card II TYPE,1948,457,2239,1,3021,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,-107
4042,4043,VALID,PWM,Open,Male,Eastern,BOUGHT,61.0,Three Full Years,9,0,22,0,3,0,2012,10,6,2015,7,29, Card II TYPE,237,457,4194,303,3859,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,-119
4043,4044,VALID,KLA,Open,Male,Northern,RENTED,44.0,Three Full Years,6,6,22,1,3,0,2011,10,24,2015,7,22, Card I TYPE,722,457,1877,261,399,0,-62,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,-112
4044,4045,VALID,PWM,Open,Male,Southern,BOUGHT,52.0,Three Full Years,4,14,12,0,2,0,2013,4,16,2015,8,2, Card II TYPE,750,457,3685,548,3933,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,-122
4045,4046,VALID,POP,Open,Female,Western,BOUGHT,71.0,Three Full Years,6,0,12,1,3,0,2012,6,22,2015,7,17, Card II TYPE,1707,457,4189,1,160,0,-73,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,-107
4046,4047,VALID,KLA,Open,Male,Eastern,BOUGHT,45.0,Three Full Years,7,13,17,0,3,0,2012,12,25,2015,7,30, Card II TYPE,1928,457,4064,480,167,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,-120
4047,4048,VALID,CNN,Open,Male,Northern,BOUGHT,56.0,Three Full Years,5,19,17,0,3,0,2012,9,21,2015,7,23, Card II TYPE,1340,457,2911,1,1090,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,-113
4048,4049,VALID,PWM,Open,Female,Eastern,RENTED,42.0,Three Full Years,6,0,22,2,3,0,2011,10,18,2015,7,9, Card II TYPE,317,457,3984,1,2615,0,-83,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,-99
4049,4050,VALID,PWR,Open,Female,Northern,BOUGHT,61.0,Three Full Years,12,14,22,0,3,0,2013,5,9,2015,7,24, Card II TYPE,1085,457,1403,1,3981,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,-114
4050,4051,VALID,POP,Open,Female,Northern,RENTED,49.0,Three Full Years,6,0,22,0,3,0,2012,3,21,2015,7,15, Card II TYPE,1117,457,2971,1,1747,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,-105
4051,4052,VALID,CNN,Open,Female,Northern,BOUGHT,57.0,Three Full Years,5,19,22,5,3,0,2012,7,3,2015,7,24, Card II TYPE,838,457,3209,1,690,0,-82,3,2,3,0,0,5,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1002,-114
4052,4053,VALID,PWR,Open,Female,Eastern,RENTED,63.0,Three Full Years,3,6,17,0,3,0,2013,3,8,2015,7,31, Card II TYPE,1409,457,3098,1,3668,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,-121
4053,4054,VALID,PRS,Open,Female,Eastern,RENTED,60.0,Three Full Years,9,6,17,0,3,0,2012,1,24,2015,8,3, Card II TYPE,1399,457,1271,1,1703,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,-123
4054,4055,VALID,PWR,Open,Female,Northern,BOUGHT,53.0,Three Full Years,6,0,12,0,3,0,2013,10,12,2016,8,4, Card II TYPE,1085,457,4126,1,210,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,-489
4055,4056,VALID,PWR,Open,Male,Eastern,BOUGHT,49.0,Three Full Years,4,5,21,0,3,0,2012,10,3,2015,7,26, Card I TYPE,1085,457,3804,541,2881,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,-116
4056,4057,VALID,PWR,Open,Male,Western,RENTED,72.0,Three Full Years,6,14,17,1,3,0,2011,10,2,2015,7,20, Card II TYPE,1129,457,4257,747,3268,0,-115,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1278,-110
4057,4058,VALID,PWM,Open,Female,Northern,RENTED,38.0,Three Full Years,5,0,17,0,3,0,2012,3,15,2015,7,18, Card II TYPE,448,457,3305,1,3229,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,-108
4058,4059,VALID,PPL,Open,Male,Eastern,RENTED,61.0,Three Full Years,7,0,22,0,3,0,2012,3,6,2015,8,3, Card II TYPE,1122,457,2427,498,1468,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,-123
4059,4060,VALID,KLA,Open,Female,Northern,RENTED,73.0,Three Full Years,5,5,17,1,3,0,2011,11,23,2015,8,4, Card II TYPE,1962,457,3519,458,3704,0,-105,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1227,-124
4060,4061,VALID,PWM,Open,Male,Eastern,RENTED,41.0,Three Full Years,9,5,22,4,3,0,2011,10,28,2015,7,5, Card II TYPE,312,457,3225,1,337,0,-73,3,1,3,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1252,-95
4061,4062,VALID,POP,Open,Female,Eastern,BOUGHT,58.0,Three Full Years,8,5,22,0,3,0,2012,9,1,2015,7,11, Card II TYPE,1696,457,1665,1,1568,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,-101
4062,4063,VALID,CHC,Open,Male,Northern,RENTED,76.0,Three Full Years,5,5,22,0,3,0,2013,12,11,2016,7,8, Card II TYPE,1195,457,845,1,3974,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,-463
4063,4064,VALID,PWM,Open,Male,Northern,RENTED,54.0,Three Full Years,3,0,21,0,3,0,2011,11,4,2015,7,18, Card II TYPE,407,457,3328,1,1258,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,-108
4064,4065,VALID,POP,Open,Female,Eastern,BOUGHT,61.0,Three Full Years,5,13,21,1,3,0,2012,8,15,2015,7,12, Card II TYPE,1696,457,2374,541,3441,0,-98,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,960,-102
4065,4066,VALID,PWR,Open,Male,Northern,RENTED,65.0,Three Full Years,7,5,17,0,3,0,2011,11,16,2015,7,15, Card II TYPE,1133,457,3766,1,694,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,-105
4066,4067,VALID,PWR,Open,Male,Northern,RENTED,55.0,Three Full Years,3,0,21,0,3,0,2013,1,20,2015,7,25, Card II TYPE,1788,457,820,1,1587,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-115
4067,4068,VALID,KLA,Open,Male,Northern,RENTED,50.0,Three Full Years,3,0,7,0,3,0,2011,11,22,2015,7,30, Card II TYPE,293,457,3639,1,2990,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,-120
4068,4069,VALID,PWR,Open,Male,Northern,RENTED,71.0,Three Full Years,1,14,22,0,3,0,2011,11,10,2015,7,30, Card II TYPE,1205,457,4371,1,2965,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,-120
4069,4070,VALID,PPL,Open,Female,Western,RENTED,48.0,Three Full Years,8,0,17,0,3,0,2013,10,30,2016,7,31,Paper based/Post,1596,457,2009,1,2672,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,-486
4070,4071,VALID,CHC,Open,Female,Northern,RENTED,74.0,Three Full Years,3,0,22,2,3,0,2011,12,3,2015,7,5, Card II TYPE,1225,457,405,1,2749,0,-87,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1217,-95
4071,4072,VALID,PRP,Open,Female,Eastern,RENTED,50.0,Three Full Years,10,5,12,2,3,0,2012,6,15,2015,7,30, Card II TYPE,1558,457,4099,457,2981,0,-94,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1020,-120
4072,4073,VALID,PRS,Open,Male,Eastern,RENTED,42.0,Three Full Years,6,5,21,0,3,0,2011,10,5,2015,7,8, Card II TYPE,1558,457,1897,1,2585,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,-98
4073,4074,VALID,PPL,Open,Male,Northern,RENTED,60.0,Three Full Years,5,5,22,1,2,0,2015,4,1,2017,3,14,Paper based/Post,2020,457,3438,1,3774,0,-101,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,-714
4074,4075,VALID,PRS,Open,Female,Eastern,RENTED,41.0,Three Full Years,8,5,17,0,3,0,2011,10,28,2015,7,29, Card I TYPE,1558,457,3488,1,2057,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,-119
4075,4076,VALID,PWR,Open,Male,Eastern,RENTED,68.0,Three Full Years,6,0,21,0,3,0,2012,5,4,2015,7,20, Card II TYPE,1115,457,3187,1,1359,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,-110
4076,4077,VALID,PRR,Open,Male,Eastern,RENTED,44.0,Three Full Years,4,5,22,1,3,0,2011,11,28,2015,7,30, Card II TYPE,1365,457,4025,1,1547,0,-42,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,-120
4077,4078,VALID,MXX,Open,Male,Eastern,BOUGHT,55.0,Three Full Years,7,0,12,2,3,0,2013,3,13,2015,7,29, Card II TYPE,691,457,1516,1,2370,0,-67,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,747,-119
4078,4079,VALID,PWR,Open,Male,Eastern,RENTED,67.0,Three Full Years,5,14,12,0,3,0,2011,11,10,2015,7,30, Card II TYPE,1218,457,2573,1,2030,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,-120
4079,4080,VALID,MXX,Open,Male,Eastern,RENTED,59.0,Three Full Years,5,18,17,19,3,0,2012,1,19,2015,8,4, Card II TYPE,752,457,2031,1,2928,0,-71,3,14,4,4,3,6,6,3,6,0,0,1,1,0,0,1,0,1,0,0,0,1166,-124
4080,4081,VALID,PWM,Open,Male,Northern,RENTED,43.0,Three Full Years,4,5,22,0,3,0,2011,10,3,2015,7,11, Card II TYPE,408,457,1835,1,1762,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,-101
4081,4082,VALID,POP,Open,Female,Northern,BOUGHT,34.0,Three Full Years,10,0,17,0,2,0,2012,6,1,2015,7,9,Paper based/Post,1836,457,1329,1,1137,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,-99
4082,4083,VALID,POP,Open,Male,Western,Second Hand,52.100162518,Three Full Years,4,0,22,0,3,0,2012,8,15,2015,7,30, Card II TYPE,1696,457,4043,1,2249,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,-120
4083,4084,VALID,PWR,Open,Male,Eastern,RENTED,46.0,Three Full Years,4,0,21,0,2,0,2013,10,18,2016,7,5,Paper based/Post,1577,457,3521,1,393,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,-460
4084,4085,VALID,PWR,Open,Female,Western,BOUGHT,63.0,Three Full Years,4,13,22,1,3,0,2012,5,18,2015,7,20, Card II TYPE,973,457,392,1,4282,0,-110,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1047,-110
4085,4086,VALID,POP,Open,Female,Eastern,RENTED,46.729013986,Three Full Years,2,0,4,0,3,0,2013,5,18,2015,8,3, Card II TYPE,10,457,3269,370,3721,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,-123
4086,4087,VALID,POP,Open,Male,Northern,RENTED,68.0,Three Full Years,8,5,22,0,3,0,2012,5,11,2015,7,24, Card I TYPE,1940,457,4155,1,2986,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,-114
4087,4088,VALID,PMM,Open,Female,Northern,RENTED,54.0,Three Full Years,6,5,21,0,3,0,2011,10,30,2016,8,4,Paper based/Post,1156,457,3048,657,2714,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,-489
4088,4089,VALID,PMM,Open,Male,Eastern,RENTED,68.0,Three Full Years,3,19,22,0,3,0,2011,12,7,2015,7,26, Card II TYPE,1383,457,1002,1,939,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,-116
4089,4090,VALID,PMM,Open,Male,Northern,RENTED,44.4855555556,Three Full Years,3,0,4,0,3,0,2014,9,30,2016,9,8, Card II TYPE,1521,457,4393,1,773,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,-523
4090,4091,VALID,PPL,Open,Male,Northern,BOUGHT,63.0,Three Full Years,6,6,22,1,3,0,2014,5,2,2016,7,10, Card II TYPE,1085,457,3853,1,4262,0,-40,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,333,-465
4091,4092,VALID,POP,Open,Male,Eastern,RENTED,68.0,Three Full Years,3,0,17,0,3,0,2011,10,27,2015,7,20, Card II TYPE,1966,457,4041,1,2670,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,-110
4092,4093,VALID,POP,Open,Female,Eastern,BOUGHT,56.0,Three Full Years,6,0,22,0,3,0,2012,7,7,2015,7,28, Card II TYPE,1696,457,3361,1,2138,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,-118
4093,4094,VALID,CHC,Open,Male,Northern,BOUGHT,49.1124878049,Three Full Years,3,0,12,0,2,0,2012,6,28,2015,7,17, Card II TYPE,777,457,1588,632,889,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,-107
4094,4095,VALID,POP,Open,Male,Eastern,RENTED,66.0,Three Full Years,7,5,22,0,3,0,2011,10,22,2015,7,31, Card II TYPE,1957,457,3458,1,2522,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,-121
4095,4096,VALID,PMM,Open,Female,Northern,BOUGHT,77.0,Three Full Years,6,13,22,0,3,0,2014,1,7,2016,7,6, Card II TYPE,1085,457,4141,104,1736,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,-461
4096,4097,VALID,PWR,Open,Female,Western,BOUGHT,55.0,Three Full Years,3,0,7,0,3,0,2012,10,10,2015,7,30, Card II TYPE,1085,457,1137,1,3358,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,-120
4097,4098,VALID,POP,Open,Male,Northern,BOUGHT,53.0137132867,Three Full Years,5,0,17,0,3,0,2013,3,22,2015,7,6, Card II TYPE,1696,457,2366,1,640,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,-96
4098,4099,VALID,PWM,Open,Female,Eastern,RENTED,56.0,Three Full Years,3,0,17,0,2,0,2013,9,25,2016,7,13,Paper based/Post,586,457,4334,1,1433,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,-468
4099,4100,VALID,KLA,Open,Male,Western,RENTED,39.0,Three Full Years,4,20,21,0,3,0,2011,11,30,2015,7,8, Card II TYPE,163,457,2163,110,4142,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,-98
4100,4101,VALID,PRP,Open,Male,Northern,RENTED,75.0,Three Full Years,1,0,12,0,3,0,2015,2,25,2017,2,7, Card II TYPE,2014,457,1050,1,4288,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-677
4101,4102,VALID,KLA,Open,Male,Western,BOUGHT,59.0,Three Full Years,4,0,17,2,2,0,2012,1,18,2015,7,13, Card I TYPE,1085,457,4243,343,4331,0,-68,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1167,-103
4102,4103,VALID,PWR,Open,Male,Western,Second Hand,74.0,Three Full Years,7,14,21,0,3,0,2012,6,23,2015,7,16, Card II TYPE,1291,457,1181,1,1110,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,-106
4103,4104,VALID,PWR,Open,Male,Western,BOUGHT,59.0,Three Full Years,2,13,22,0,3,0,2013,8,28,2015,8,21, Card II TYPE,1085,457,3011,1,250,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,-141
4104,4105,VALID,PPL,Open,Female,Eastern,RENTED,54.0,Three Full Years,6,6,17,2,3,0,2015,7,17,2017,6,21, Card II TYPE,1560,457,4340,1,1511,0,-105,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-107,-811
4105,4106,VALID,PPL,Open,Male,Northern,RENTED,64.0,Three Full Years,3,14,22,2,3,0,2014,5,16,2016,7,9, Card II TYPE,1626,457,750,1,3156,0,-90,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,-464
4106,4107,VALID,CHC,Open,Male,Western,RENTED,62.0,Three Full Years,2,6,22,0,2,0,2011,10,19,2015,8,3,Paper based/Post,1269,457,4008,1,102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,-123
4107,4108,VALID,PWR,Open,Male,Eastern,BOUGHT,52.3345681606,Three Full Years,5,0,22,1,3,0,2012,6,29,2015,8,3, Card II TYPE,1085,457,706,1,436,0,-34,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1006,-123
4108,4109,VALID,KLA,Open,Male,Western,RENTED,47.9754285714,Three Full Years,3,0,7,0,3,0,2011,11,26,2015,7,6,Paper based/Post,234,457,3673,1,1883,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,-96
4109,4110,VALID,KLA,Open,Female,Western,Second Hand,57.0,Three Full Years,8,18,21,0,3,0,2012,1,6,2015,7,11, Card II TYPE,1935,457,613,1,714,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,-101
4110,4111,VALID,PRR,Open,Female,Southern,RENTED,49.0,Three Full Years,6,0,12,1,2,0,2011,11,19,2015,7,16, Card II TYPE,1622,457,3886,1,4258,0,-56,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,-106
4111,4112,VALID,PWR,Open,Male,Northern,BOUGHT,37.0,Three Full Years,4,13,12,0,3,0,2013,6,2,2015,7,19, Card II TYPE,1085,457,1642,1,1611,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,-109
4112,4113,VALID,POP,Open,Female,Eastern,BOUGHT,45.0,Three Full Years,5,0,17,0,3,0,2012,2,8,2015,7,19, Card II TYPE,1696,457,2077,1,3533,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,-109
4113,4114,VALID,MXX,Open,Male,Northern,RENTED,54.0,Three Full Years,9,2,21,0,3,0,2012,3,20,2015,7,19, Card II TYPE,566,457,3398,255,2798,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,-109
