,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM
7566,M7601,2015-03-18 0:00:00,,PPL,Open,Male,Northern,RENTED,39,Three Full Years,9,0,7,2017-03-18 0:00:00,2015-04-16 0:00:00,1,1,1,0,2015,3,18,2015,3,18, Card II TYPE,524.79,None,None,363.2,0,22.8,201503
7567,M7602,2015-03-18 0:00:00,,PPL,Open,Male,Eastern,RENTED,52,Three Full Years,4,0,17,2017-03-18 0:00:00,2015-04-28 0:00:00,1,0,1,0,2015,3,18,2015,3,18, Card II TYPE,56.175,None,None,355.55,0,65.45,201503
7568,M7603,2015-03-21 0:00:00,,PPL,Open,Female,Eastern,RENTED,66,Three Full Years,8,5,21,2017-03-21 0:00:00,0,0,0,1,0,2015,3,21,2015,3,21, Card II TYPE,944.265,None,None,287.88,0,11.15,201503
7569,M7604,2015-03-18 0:00:00,,PPL,Open,Male,Western,RENTED,35,Three Full Years,4,0,21,2017-03-18 0:00:00,0,0,1,1,0,2015,3,18,2015,3,18, Card II TYPE,106.365,None,None,362.9,0,27.6,201503
7570,M7605,2015-03-20 0:00:00,,PPL,Open,Male,Eastern,RENTED,69,Three Full Years,7,5,22,2017-03-20 0:00:00,0,0,1,1,0,2015,3,20,2015,3,20, Card II TYPE,524.79,None,None,246.43,0,32.6,201503
7571,M7606,2015-03-18 0:00:00,,PPL,Open,Male,Northern,RENTED,55,Three Full Years,3,0,12,2017-03-18 0:00:00,0,0,4,1,0,2015,3,18,2015,3,18, Card II TYPE,944.265,None,None,354.17,0,71.7,201503
7572,M7607,2015-03-25 0:00:00,,PPL,Open,Female,Western,RENTED,59,Three Full Years,8,5,22,2017-03-25 0:00:00,0,0,8,1,0,2015,3,25,2015,3,25, Card II TYPE,524.79,None,None,199.45,0,76,201503
7573,M7608,2015-03-24 0:00:00,,PPL,Open,Female,Northern,RENTED,52,Three Full Years,3,0,4,2017-03-24 0:00:00,0,0,0,None,0,2015,3,24,2015,3,24,None,None,None,None,205.17,0,18,201503
7574,M7609,2015-03-19 0:00:00,,PPL,Open,Male,Eastern,RENTED,53,Three Full Years,6,0,22,2017-03-19 0:00:00,0,0,0,1,0,2015,3,19,2015,3,19,Paper based/Post,734.79,None,None,277.85,0,47.85,201503
7575,M7610,2015-03-27 0:00:00,,PPL,Open,Female,Eastern,RENTED,58,Three Full Years,7,0,7,2017-03-27 0:00:00,0,0,1,1,0,2015,3,27,2015,3,27, Card II TYPE,755.265,None,None,136.95,0,28.9,201503
7576,M7611,2015-03-21 0:00:00,,PPL,Open,Male,Eastern,RENTED,56,Three Full Years,4,12,12,2017-03-21 0:00:00,0,0,1,1,0,2015,3,21,2015,3,21, Card II TYPE,734.79,None,None,233.32,0,3.85,201503
7577,M7612,2015-03-20 0:00:00,,PPL,Open,Female,Northern,RENTED,,Three Full Years,4,0,21,2017-03-20 0:00:00,0,0,0,1,0,2015,3,20,2015,3,20, Card II TYPE,70.98,None,None,316.08,0,571.55,201503
7578,M7613,2015-03-21 0:00:00,,PPL,Open,Female,Northern,BOUGHT,25,Three Full Years,2,0,17,2017-03-21 0:00:00,0,0,2,1,0,2015,3,21,2015,3,21, Card II TYPE,1.89,None,None,285.6,0,280.6,201503
7579,M7614,2015-03-19 0:00:00,,MXX,Open,Female,Northern,RENTED,40,Three Full Years,9,0,7,2017-03-19 0:00:00,0,0,0,1,0,2015,3,19,2015,3,19, Card II TYPE,193.935,None,None,313.92,0,284.95,201503
7580,M7615,2015-03-23 0:00:00,,KLA,Open,Male,Eastern,RENTED,55,Three Full Years,8,5,21,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,944.79,None,None,239.2,0,36.3,201503
7581,M7616,2015-03-23 0:00:00,,PPL,Open,Male,Northern,RENTED,44,Three Full Years,4,10,17,2017-03-23 0:00:00,0,0,0,None,0,2015,3,23,2015,3,23,None,None,None,None,220.25,0,6.95,201503
7582,M7617,2015-03-20 0:00:00,,PPL,Open,Male,Northern,RENTED,58,Three Full Years,4,5,7,2017-03-20 0:00:00,0,0,0,1,0,2015,3,20,2015,3,20, Card II TYPE,524.79,None,None,314.1,0,22.5,201503
7583,M7618,2015-04-04 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-04-04 0:00:00,0,0,0,None,0,2015,4,4,2015,4,4,None,None,None,None,None,None,None,None
7584,M7619,2015-03-19 0:00:00,,PPL,Open,Male,Northern,RENTED,44,Three Full Years,5,10,17,2017-03-19 0:00:00,0,0,0,1,0,2015,3,19,2015,3,19, Card II TYPE,48.72,None,None,344.38,0,482.2,201503
7585,M7620,2015-03-20 0:00:00,,PPL,Open,Male,Northern,RENTED,35,Three Full Years,2,0,7,2017-03-20 0:00:00,2015-05-18 0:00:00,1,2,1,0,2015,3,20,2015,3,20, Card II TYPE,48.72,None,None,320.4,0,87.45,201503
7586,M7621,2015-03-20 0:00:00,,PRP,Open,,Western,RENTED,,Three Full Years,,,,2017-03-20 0:00:00,0,0,0,1,0,2015,3,20,2015,3,20, Card II TYPE,1984.29,None,None,315.62,0,240.35,201503
7587,M7622,2015-03-19 0:00:00,,PPL,Open,Male,Western,RENTED,,Three Full Years,8,0,7,2017-03-19 0:00:00,0,0,0,1,0,2015,3,19,2015,3,19, Card II TYPE,734.79,None,None,339.82,0,244.5,201503
7588,M7623,2015-03-20 0:00:00,,PPL,Open,,Northern,BOUGHT,,Three Full Years,,,,2017-03-20 0:00:00,2015-04-18 0:00:00,1,2,1,0,2015,3,20,2015,3,20, Card II TYPE,376.845,None,None,288.35,0,311.1,201503
7589,M7624,2015-03-20 0:00:00,,PPL,Open,Female,Eastern,BOUGHT,43,Three Full Years,3,0,17,2017-03-20 0:00:00,0,0,0,1,0,2015,3,20,2015,3,20, Card II TYPE,128.625,None,None,294,0,12.05,201503
7590,M7625,2015-03-23 0:00:00,,PPL,Open,Male,Northern,RENTED,,Three Full Years,6,0,4,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,78.225,None,None,115.1,0,2.4,201503
7591,M7626,2015-03-25 0:00:00,,PPL,Open,Female,Western,RENTED,28,Three Full Years,5,8,7,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,1774.29,None,None,159.87,0,28.25,201503
7592,M7627,2015-03-21 0:00:00,,KLA,Open,,Eastern,BOUGHT,,Three Full Years,,,,2017-03-21 0:00:00,0,0,0,1,0,2015,3,21,2015,3,21, Card II TYPE,2.94,None,None,283.1,0,324.7,201503
7593,M7628,2015-03-21 0:00:00,,PPL,Open,Male,Eastern,RENTED,76,Three Full Years,3,0,17,2017-03-21 0:00:00,0,0,2,1,0,2015,3,21,2015,3,21, Card II TYPE,524.79,None,None,288.02,0,75.05,201503
7594,M7629,2015-03-23 0:00:00,,PPL,Open,Male,Northern,RENTED,57,Three Full Years,8,5,21,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,629.79,None,None,1.58,0,0,201503
7595,M7630,2015-03-22 0:00:00,,PPL,Open,Female,Southern,RENTED,65,Three Full Years,4,0,22,2017-03-22 0:00:00,2015-05-20 0:00:00,1,1,1,0,2015,3,22,2015,3,22, Card II TYPE,734.265,None,None,255.07,0,204.65,201503
7596,M7631,2015-03-21 0:00:00,,PPL,Open,,Western,RENTED,,Three Full Years,,,,2017-03-21 0:00:00,0,0,0,1,0,2015,3,21,2015,3,21, Card II TYPE,734.79,None,None,261.47,0,43.55,201503
7597,M7632,2015-03-28 0:00:00,,PPL,Open,Male,Eastern,RENTED,22,Three Full Years,4,0,12,2017-03-28 0:00:00,0,0,0,1,0,2015,3,28,2015,3,28, Card II TYPE,1774.29,None,None,116.12,0,60.15,201503
7598,M7633,2015-03-21 0:00:00,,PPL,Open,Male,Northern,RENTED,64,Three Full Years,4,6,4,2017-03-21 0:00:00,0,0,2,1,0,2015,3,21,2015,3,21, Card II TYPE,1774.29,None,None,268.32,0,45.25,201503
7599,M7634,2015-03-23 0:00:00,,PPL,Open,Female,Northern,BOUGHT,69,Three Full Years,6,5,22,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,308.28,None,None,72.1,0,0.45,201503
7600,M7635,2015-03-21 0:00:00,,PPL,Open,Female,Northern,RENTED,55,Three Full Years,3,0,12,2017-03-21 0:00:00,0,0,0,1,0,2015,3,21,2015,3,21, Card II TYPE,133.245,None,None,270.97,0,1.9,201503
7601,M7636,2015-04-01 0:00:00,,PPL,Open,Female,Northern,RENTED,,Three Full Years,3,0,7,2017-04-01 0:00:00,0,0,1,1,0,2015,4,1,2015,4,1, Card II TYPE,524.79,None,None,27.93,0,1.35,201503
7602,M7637,2015-03-25 0:00:00,,PPL,Open,,Western,RENTED,,Three Full Years,,,,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,524.79,None,None,172.58,0,10.8,201503
7603,M7638,2015-03-23 0:00:00,,PRP,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,84.105,None,None,192.62,0,2.2,201503
7604,M7639,2015-03-23 0:00:00,,PPL,Open,Male,Northern,RENTED,56,Three Full Years,3,8,17,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,61.74,None,None,1.12,0,0,201503
7605,M7640,2015-03-24 0:00:00,,PPL,Open,Female,Northern,RENTED,29,Three Full Years,4,0,12,2017-03-24 0:00:00,0,0,0,1,0,2015,3,24,2015,3,24, Card II TYPE,524.79,None,None,221.95,0,4.6,201503
7606,M7641,2015-03-23 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-23 0:00:00,2015-04-21 0:00:00,1,1,None,0,2015,3,23,2015,3,23,None,None,None,None,1.98,0,0,201503
7607,M7642,2015-03-23 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-23 0:00:00,0,0,1,1,0,2015,3,23,2015,3,23, Card II TYPE,67.305,None,None,213.83,0,41.25,201503
7608,M7643,2015-03-23 0:00:00,,PPL,Open,Male,Eastern,RENTED,57,Three Full Years,5,10,22,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,734.79,None,None,218.85,0,4.1,201503
7609,M7644,2015-03-21 0:00:00,,PPL,Open,Male,Northern,RENTED,56,Three Full Years,3,0,22,2017-03-21 0:00:00,0,0,0,1,0,2015,3,21,2015,3,21, Card II TYPE,524.79,None,None,253.38,0,63.75,201503
7610,M7645,2015-03-25 0:00:00,,PPL,Open,Male,Northern,RENTED,23,Three Full Years,3,0,7,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,796.74,None,None,174.8,0,51.75,201503
7611,M7646,2015-03-25 0:00:00,,PPL,Open,Male,Northern,BOUGHT,,Three Full Years,3,0,2,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,269.64,None,None,176.15,0,40.8,201503
7612,M7647,2015-03-23 0:00:00,,PPL,Open,Male,Eastern,RENTED,83,Three Full Years,4,0,21,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,524.79,None,None,230.22,0,89.05,201503
7613,M7648,2015-03-23 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-23 0:00:00,0,0,0,None,0,2015,3,23,2015,3,23,None,None,None,None,160.07,0,0.1,201503
7614,M7649,2015-03-23 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,734.79,None,None,210.17,0,24.05,201503
7615,M7650,2015-03-28 0:00:00,,PPL,Open,Male,Northern,BOUGHT,48,Three Full Years,6,0,17,2017-03-28 0:00:00,0,0,1,1,0,2015,3,28,2015,3,28, Card II TYPE,376.845,None,None,121.88,0,6.25,201503
7616,M7651,2015-03-24 0:00:00,,PPL,Open,Male,Eastern,RENTED,34,Three Full Years,5,12,17,2017-03-24 0:00:00,0,0,1,1,0,2015,3,24,2015,3,24, Card II TYPE,42.42,None,None,196.85,0,34.85,201503
7617,M7652,2015-03-23 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-23 0:00:00,0,0,0,1,0,2015,3,23,2015,3,23, Card II TYPE,796.74,None,None,248,0,176,201503
7618,M7653,2015-03-26 0:00:00,,PPL,Open,,Northern,BOUGHT,,Three Full Years,,,,2017-03-26 0:00:00,0,0,1,1,0,2015,3,26,2015,3,26, Card II TYPE,88.725,None,None,171.83,0,23.55,201503
7619,M7654,2015-03-25 0:00:00,,PPL,Open,Female,Northern,RENTED,66,Three Full Years,2,0,17,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,524.79,None,None,196.52,0,349.85,201503
7620,M7655,2015-03-24 0:00:00,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-03-24 0:00:00,0,0,0,1,0,2015,3,24,2015,3,24, Card II TYPE,524.79,None,None,212.47,0,212.7,201503
7621,M7656,2015-03-24 0:00:00,,PPL,Open,Female,Eastern,RENTED,40,Three Full Years,6,19,17,2017-03-24 0:00:00,0,0,0,1,0,2015,3,24,2015,3,24, Card II TYPE,42.42,None,None,199.38,0,95.6,201503
7622,M7657,2015-03-24 0:00:00,,PPL,Open,Male,Eastern,RENTED,26,Three Full Years,3,0,7,2017-03-24 0:00:00,2015-04-22 0:00:00,1,0,1,0,2015,3,24,2015,3,24, Card II TYPE,524.79,None,None,206.2,0,250.5,201503
7623,M7658,2015-03-26 0:00:00,,PPL,Open,Male,Eastern,RENTED,27,Three Full Years,1,0,12,2017-03-26 0:00:00,0,0,0,1,0,2015,3,26,2015,3,26, Card II TYPE,524.79,None,None,143.22,0,12.3,201503
7624,M7659,2015-03-28 0:00:00,,PPL,Closed,,Eastern,RENTED,,,,,,,2015-04-26 0:00:00,1,0,1,0,2015,3,28,,,, Card II TYPE,734.79,None,None,79.43,0,16.95,201503
7625,M7660,2015-03-27 0:00:00,,PPL,Open,Female,Eastern,RENTED,,Three Full Years,3,0,4,2017-03-27 0:00:00,0,0,0,None,0,2015,3,27,2015,3,27,None,None,None,None,150.48,0,425.8,201503
7626,M7661,2015-03-24 0:00:00,,PPL,Open,Female,Northern,RENTED,32,Three Full Years,4,14,4,2017-03-24 0:00:00,0,0,0,1,0,2015,3,24,2015,3,24, Card II TYPE,22.365,None,None,176.83,0,14.8,201503
7627,M7662,2015-03-25 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,734.79,None,None,172.75,0,159.35,201503
7628,M7663,2015-03-29 0:00:00,,PPL,Open,Female,Eastern,RENTED,18,Three Full Years,2,0,7,2017-03-29 0:00:00,0,0,0,1,0,2015,3,29,2015,3,29,Paper based/Post,524.79,None,None,96.92,0,160.3,201503
7629,M7664,2015-03-24 0:00:00,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-03-24 0:00:00,0,0,1,1,0,2015,3,24,2015,3,24, Card II TYPE,734.79,None,None,162.7,0,5.15,201503
7630,M7665,2015-03-27 0:00:00,,PPL,Open,Female,Eastern,RENTED,,Three Full Years,4,0,2,2017-03-27 0:00:00,0,0,3,1,0,2015,3,27,2015,3,27, Card II TYPE,524.79,None,None,152.95,0,45.75,201503
7631,M7666,2015-03-24 0:00:00,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-03-24 0:00:00,0,0,0,1,0,2015,3,24,2015,3,24, Card II TYPE,419.79,None,None,206.2,0,45.5,201503
7632,M7667,2015-03-24 0:00:00,,PPL,Open,,Western,RENTED,,Three Full Years,,,,2017-03-24 0:00:00,0,0,0,1,0,2015,3,24,2015,3,24, Card II TYPE,14.595,None,None,209.97,0,169.45,201503
7633,M7668,2015-03-28 0:00:00,,PPL,Open,Female,Western,RENTED,,Three Full Years,1,20,4,2017-03-28 0:00:00,0,0,1,1,0,2015,3,28,2015,3,28, Card II TYPE,944.265,None,None,121.3,0,218.85,201503
7634,M7669,2015-03-26 0:00:00,,PPL,Open,Male,Eastern,RENTED,27,Three Full Years,4,6,21,2017-03-26 0:00:00,0,0,1,1,0,2015,3,26,2015,3,26, Card II TYPE,807.24,None,None,146,0,32.5,201503
7635,M7670,2015-03-26 0:00:00,,PPL,Open,,Eastern,BOUGHT,,Three Full Years,,,,2017-03-26 0:00:00,0,0,0,1,0,2015,3,26,2015,3,26, Card II TYPE,1.47,None,None,161.72,0,133.05,201503
7636,M7671,2015-03-28 0:00:00,,PPL,Open,Male,Northern,RENTED,42,Three Full Years,3,0,12,2017-03-28 0:00:00,0,0,3,1,0,2015,3,28,2015,3,28, Card II TYPE,59.85,None,None,106.43,0,56.25,201503
7637,M7672,2015-03-27 0:00:00,,PPL,Open,Female,Northern,BOUGHT,29,Three Full Years,2,0,12,2017-03-27 0:00:00,0,0,1,1,0,2015,3,27,2015,3,27, Card II TYPE,88.725,None,None,144.42,0,162,201503
7638,M7673,2015-03-25 0:00:00,,PPL,Open,Female,Northern,RENTED,59,Three Full Years,9,5,21,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,524.79,None,None,177.2,0,25.6,201503
7639,M7674,2015-03-25 0:00:00,,PPL,Open,Male,Northern,RENTED,51,Three Full Years,3,0,12,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,734.79,None,None,200.52,0,23.3,201503
7640,M7675,2015-03-31 0:00:00,,PPL,Open,Male,Eastern,BOUGHT,53,Three Full Years,5,0,7,2017-03-31 0:00:00,0,0,0,1,0,2015,3,31,2015,3,31, Card II TYPE,2.94,None,None,42.17,0,0,201503
7641,M7676,2015-03-28 0:00:00,,PPL,Open,Female,Northern,RENTED,62,Three Full Years,3,6,7,2017-03-28 0:00:00,0,0,0,1,0,2015,3,28,2015,3,28, Card II TYPE,104.79,None,None,110.12,0,84.45,201503
7642,M7677,2015-03-25 0:00:00,,PPL,Open,Male,Western,RENTED,59,Three Full Years,6,8,1,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,944.265,None,None,192.13,0,27.8,201503
7643,M7678,2015-03-24 0:00:00,,PPL,Open,Male,Eastern,RENTED,81,Three Full Years,3,5,7,2017-03-24 0:00:00,0,0,1,1,0,2015,3,24,2015,3,24, Card II TYPE,61.74,None,None,221.62,0,90.45,201503
7644,M7679,2015-03-25 0:00:00,,PPL,Open,Female,Eastern,RENTED,47,Three Full Years,5,0,22,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,586.74,None,None,192.63,0,210.7,201503
7645,M7680,2015-03-26 0:00:00,,PPL,Open,Male,Eastern,RENTED,56,Three Full Years,3,0,22,2017-03-26 0:00:00,0,0,0,1,0,2015,3,26,2015,3,26, Card II TYPE,524.79,None,None,142.6,0,5.7,201503
7646,M7681,2015-03-26 0:00:00,,PPL,Open,Female,Northern,RENTED,66,Three Full Years,7,14,22,2017-03-26 0:00:00,0,0,0,1,0,2015,3,26,2015,3,26, Card II TYPE,48.72,None,None,163.53,0,59.35,201503
7647,M7682,2015-03-27 0:00:00,,PPL,Open,Female,Northern,RENTED,72,Three Full Years,3,0,22,2017-03-27 0:00:00,2015-04-25 0:00:00,1,4,1,0,2015,3,27,2015,3,27, Card II TYPE,61.74,None,None,123.42,0,13.05,201503
7648,M7683,2015-03-26 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-26 0:00:00,0,0,0,1,0,2015,3,26,2015,3,26, Card II TYPE,734.79,None,None,140.73,0,16.55,201503
7649,M7684,2015-03-26 0:00:00,,PRP,Open,,Northern,RENTED,,Three Full Years,,,,2017-03-26 0:00:00,0,0,0,1,0,2015,3,26,2015,3,26, Card II TYPE,1984.29,None,None,178.7,0,72.95,201503
7650,M7685,2015-03-25 0:00:00,,PPL,Open,Female,Southern,RENTED,64,Three Full Years,4,14,7,2017-03-25 0:00:00,0,0,0,None,0,2015,3,25,2015,3,25,None,None,None,None,199.67,0,113.6,201503
7651,M7686,2015-03-26 0:00:00,,KLA,Open,Female,Northern,RENTED,37,Three Full Years,4,0,21,2017-03-26 0:00:00,0,0,0,1,0,2015,3,26,2015,3,26, Card II TYPE,944.79,None,None,176.03,0,198.4,201503
7652,M7687,2015-03-27 0:00:00,,PPL,Open,Male,Northern,RENTED,49,Three Full Years,5,0,2,2017-03-27 0:00:00,0,0,0,1,0,2015,3,27,2015,3,27, Card II TYPE,59.85,None,None,155.05,0,45.75,201503
7653,M7688,2015-03-27 0:00:00,,PPL,Open,Female,Eastern,RENTED,54,Three Full Years,2,20,17,2017-03-27 0:00:00,0,0,1,1,0,2015,3,27,2015,3,27, Card II TYPE,545.265,None,None,146.25,0,201.5,201503
7654,M7689,2015-03-25 0:00:00,,PPL,Open,,Western,BOUGHT,,Three Full Years,,,,2017-03-25 0:00:00,0,0,0,1,0,2015,3,25,2015,3,25, Card II TYPE,344.4,None,None,158.2,0,4.4,201503
7655,M7690,2015-03-27 0:00:00,,PPL,Open,Female,Western,RENTED,,Three Full Years,3,0,1,2017-03-27 0:00:00,0,0,0,1,0,2015,3,27,2015,3,27, Card II TYPE,839.265,None,None,138.77,0,14.8,201503
7656,M7691,2015-03-28 0:00:00,,PRP,Open,Female,Eastern,RENTED,51,Three Full Years,7,5,17,2017-03-28 0:00:00,0,0,0,1,0,2015,3,28,2015,3,28, Card II TYPE,74.55,None,None,101.4,0,1.25,201503
7657,M7692,2015-03-28 0:00:00,,PPL,Open,Female,Eastern,RENTED,63,Three Full Years,3,5,17,2017-03-28 0:00:00,0,0,0,1,0,2015,3,28,2015,3,28, Card II TYPE,88.515,None,None,127.78,0,172.7,201503
7658,M7693,2015-03-27 0:00:00,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-03-27 0:00:00,0,0,0,1,0,2015,3,27,2015,3,27, Card II TYPE,110.46,None,None,131.52,0,78,201503
7659,M7694,2015-03-28 0:00:00,,PPL,Open,,Northern,RENTED,,Three Full Years,3,0,2,2017-03-28 0:00:00,2015-04-21 0:00:00,1,0,1,0,2015,3,28,2015,3,28, Card II TYPE,524.79,None,None,120.38,0,122,201503
7660,M7695,2015-03-27 0:00:00,,PPL,Open,,Southern,RENTED,,Three Full Years,,,,2017-03-27 0:00:00,0,0,3,1,0,2015,3,27,2015,3,27, Card II TYPE,796.215,None,None,130.77,0,42.8,201503
7661,M7696,2015-03-28 0:00:00,,PPL,Open,Female,Eastern,RENTED,55,Three Full Years,8,0,7,2017-03-28 0:00:00,0,0,0,1,0,2015,3,28,2015,3,28, Card II TYPE,807.24,None,None,100,0,0,201503
7662,M7697,2015-03-31 0:00:00,,PPL,Open,Male,Eastern,RENTED,32,Three Full Years,2,0,7,2017-03-31 0:00:00,0,0,0,None,0,2015,3,31,2015,3,31,None,None,None,None,54.3,0,4.8,201503
7663,M7698,2015-03-27 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-27 0:00:00,0,0,0,1,0,2015,3,27,2015,3,27, Card II TYPE,524.79,None,None,153.23,0,24.5,201503
7664,M7699,2015-03-31 0:00:00,,PPL,Open,Female,Northern,RENTED,58,Three Full Years,7,0,22,2017-03-31 0:00:00,0,0,0,1,0,2015,3,31,2015,3,31, Card II TYPE,98.805,None,None,41.7,0,2.05,201503
7665,M7700,2015-03-31 0:00:00,,PPL,Open,Female,Northern,RENTED,58,Three Full Years,1,5,21,2017-03-31 0:00:00,0,0,3,1,0,2015,3,31,2015,3,31, Card II TYPE,52.92,None,None,44.03,0,19.45,201503
7666,M7701,2015-03-27 0:00:00,,PPL,Open,Female,Northern,RENTED,27,Three Full Years,4,0,12,2017-03-27 0:00:00,0,0,0,1,0,2015,3,27,2015,3,27, Card II TYPE,524.79,None,None,149.5,0,42.25,201503
7667,M7702,2015-03-30 0:00:00,,PPL,Open,Male,Northern,RENTED,60,Three Full Years,6,0,12,2017-03-30 0:00:00,0,0,0,1,0,2015,3,30,2015,3,30, Card II TYPE,524.79,None,None,70.12,0,2.4,201503
7668,M7703,2015-03-30 0:00:00,,PPL,Open,Female,Eastern,RENTED,34,Three Full Years,6,0,12,2017-03-30 0:00:00,0,0,0,1,0,2015,3,30,2015,3,30, Card II TYPE,734.79,None,None,82.57,0,105.6,201503
7669,M7704,2015-03-30 0:00:00,,PPL,Open,Female,Northern,RENTED,67,Three Full Years,3,0,12,2017-03-30 0:00:00,0,0,0,1,0,2015,3,30,2015,3,30, Card II TYPE,734.265,None,None,74.22,0,2.05,201503
7670,M7705,2015-03-31 0:00:00,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-03-31 0:00:00,0,0,0,1,0,2015,3,31,2015,3,31, Card II TYPE,734.79,None,None,52.97,0,48.25,201503
7671,M7706,2015-04-03 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-04-03 0:00:00,0,0,1,None,0,2015,4,3,2015,4,3,None,None,None,None,None,None,None,None
7672,M7707,2015-03-30 0:00:00,,PPL,Open,Female,Northern,RENTED,44,Three Full Years,3,0,12,2017-03-30 0:00:00,0,0,0,1,0,2015,3,30,2015,3,30, Card II TYPE,734.79,None,None,81.42,0,0.95,201503
7673,M7708,2015-04-03 0:00:00,,PPL,Open,Female,Northern,RENTED,59,Three Full Years,3,0,2,2017-04-03 0:00:00,0,0,0,None,0,2015,4,3,2015,4,3,None,None,None,None,None,None,None,None
7674,M7709,2015-03-28 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-28 0:00:00,2015-04-26 0:00:00,1,0,1,0,2015,3,28,2015,3,28, Card II TYPE,944.265,None,None,132.15,0,227.1,201503
7675,M7710,2015-04-03 0:00:00,,PPL,Open,Male,Eastern,RENTED,,Three Full Years,5,0,7,2017-04-03 0:00:00,0,0,0,None,0,2015,4,3,2015,4,3,None,None,None,None,None,None,None,None
7676,M7711,2015-03-28 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-28 0:00:00,0,0,1,1,0,2015,3,28,2015,3,28, Card II TYPE,114.765,None,None,124.93,0,583.6,201503
7677,M7712,2015-03-28 0:00:00,,PPL,Open,Male,Eastern,RENTED,,Three Full Years,3,0,7,2017-03-28 0:00:00,0,0,0,1,0,2015,3,28,2015,3,28, Card II TYPE,524.79,None,None,105.7,0,8.85,201503
7678,M7713,2015-03-30 0:00:00,,PPL,Open,Male,Western,RENTED,42,Three Full Years,4,0,22,2017-03-30 0:00:00,0,0,0,1,0,2015,3,30,2015,3,30, Card II TYPE,734.79,None,None,75.78,0,139.15,201503
7679,M7714,2015-03-28 0:00:00,,PPL,Open,Female,Eastern,RENTED,36,Three Full Years,4,0,1,2017-03-28 0:00:00,0,0,1,1,0,2015,3,28,2015,3,28,Paper based/Post,734.79,None,None,121.65,0,245.3,201503
7680,M7715,2015-03-31 0:00:00,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-03-31 0:00:00,0,0,0,1,0,2015,3,31,2015,3,31, Card II TYPE,70.98,None,None,47.1,0,37.05,201503
